Наименование;Кол-во;Цена пост;Цена розн;Дата;Поставщик;Производитель;Страна
СОЛПАДЕИН ФАСТ N12 ТАБЛ РАСТ ;10.0;123.31;164.0;2015-02-16 00:00:00.00;ЗАО ЦВ "Протек" sst; Фамар С.А.;Греция
СУПРАДИН N20 ШИП ТАБЛ ;2.0;408.87;527.0;2015-02-16 00:00:00.00;ЗАО ЦВ "Протек" sst; Байер Санте Фамильяль;Франция
Тригрим таб. 5мг №30 ;3.0;204.49;264.0;2015-02-16 00:00:00.00;ЗАО ЦВ "Протек" sst; Polpharma;Польша
Фервекс пор. пригот. р-р д/вн. приема (лимон.) с сахаром №8 ;2.0;240.13;304.0;2015-02-16 00:00:00.00;ЗАО ЦВ "Протек" sst; Bristol Myers Squibb (Франция);Франция
Фервекс упса пор. без сахара №8 ;3.0;234.52;303.0;2015-02-16 00:00:00.00;ЗАО ЦВ "Протек" sst; Bristol Myers Squibb (Франция);Франция
Флюкостат капс. 50мг №7 ;2.0;267.96;326.8;2015-02-16 00:00:00.00;ЗАО ЦВ "Протек" sst; Фармстандарт-Лексредства;Россия
ХОНДРОКСИД ФОРТЕ 30,0 КРЕМ ;3.0;295.9;382.0;2015-02-16 00:00:00.00;ЗАО ЦВ "Протек" sst; Нижфарм ОАО;Россия
ХОНДРОЛОН амп 100мг N10 Микроген ;1.0;1237.61;1423.0;2015-02-16 00:00:00.00;ЗАО ЦВ "Протек" sst; Микроген;Россия
ЦИТОВИР-3 N12 КАПС /БЛИСТ/ ;2.0;260.37;335.0;2015-02-16 00:00:00.00;ЗАО ЦВ "Протек" sst; ЦИТОМЕД МБНПК;Россия
Цитовир-3 капс. №48 ;1.0;626.56;776.0;2015-02-16 00:00:00.00;ЗАО ЦВ "Протек" sst; Цитомед МГМБ НПК;Россия
Эналаприл таб. 5мг №20 ;20.0;9.24;11.4;2015-02-16 00:00:00.00;ЗАО ЦВ "Протек" sst; Озон;Россия
ЭНАП таб 20мг N20 KRKA ;5.0;136.51;165.0;2015-02-16 00:00:00.00;ЗАО ЦВ "Протек" sst; KRKA;Словения
Эспераль тб 500мг N20 ;1.0;881.98;1058.0;2015-02-16 00:00:00.00;ЗАО ЦВ "Протек" sst; Софарим Инд.Ким.;ПОР
Эссливер форте капс n50 ;4.0;311.19;402.0;2015-02-16 00:00:00.00;ЗАО ЦВ "Протек" sst; Nabros/Нижфарм;Индия
Эссливер форте капс. №30 ;4.0;236.5;308.0;2015-02-16 00:00:00.00;ЗАО ЦВ "Протек" sst; Наброс Фарма/Нижфарм;Россия
Сустастин бальзам д/суставов 75мл ;3.0;62.16;82.5;2015-02-17 00:00:00.00;ООО Здравсервис; Источник долголетия;Россия
Венарус таб. п/о 500 мг №30 ;1.0;853.67;1058.5;2015-02-17 00:00:00.00;ООО Здравсервис; Оболенское фарм. предприятие;Россия
Витаон бальзам караваева фл 25мл литомед ;2.0;95.56;127.0;2015-02-17 00:00:00.00;ООО Здравсервис; Литомед ООО;Россия
Витапрост плюс супп рект N10 ;1.0;961.15;1191.5;2015-02-17 00:00:00.00;ООО Здравсервис; Нижфарм ОАО;Россия
ГЛИЦИН 0,1 N50 ТАБЛ ПОДЪЯЗЫЧ ;40.0;27.36;33.8;2015-02-17 00:00:00.00;ООО Здравсервис; БИОТИКИ МНПК;Россия
Лакалют fluor з/п 50г ;3.0;93.03;123.5;2015-02-17 00:00:00.00;ООО Здравсервис; Dr. Theiss Naturwaren;Германия
КОРВАЛОЛ N20 ТАБЛ ;10.0;103.61;137.5;2015-02-17 00:00:00.00;ООО Здравсервис; Фарма Старт ООО;Украина
Крем для ног Лекарь с мочевиной 50мл ;3.0;130.79;173.5;2015-02-17 00:00:00.00;ООО Здравсервис; Вис ООО;РОС
МИГ 400 0,4 N20 ТАБЛ П/О ;5.0;133.01;159.0;2015-02-17 00:00:00.00;ООО Здравсервис; Берлин-Хеми АГ/Менарини Групп;Германия
Мезим Форте Таб.П/о Х20 (R) ;10.0;65.7;78.4;2015-02-17 00:00:00.00;ООО Здравсервис; РОССИЯ; Берлин-Хеми АГ/Берлин-Фарма ЗАО
Мелисса лекарственная трава ф/п 1,5г №20 ;3.0;27.02;37.0;2015-02-17 00:00:00.00;ООО Здравсервис; Лек С+ ООО;РОС
Метронидазол таб. 250мг №20 ;20.0;7.77;9.5;2015-02-17 00:00:00.00;ООО Здравсервис; Фармстандарт-Лексредства;Россия
Нимика табл. дисперг.100мг №20 ;4.0;226.02;291.5;2015-02-17 00:00:00.00;ООО Здравсервис; Ипка Лабораториз Лтд;ИНД
Нистатин мазь 100000ЕД/1г 30г ;2.0;47.27;65.0;2015-02-17 00:00:00.00;ООО Здравсервис; Биосинтез;Россия
НОГОТКОВ ЦВЕТКИ пачка 50г Фитофарм ;3.0;39.93;55.0;2015-02-17 00:00:00.00;ООО Здравсервис; Фитофарм ПКФ ООО;Россия
Отривин беби аспиратор назальный +3смен.насад. ;3.0;196.34;261.0;2015-02-17 00:00:00.00;ООО Здравсервис; Новартис Консьюмер Хелс СА/СТЕ Пэкэджинг Девелопмент С.Л./СТИ Пл;ШЦР
Памперсы д/детей Актив Беби Макси 7-18кг N20 ;1.0;315.33;406.0;2015-02-17 00:00:00.00;ООО Здравсервис; Проктер и Гемб;РОС
Памперсы д/детей Актив Беби Макси плюс 9-20кг N18 ;1.0;312.23;402.0;2015-02-17 00:00:00.00;ООО Здравсервис; Проктер и Гемб;РОС
Памперсы д/детей Актив Беби Макси плюс 9-20кг N18 ;1.0;312.23;402.0;2015-02-17 00:00:00.00;ООО Здравсервис; Проктер и Гемб;РОС
Пеленка впитывающая Seni Soft Basic 60х60см N10 ;5.0;161.21;209.0;2015-02-17 00:00:00.00;ООО Здравсервис; Торунский ЗПМ;ПОЛ
Пипетка медицинская глазная в футляре шт ;100.0;3.58;4.5;2015-02-17 00:00:00.00;ООО Здравсервис; АМТ Трейд;РОС
Релиф супп. рект. №12 ;4.0;265.0;342.0;2015-02-17 00:00:00.00;ООО Здравсервис; Институто де Анжели С.р.Л./Самгел Инк;Италия
Снуп спрей 0,05% фл 15мл ;5.0;115.0;139.0;2015-02-17 00:00:00.00;ООО Здравсервис; Ursapharm A. GmbH/Famar Health Care M. S.A.U;Германия
Стельки ортопедические СТ-130 (мягкие, кожа) р.41 ;1.0;282.95;365.0;2015-02-17 00:00:00.00;ООО Здравсервис; Тривес ООО;РОС
Стельки ортопедические СТ-130 (мягкие, кожа) р.42 ;1.0;289.51;373.0;2015-02-17 00:00:00.00;ООО Здравсервис; Тривес ООО;РОС
ТОРВАКАРД 0,01 N30 ТАБЛ П/О ;3.0;248.59;299.0;2015-02-17 00:00:00.00;ООО Здравсервис; Зентива а.с./Зентива к.с;Чешская Республика
ФЕСТАЛ N20 ДРАЖЕ ;5.0;83.44;110.0;2015-02-17 00:00:00.00;ООО Здравсервис; Авентис Фарма Лтд;Индия
ФЕСТАЛ N20 ДРАЖЕ ;5.0;83.48;110.0;2015-02-17 00:00:00.00;ООО Здравсервис; Авентис Фарма Лтд;Индия
ФЕСТАЛ N40 ДРАЖЕ ;5.0;149.13;198.0;2015-02-17 00:00:00.00;ООО Здравсервис; Авентис Фарма Лтд;Индия
Фито-чай Стевия ф/пак 1г  №20 ;4.0;48.83;67.0;2015-02-17 00:00:00.00;ООО Здравсервис; Витачай/Центр Фиточаев;РОС
ШАЛФЕЯ ЛИСТЬЯ ф/пак 1,5г N20 Фитофарм ;3.0;37.19;51.0;2015-02-17 00:00:00.00;ООО Здравсервис; Фитофарм ПКФ ООО;РОССИЯ
Энтеросгель паста 225г ;3.0;354.96;458.0;2015-02-17 00:00:00.00;ООО Здравсервис; Силма ЗАО;Россия
Энтерофурил капс 200мг N16 ;2.0;318.34;399.0;2015-02-17 00:00:00.00;ООО Здравсервис; Босналек Д.Д;БОС
Амбробене р-р 7,5мг/мл 40мл ;2.0;104.71;125.5;2015-02-17 00:00:00.00;ЗАО "СИА Интернейшнл-Тула"; Ratiopharm-Merckle;Германия
АРТРОЗИЛЕН 0,32 N10 КАПС ;2.0;271.775;326.0;2015-02-17 00:00:00.00;ЗАО "СИА Интернейшнл-Тула"; Валфарма С.А.;Сан-Марино
АРТРОЗИЛЕН 5% 50,0 ГЕЛЬ ;2.0;273.11;352.0;2015-02-17 00:00:00.00;ЗАО "СИА Интернейшнл-Тула"; Домпе С.п.А.;Италия
Био-макс таб. п/о №30 ;4.0;102.1025;135.5;2015-02-17 00:00:00.00;ЗАО "СИА Интернейшнл-Тула"; Валента Фармацевтика;Россия
Боро Плюс 50мл Крем для ног .@ ;3.0;91.97;122.0;2015-02-17 00:00:00.00;ЗАО "СИА Интернейшнл-Тула";;
Интетрикс Капс. Х20 ;2.0;294.105;379.0;2015-02-17 00:00:00.00;ЗАО "СИА Интернейшнл-Тула";;
ПРЕДНИЗОЛОН 0,005 N100 ТАБЛ ;2.0;42.285;53.0;2015-02-17 00:00:00.00;ЗАО "СИА Интернейшнл-Тула"; Акрихин ХФК ОАО;Россия
Преднизолон таб. 5мг №100 ;2.0;80.54;96.0;2015-02-17 00:00:00.00;ЗАО "СИА Интернейшнл-Тула"; Гедеон Рихтер-РУС/Гедеон Рихтер Румыния;Россия
ФЛЕБОДИА 600 0,6 N15 ТАБЛ П/О ;1.0;435.66;562.0;2015-02-17 00:00:00.00;ЗАО "СИА Интернейшнл-Тула"; Иннотера Шузи;Франция
ФУРАЗОЛИДОН 50МГ ТБ №10;20.0;46.684;64.0;2015-02-17 00:00:00.00;ЗАО "СИА Интернейшнл-Тула";;
Авиа- Море таб. Х20 ;2.0;58.96;78.0;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек" sst; РОССИЯ; Материа-Медика Холдинг НПФ ООО
АКРИДЕРМ 0,064% 30,0 МАЗЬ ;5.0;84.81;102.5;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек" sst; Акрихин ХФК ОАО;Россия
Алфлутоп р-р д/ин. преднаполненный шприц 2мл №5 ;2.0;1797.62;2157.0;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек" sst; К.О.Ромфарм Компани С.р.Л.;Румыния
АЛЬГЕРИКА 0,3 N14 КАПС ;1.0;664.51;758.8;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек" sst; Плива Хрватска д.о.о.;Хорватия
АМЛОТОП 0,01 N30 ТАБЛ ;3.0;155.43;188.5;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек" sst; Хемофарм;Россия
АРИФОН ретард таб п/о 1,5мг N30 ;3.0;290.18;349.9;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек" sst; Сердикс ООО;Россия
АТЕНОЛОЛ НИКОМЕД 0,05 N30 ТАБЛ П/О ;5.0;34.65;43.5;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек" sst; Никомед Дания АпС;Германия
Беталок зок таб. с замедл. высвоб. п/о 25мг №14 ;3.0;121.88;146.9;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек" sst; АстраЗенека АБ / ЗиО-Здоров SE;Россия
БЕТАЛОК ЗОК 0,05 N30 ТАБЛ ПРОЛОНГ П/О ;1.0;243.65;294.0;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек" sst; Астра Зенека АБ;Россия
БЕТАСЕРК 0,024 N60 ТАБЛ ;1.0;1102.75;1257.0;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек" sst; Эбботт Хелскеа САС;Франция
БИСЕПТОЛ 0,48 N28 ТАБЛ ;4.0;81.4;98.0;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек" sst; Пабяницкий фармацевтический завод Польфа АО;Польша
БРОМГЕКСИН 8 БЕРЛИН-ХЕМИ 0,008 N25 ДРАЖЕ ;15.0;81.51;108.0;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек" sst; Берлин-Хеми АГ/Менарини Групп;Германия
ВАЛЕМИДИН 50МЛ ФЛАК КАПЛИ ;2.0;109.34;145.0;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек" sst; Фармамед;Россия
Валериана н-ка фл 25мл ;60.0;10.23;15.0;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек" sst; Флора Кавказа;РОС
ВЕРМОКС 0,1 N6 ТАБЛ ;5.0;80.52;96.5;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек" sst; Гедеон Рихтер Румыния А.О./Гедеон Рихтер ОАО;Румыния
Крем витамин Ф99 жирный 50мл ;3.0;92.89;124.0;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек" sst; Дина+ ООО/НПЦ-Ст;РОС
ГЕПАТРОМБИН Г N10 СУПП ;2.0;165.0;219.0;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек" sst; Хемофарм А.Д.;Сербия и Черногория
ГЛИДИАБ 0,08 N60 ТАБЛ ;2.0;104.17;126.0;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек" sst; Акрихин ХФК ОАО;Россия
ДЖОНСОНС БЭБИ КРЕМ УВЛ НЕЖНОСТЬ ПРИРОДЫ 100МЛ ;3.0;109.41;146.0;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек" sst; Johnson&Johnson Consumer France S.A.S.;Франция
Диротон таб. 10мг №56 ;1.0;414.04;501.8;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек" sst; Gedeon Richter/ Гедеон Рихтер-РУС ЗАО;Венгрия
Диротон таб. 5мг №56 ;1.0;285.23;344.8;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек" sst; Гедеон Рихтер-РУС ЗАО;Россия
ДОНОРМИЛ 0,015 N30 ТАБЛ П/О ;5.0;240.46;309.0;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек" sst; Бристол-Майерс Сквибб;Франция
Зокор таб. п/о плён. 10 мг №28 ;1.0;482.35;577.8;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек" sst; Мерк Шарп и Доум Лтд/Акрихин;Соединенное кор
ИБУКЛИН таб п/п/о 400мг+325мг N10 ;10.0;94.27;125.0;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек" sst; Dr.Reddy's Laboratories;ИНДИЯ
КЛИМАЛАНИН 0,4 N30 ТАБЛ ;2.0;298.54;385.0;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек" sst; Лаборатории Бушара-Рекордати;Франция
Колгейт з/п д/ч зуб Про-Релиф 50мл ;3.0;105.94;141.0;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек" sst; Colgate-Palmolive;Таиланд
КОРДАФЛЕКС 10МГ ТБ №100;5.0;82.61;99.0;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек" sst;;
КОРДАФЛЕКС РЕТАРД 20МГ ТБ №60;5.0;113.08;136.0;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек" sst;;
Витамин е крем-антиоксидант для нежной кожи вокруг глаз либридерм туба 20мл ;3.0;90.01;125.0;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек" sst; Р.Косметик /Дина+;Россия
Линдинет 30 табл. N21 ;1.0;406.78;514.0;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек" sst; Гедеон Рихтер;ВЕН
Лозап таб. п/пл.об. 100мг №30 ;2.0;278.96;336.4;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек" sst; Зентива а.с.;Словакия
Лошадиная сила маска д/волос тающая питательная с вытяжкой из перца и гиалуроновой кислотой банка 250мл ;2.0;336.89;435.0;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек" sst; Р.Косметик /Дина+;Россия
Лошадиная сила шампунь для роста и укрепления волос с кератином на основе овсяных пав фл. 250мл ;1.0;336.89;435.0;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек" sst; Дина+ ООО;Россия
Лошадиная сила шампунь-кондиционер с коллагеном и ланолином фл. 500мл ;1.0;338.66;448.0;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек" sst; Р.Косметик /Дина+;Россия
МИЛЬГАММА 2МЛ N5 АМП Р-Р Д/ИН ;5.0;212.85;276.0;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек" sst; Солюфарм ГмбХ;Германия
Моксонидин таб. п/о плен. 0,2мг №14 ;2.0;100.98;127.0;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек" sst; Северная звезда ЗАО;Россия
Моночинкве таб 40мг n30 ;2.0;161.04;193.4;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек" sst; Berlin-Chemie;Германия
Нормавен крем д/ног 150 мл ;5.0;155.76;209.0;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек" sst; Вертекс ЗАО;Россия
ОЛЕТЕТРИН 0,0475+0,0775 N20 ТАБЛ П/О ;5.0;148.06;189.0;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек" sst; Биосинтез ОАО;Россия
Преднизолон Никомед таб. 5мг №30 ;5.0;34.65;43.5;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек" sst; Nycomed Austria;Австрия
Пустырник форте табл. №40 ;4.0;88.04;119.0;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек" sst; Эвалар ЗАО;РОС
РЕЛИФ 28,4 МАЗЬ РЕКТ ;2.0;265.76;343.0;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек" sst; Фамар С.А.;Греция
Релиф супп. рект. №12 ;2.0;262.46;339.0;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек" sst; Институто де Анжели С.р.Л./Самгел Инк;Италия
Седальгин плюс таб. №20 ;5.0;168.96;224.0;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек" sst; Balkanpharma-Dupnitza AD;Болгария
Симвастол таб. п/о плен. 10мг №14 ;2.0;97.24;120.0;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек" sst; Гедеон Рихтер Румыния А.О.;Румыния
СИОФОР  500 таб N60 ;3.0;233.64;280.0;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек" sst; Berlin-Chemie;Германия
Систейн капли гл.15мл (ср-во офтальм.) ;1.0;389.73;504.0;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек" sst; Alcon Cusi;Испания
СПЛАТ JUICY ЗУБНАЯ ПАСТА 35МЛ /ТУТТИ-ФРУТТИ ;3.0;48.38;68.0;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек" sst; Органик Фармасьютикалз;Россия
Стоматофит а р-р 25г. ;2.0;127.6;165.0;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек" sst; Фитофарм Кленка АО;Польша
Стоматофит экстр.жидк. 100мл ;1.0;176.44;236.0;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек" sst; Фитофарм Кленка;Польша
Сульсен форте сульсеновый шампунь 2% 150мл против перхоти мирролла ;2.0;134.19;178.0;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек" sst; МИРРА ООО/ МИРРОЛЛА;Россия
СУМАМЕД 0,5 N3 ТАБЛ П/О ;3.0;434.94;525.0;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек" sst; Плива Хрватска д.о.о.;Хорватия
ТАУФОН 4% 10МЛ ГЛ КАПЛИ ФЛАК/КАП ИНД/УП ;10.0;106.92;142.0;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек" sst; Московский эндокринный завод ;Россия
ТЕРМОМЕТР WT-03 ЭЛЕКТР СЕМЕЙНЫЙ ВЛАГОЗАЩ ;4.0;140.96;183.0;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек" sst; B. Well Limited;Китай
Тест-полоски onetouch select № 50 ;2.0;722.59;868.0;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек" sst; Johnson & Johnson/Lifescan;Соединенные шта
ТЕСТ-ПОЛОСКА САТЕЛЛИТ ПКГЭ-02 N50 ;2.0;338.94;437.0;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек" sst; КОМПАНИЯ ЭЛТА;Россия
Тест-полоски к глюкометру diacont (диаконт) №50 ;2.0;322.08;415.0;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек" sst; ОК Биотек Ко.;Тайвань (китай)
Тетрациклин табл. п.о. 100мг N20 ;5.0;50.38;67.0;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек" sst; Биохимик;РОС
Тиоктацид бв таб. п/о плён. 600мг №30 ;1.0;1610.4;1844.5;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек" sst; МЕДА  Мануфакчуринг Гмбх;Германия
Фастум гель 2,5%  50г италия ;3.0;266.42;337.0;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек" sst; А.Менарини Мэнюфекчеринг Лоджистикс энд Сервисиз С.р.Л.;Италия
ЭХИНАЦЕЯ Н-КА ГАЛЕНОФАРМ фл 50мл ;3.0;89.54;119.0;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек" sst; Петербургская ФФ;Россия
Диротон тб 10мг N28 ;3.0;232.32;281.0;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек" sst; Гедеон Рихтер-Ру;РОС
PAMPERS ТРУСИКИ ACTIVE BOY JUNIOR N15 ;1.0;315.04;406.0;2015-02-17 00:00:00.00;ЗАО НПК "Катрен"; Procter&Gamble Operations Polska Sp.z.o.o.;Польша
Амигренин таб. п/о 50мг №2 ;2.0;165.77;219.0;2015-02-17 00:00:00.00;ЗАО НПК "Катрен"; Верофарм;Россия
АМПРИЛАН 0,01 N30 ТАБЛ ;1.0;320.32;408.0;2015-02-17 00:00:00.00;ЗАО НПК "Катрен"; КРКА;Словения
АНТИ-АНГИН ФОРМУЛА N20 ТАБЛ ;3.0;106.26;138.0;2015-02-17 00:00:00.00;ЗАО НПК "Катрен"; Натур Продукт Европа Б.В.;Нидерланды
АСКОРИЛ ЭКСПЕКТОРАНТ 100МЛ СИРОП ;5.0;190.3;253.0;2015-02-17 00:00:00.00;ЗАО НПК "Катрен"; Гленмарк Фармасьютикалз Лтд;Индия
АСКОРИЛ ЭКСПЕКТОРАНТ 200МЛ СИРОП ;5.0;273.79;353.0;2015-02-17 00:00:00.00;ЗАО НПК "Катрен"; Гленмарк Фармасьютикалз Лтд;Индия
Аторис таб. п/пл.об. 30мг №30 ;2.0;415.58;503.0;2015-02-17 00:00:00.00;ЗАО НПК "Катрен"; KRKA;Словения
АЦЦ лонг шип. таб. 600мг №10 ;4.0;282.37;364.0;2015-02-17 00:00:00.00;ЗАО НПК "Катрен"; Salutas Pharma;Германия
Баралгин м таб. 500мг №20 ;5.0;122.65;159.0;2015-02-17 00:00:00.00;ЗАО НПК "Катрен"; Aventis Pharma;Индия
БЕТАСЕРК 0,024 N20 ТАБЛ ;1.0;461.01;554.0;2015-02-17 00:00:00.00;ЗАО НПК "Катрен"; Эбботт Хелскеа САС;Франция
Бисакодил-Акри таб. п/о 5мг №30 ;5.0;20.13;24.9;2015-02-17 00:00:00.00;ЗАО НПК "Катрен"; Акрихин ХФК;Россия
Бисакодил свечи 10мг N10 ;3.0;30.14;37.6;2015-02-17 00:00:00.00;ЗАО НПК "Катрен"; Альтфарм;РОС
БИФИДУМБАКТЕРИН фл 5доз N10 Экополис (ш/к 0239) ;5.0;68.31;81.0;2015-02-17 00:00:00.00;ЗАО НПК "Катрен"; Экополис ЗАО;РОССИЯ
Бифиформ капс.кишечнорастворимые N30 ;2.0;322.3;415.0;2015-02-17 00:00:00.00;ЗАО НПК "Катрен"; Ферросан А/О;ДАН
ВЕНАРУС таб п/о 500мг N30 ;1.0;489.5;618.0;2015-02-17 00:00:00.00;ЗАО НПК "Катрен"; Оболенское ФП ЗАО;РОССИЯ
ДЕКСПАНТЕНОЛ 5% 25,0 МАЗЬ /ТАТХИМФАРМ/ ;3.0;77.55;99.0;2015-02-17 00:00:00.00;ЗАО НПК "Катрен"; Татхимфармпрепараты ОАО;Россия
ДИКЛОФЕНАК 0,025/МЛ 3МЛ N5 АМП Р-Р В/М ;10.0;44.11;55.0;2015-02-17 00:00:00.00;ЗАО НПК "Катрен"; Хемофарм А.Д.;Сербия и Черногория
ДИПРОСПАН 0,002+0,005/МЛ 1МЛ N5 АМП СУСП Д/ИН ;1.0;753.5;860.5;2015-02-17 00:00:00.00;ЗАО НПК "Катрен"; Шеринг-Плау Лабо Н.В.;Бельгия
ДОКСАЗОЗИН 0,002 N30 ТАБЛ ;3.0;116.38;138.9;2015-02-17 00:00:00.00;ЗАО НПК "Катрен"; Оболенское Фармацевтическое предприятие;Россия
ДОКТОР МОМ N20 ПАСТИЛКИ /ЛИМОН/ ;3.0;70.95;94.0;2015-02-17 00:00:00.00;ЗАО НПК "Катрен"; Юник Фармасьютикал Лабораториз(Отд.ф.Дж.Б.Кемикалс Фармасьютикалс Лтд);Индия
Доктор Мом пастилки №20 /фруктовые/ ;3.0;70.29;94.0;2015-02-17 00:00:00.00;ЗАО НПК "Катрен"; Unique Pharmaceutical Lab;Индия
Доктор Мом пастилки №20 /ягодные/ ;3.0;70.29;94.0;2015-02-17 00:00:00.00;ЗАО НПК "Катрен"; Unique Pharmaceutical Lab;Индия
Дюспаталин капс ретард 200мг N30 ;3.0;387.53;464.5;2015-02-17 00:00:00.00;ЗАО НПК "Катрен"; Эбботт Хелскеа С;ФРА
ЗАЛАИН 2% НАРУЖН КРЕМ ТУБА 20Г;1.0;295.13;375.0;2015-02-17 00:00:00.00;ЗАО НПК "Катрен";;
Зокор таб. п/пл.об. 20мг №28 ;1.0;667.26;760.0;2015-02-17 00:00:00.00;ЗАО НПК "Катрен"; Мерк Шарп и Доум/Акрихин;Россия
Имудон таб. д/рассасыв. №24 ;3.0;320.21;413.0;2015-02-17 00:00:00.00;ЗАО НПК "Катрен"; Фармстандарт-Томскхимфарм;Россия
ИНДОМЕТАЦИН супп рект  50мг  N6 Sopharma ;3.0;44.77;62.0;2015-02-17 00:00:00.00;ЗАО НПК "Катрен"; Sopharma AD;БОЛГАРИЯ
Индометацин(имп) свечи 100мг N6 ;3.0;49.72;69.0;2015-02-17 00:00:00.00;ЗАО НПК "Катрен"; Софарма АО;БОЛ
Касторовое масло 30мл ;5.0;43.23;59.0;2015-02-17 00:00:00.00;ЗАО НПК "Катрен"; Тульская фарм. ф-ка;Россия
Климаксан таб n40 ;3.0;92.29;123.0;2015-02-17 00:00:00.00;ЗАО НПК "Катрен"; Материа Медика Холдинг;Россия
КОМПЛИВИТ N60 ТАБЛ П/О ;3.0;104.61;139.0;2015-02-17 00:00:00.00;ЗАО НПК "Катрен"; Фармстандарт-Уфимский витаминный завод;Россия
Корвалол 50мл ;56.0;18.04;26.0;2015-02-17 00:00:00.00;ЗАО НПК "Катрен"; Фармстандарт-Лексредства;Россия
ЛАЗОЛВАН 0,03 N20 ТАБЛ ;2.0;191.95;255.0;2015-02-17 00:00:00.00;ЗАО НПК "Катрен"; Берингер Ингельхайм Эллас А.Е;Греция
ЛИНЕКС N32 КАПС /БЛИСТ/ ;3.0;404.8;522.0;2015-02-17 00:00:00.00;ЗАО НПК "Катрен"; Лек Д.Д.;Словения
ЛИНЕКС N48 КАПС /БЛИСТ/ ;2.0;472.45;609.0;2015-02-17 00:00:00.00;ЗАО НПК "Катрен"; Лек Д.Д.;Словения
Метопролол-ратиофарм таб. 50мг №30 ;10.0;24.31;30.0;2015-02-17 00:00:00.00;ЗАО НПК "Катрен"; Ratiopharm-Merckle;Германия
Метформин тб 850мг №60 ;2.0;172.15;206.5;2015-02-17 00:00:00.00;ЗАО НПК "Катрен"; Озон ООО-Атолл ООО;РОС
Микозорал таб. 200мг №30 ;1.0;385.66;498.0;2015-02-17 00:00:00.00;ЗАО НПК "Катрен"; Акрихин ХФК;Россия
МИКОЗОРАЛ 2% 60,0 ШАМПУНЬ ;2.0;194.48;259.0;2015-02-17 00:00:00.00;ЗАО НПК "Катрен"; Акрихин ХФК ОАО;Россия
