Наименование;Кол-во;Цена пост;Цена розн;Дата;Поставщик;Производитель;Страна
Мексидол р-р в/в, в/м введ 50 мг/мл амп. 2 мл. х10 ;10.0;362.05;438.0;2015-02-06 00:00:00.00;ООО ФК ПУЛЬС; Московский Эндокринный Завод;Россия
Престанс табл. 5 мг+10 мг фл.полим. (дозатор) х30 ;2.0;662.69;768.7;2015-02-06 00:00:00.00;ООО ФК ПУЛЬС; Servier Industrie/Сердикс;Франция/Россия
Рибоксин р-р в/в введ. 2 % амп. 10 мл. х10 ;4.0;101.48;123.8;2015-02-06 00:00:00.00;ООО ФК ПУЛЬС; Mapichem/Shandong Weifang Pharm;Китай
Силует табл. п/о плен 2 мг+0.03 мг х21 ;2.0;477.24;582.2;2015-02-06 00:00:00.00;ООО ФК ПУЛЬС; Gedeon Richter;Венгрия
Синупрет капли д/приема внутрь фл. 100 мл х1 ;3.0;243.0;296.4;2015-02-06 00:00:00.00;ООО ФК ПУЛЬС; Bionorica;Германия
Тенотен табл. д/рассас. д/детей х40 ;10.0;152.6;186.1;2015-02-06 00:00:00.00;ООО ФК ПУЛЬС; Материа-Медика;Россия
Тридерм мазь 15 г. х1 ;1.0;592.65;687.4;2015-02-06 00:00:00.00;ООО ФК ПУЛЬС; Schering-plough Lda;Португалия
Фезам капс. 400 мг+25 мг х60 ;10.0;178.86;218.2;2015-02-06 00:00:00.00;ООО ФК ПУЛЬС; ЗиО-Здоровье ЗАО;Россия
Фолиевая кислота табл. 1 мг х50 ;10.0;22.35;29.5;2015-02-06 00:00:00.00;ООО ФК ПУЛЬС; Борисовский завод;Беларусь
Цикловита табл. п/о (БАД) х42 ;3.0;260.95;347.0;2015-02-06 00:00:00.00;ООО ФК ПУЛЬС; Фармстандарт Уфавита;Россия
Эмокси-оптик капли глаз. 1 % фл. 5 мл. х1 ;5.0;19.23;26.9;2015-02-06 00:00:00.00;ООО ФК ПУЛЬС; Синтез ОАО;Россия
Био Макс табл. п/о N60 Россия ;3.0;142.45;173.7;2015-02-27 00:00:00.00;ООО Альянс Хелскеа Рус; Валента Фармацевтика ОАО;Россия
Ингалипт аэр. 30мл Россия ;10.0;51.15;71.6;2015-02-27 00:00:00.00;ООО Альянс Хелскеа Рус; АлтайВитамины ЗАО;Россия
Кальцемин табл. п/о N30 США ;2.0;175.67;214.3;2015-02-27 00:00:00.00;ООО Альянс Хелскеа Рус; Sagmel;США
Кандекор табл. 16мг N28 Словения ;1.0;624.8;724.7;2015-02-27 00:00:00.00;ООО Альянс Хелскеа Рус; КРКА;Словения
Наклофен Дуо капс. с модиф. высвобод. 75мг N20 Словения ;3.0;101.2;121.3;2015-02-27 00:00:00.00;ООО Альянс Хелскеа Рус; КРКА;Словения
Нексиум табл. п/о 20мг N14 Швеция-Россия ;1.0;1316.26;1503.0;2015-02-27 00:00:00.00;ООО Альянс Хелскеа Рус; AstraZeneca AB-Зио-Здоровье ЗАО;Россия
Ортосифона листья (почечный чай) фильтр-пакеты 1.5г N20 Россия ;5.0;37.4;52.3;2015-02-27 00:00:00.00;ООО Альянс Хелскеа Рус; Здоровье Фирма ЗАО;Россия
Синафлан мазь 0.025% туба 15г Россия ;20.0;12.54;17.5;2015-02-27 00:00:00.00;ООО Альянс Хелскеа Рус; Муромский приборостроит. з-д;Россия
Синупрет др. N50 Германия ;10.0;255.2;311.3;2015-02-27 00:00:00.00;ООО Альянс Хелскеа Рус; Bionorica SE;Германия
Терафлю Лар спрей д/местн. прим. фл. п/э 30мл с насадк.-распыл. Швейцария ;2.0;172.59;210.5;2015-02-27 00:00:00.00;ООО Альянс Хелскеа Рус; Novartis Consumer Health S.A.;Швейцария
Белобаза крем туба 40мл Хорватия ;2.0;169.57;225.5;2015-02-27 00:00:00.00;ООО Альянс Хелскеа Рус; Belupo Pharmaceuticals and Cosmetics d.d;Россия
Курносики набор д/кормления ложечка и вилочка  Китай(арт.17404) ;2.0;52.98;75.0;2015-02-27 00:00:00.00;ООО Альянс Хелскеа Рус; Dongguan Yong Rong Plastic Products Co.;Россия
АМБРОКСОЛ ТАБ 30МГ №20 ;10.0;9.18;12.8;2015-02-06 00:00:00.00;ООО "Фармпартнер"; ОЗОН ООО;РОССИЯ
БОРО ПЛЮС КРЕМ РОЗОВЫЙ 25Г ;12.0;36.72;52.0;2015-02-06 00:00:00.00;ООО "Фармпартнер"; ЭМАМИ ЛИМИТЕД;ИНДИЯ
МИКСТУРА СУХ ОТ КАШЛЯ Д/ВЗР 1,7Г ;60.0;14.04;19.6;2015-02-06 00:00:00.00;ООО "Фармпартнер"; ВИФИТЕХ ЗАО;РОССИЯ
МОТИЛАК ТАБ 10МГ №30 ;6.0;202.8;247.4;2015-02-06 00:00:00.00;ООО "Фармпартнер"; ВЕРОФАРМ ОАО;РОССИЯ
ПЕРЕКИСЬ ВОДОРОДА 3% 100МЛ ПЛАСТИК ;60.0;7.54;9.2;2015-02-06 00:00:00.00;ООО "Фармпартнер"; РОСБИО ООО;РОССИЯ
ХОЛЕНЗИМ ТАБ №50 ;10.0;102.25;124.7;2015-02-06 00:00:00.00;ООО "Фармпартнер"; БИОСИНТЕЗ ОАО;РОССИЯ
Аква-марис капли в нос д/детей 10мл (вода морская) ;5.0;96.17;127.9;2015-02-06 00:00:00.00; ЗАО ЦВ "Протек"; Ядран Галенский Лабораторий HR;Хорватия
Амбробене 15мг/5мл сир. 100мл;5.0;106.04;127.3;2015-02-06 00:00:00.00; ЗАО ЦВ "Протек";;
Амоксициллин капс №16 Югославия;10.0;87.01;104.8;2015-02-06 00:00:00.00; ЗАО ЦВ "Протек";;
Амприлан таб. 10мг №30 ;2.0;322.52;393.4;2015-02-06 00:00:00.00; ЗАО ЦВ "Протек"; KRKA;Словения
Джес таб. п/о плён. №28 ;3.0;828.19;960.7;2015-02-06 00:00:00.00; ЗАО ЦВ "Протек"; Шеринг Гмбх и Ко./Байер Веймар;Германия
Кагоцел таб. 12мг №10 ;30.0;187.11;231.0;2015-02-06 00:00:00.00; ЗАО ЦВ "Протек"; ООО Хемофарм/ Ниармедик Плюс;Россия
Клиндацин супп. ваг. 100мг №3 ;2.0;443.41;540.9;2015-02-06 00:00:00.00; ЗАО ЦВ "Протек"; Акрихин;Россия
Презерватив CONTEX №12 Увеличен. размера XXL Extra Large;3.0;260.48;317.7;2015-02-06 00:00:00.00; ЗАО ЦВ "Протек";;
Презервативы "CONTEX" №3 Long Love (с анестетиком);5.0;84.48;103.0;2015-02-06 00:00:00.00; ЗАО ЦВ "Протек";;
Презерватив CONTEX №3 Ребристые Ribbed;5.0;80.52;98.2;2015-02-06 00:00:00.00; ЗАО ЦВ "Протек";;
Презерватив CONTEX №3 Ароматизированные Romantic;5.0;80.52;98.2;2015-02-06 00:00:00.00; ЗАО ЦВ "Протек";;
Презерватив CONTEX №3 Специальной формы Tornado;5.0;80.52;98.2;2015-02-06 00:00:00.00; ЗАО ЦВ "Протек";;
Контекс форсед презервативы (особо прочные) №3 ;5.0;76.56;93.4;2015-02-06 00:00:00.00; ЗАО ЦВ "Протек"; AVK Polypharm Co. Ltd.;Соединенное кор
Ловелас капс. 412мг №15 (бад) ;1.0;1129.85;1378.4;2015-02-06 00:00:00.00; ЗАО ЦВ "Протек"; Polens (M)SDH. BHD MY;Малайзия
Магнелис b6 таб. п/о №50 ;2.0;234.96;286.6;2015-02-06 00:00:00.00; ЗАО ЦВ "Протек"; ОАО Фармстандарт-УфаВИТА;Россия
Микозорал шампунь 2% фл. 60г ;3.0;194.37;237.1;2015-02-06 00:00:00.00; ЗАО ЦВ "Протек"; Акрихин;Россия
Нурофен экспресс форте капс. 400мг №20 ;2.0;326.37;395.3;2015-02-06 00:00:00.00; ЗАО ЦВ "Протек"; Рекитт Бенкизер Хелскэр Интернешнл Лтд;Соединенное кор
Офтальмоферон 10мл гл. капли;5.0;239.69;292.4;2015-02-06 00:00:00.00; ЗАО ЦВ "Протек";;
Пластырь перцовый "Доктор Перец" 10х18см №1;50.0;17.16;24.0;2015-02-06 00:00:00.00; ЗАО ЦВ "Протек";;
Престанс таб. 5мг +5мг №30 ;2.0;517.66;631.5;2015-02-06 00:00:00.00; ЗАО ЦВ "Протек"; Servier/Сердикс;Россия
Прогинова №21 др. Шеринг;2.0;152.68;182.2;2015-02-06 00:00:00.00; ЗАО ЦВ "Протек";;
Санпраз таб. п/о кш/раств. плён. 40мг №30 ;2.0;441.21;538.2;2015-02-06 00:00:00.00; ЗАО ЦВ "Протек"; SUN Pharmaceutikal Industries Ltd.;Индия
Скинорен гель д/нар. прим. 15% туба 15г ;1.0;430.98;525.7;2015-02-06 00:00:00.00; ЗАО ЦВ "Протек"; Intendis Manufacturing S.p.a.;Италия
Тавегил таб. 1мг №10 ;5.0;100.21;122.2;2015-02-06 00:00:00.00; ЗАО ЦВ "Протек"; Фамар Италия С.п.А. IT;Италия
Терафлю иммуно со вкусом апельсина гран. пак. 2г №10 (бад) ;2.0;155.63;206.9;2015-02-06 00:00:00.00; ЗАО ЦВ "Протек"; Лозан Фарма ГмбХ;Германия
Тержинан ваг. таб. №10;2.0;380.49;464.2;2015-02-06 00:00:00.00; ЗАО ЦВ "Протек";;
Тиберал тб 500мг N10;2.0;458.7;559.6;2015-02-06 00:00:00.00; ЗАО ЦВ "Протек";;
Арифон табл. п.п.о. 2,5мг №30 ;4.0;347.0;423.3;2015-02-27 00:00:00.00; АНО "Здравсервис"; Лаборатории Сервье Индастри;ФРА
Аугментин пор д/сусп 125мг+31,25мг/5мл фл 11,5г 100мл ;4.0;125.98;153.6;2015-02-27 00:00:00.00; АНО "Здравсервис"; Смиткляйн Бичем;ВБР
Дифлюкан капс 150мг №4 ;2.0;812.2;942.1;2015-02-27 00:00:00.00; АНО "Здравсервис"; Пфайзер ПГМ;ФРА
Индометацин 50 Берлин-Хеми супп.рект 50мг №10 ;3.0;190.53;232.4;2015-02-27 00:00:00.00; АНО "Здравсервис"; Берлин-Хеми АГ;ГЕР
Маалокс №20 тб.;5.0;159.34;194.3;2015-02-27 00:00:00.00; АНО "Здравсервис";;
Тимолол-МЭЗ капли глазн 0.5% 5мл фл-капельн ;4.0;14.41;20.1;2015-02-27 00:00:00.00; АНО "Здравсервис"; Московский Эндокринный Завод;РОС
Шалфей листья 50г ;5.0;24.59;34.4;2015-02-27 00:00:00.00; АНО "Здравсервис"; Фитофарм ПКФ ООО;РОС
Амприлан НД таб 5+25мг х 30 ;1.0;425.15;518.6;2015-02-27 00:00:00.00;Роста; KRKA -Словения;Словения
Бисогамма таб п/о 5мг х 30 ;3.0;109.23;130.6;2015-02-27 00:00:00.00;Роста; S.C. Magistra C&C - Румыния;Германия
Компливит Сияние А/оксид молод капс х30 ;2.0;323.91;430.8;2015-02-27 00:00:00.00;Роста; Фармстандарт-Лексредства - Россия;Россия
Лемсип Лимон пор 4,8г пак х 5 ;6.0;104.94;128.0;2015-02-27 00:00:00.00;Роста; Reckitt Benckiser;Соединенное Ко
Лемсип Черная смородина пор 5,2г х 5 ;3.0;104.94;128.0;2015-02-27 00:00:00.00;Роста; Reckitt Benckiser;Соединенное Ко
Метформин-Рихтер таб п/о 850мг х 60 ;3.0;201.63;240.9;2015-02-27 00:00:00.00;Роста; Gedeon Richter (РУС) - Россия;Россия
Нурофен Экспресс капс 200мг х 20 ;6.0;201.74;244.5;2015-02-27 00:00:00.00;Роста; Banner Pharmacaps Europe B.V. - Нидерлан;Нидерланды
Фортранс пор. д/р-ра в/п 64г пак. х 4 ;3.0;468.27;562.8;2015-02-27 00:00:00.00;Роста; Beaufour-Ipsen - Франция;Франция
БЕРОДУАЛ 20МЛ ФЛАК/КАП Р-Р Д/ИНГАЛЯЦИЙ ;4.0;244.75;295.3;2015-02-27 00:00:00.00;ЗАО НПК "Катрен"; Институт де Ангели С.Р.Л.;италия
УРАЛИТ-У 280,0 ГРАН Д/Р-РА ;1.0;810.37;940.0;2015-02-27 00:00:00.00;ЗАО НПК "Катрен"; Плантэкстракт ГмбХ и Ко.КГ/Мадаус ГмбХ;германия
АМОКСИКЛАВ КВИКТАБ 0,5+0,125 N14 ТАБЛ ДИСПЕР ;2.0;331.76;399.3;2015-02-27 00:00:00.00;ЗАО НПК "Катрен"; Лек Д.Д.;словения
АНИСА ПЛОДЫ 50,0 ;5.0;45.43;63.6;2015-02-27 00:00:00.00;ЗАО НПК "Катрен"; ЗДОРОВЬЕ ФИРМА;россия
БАКЛОСАН (БАКЛОФЕН) 0,01 N50 ТАБЛ ;3.0;226.16;275.9;2015-02-27 00:00:00.00;ЗАО НПК "Катрен"; Польфарма Фармацевтический завод АО;польша
ВАЛОСЕРДИН 15МЛ ФЛАК/КАП КАПЛИ ;6.0;27.39;38.3;2015-02-27 00:00:00.00;ЗАО НПК "Катрен"; МОСКОВСКАЯ ФАРМ. ФАБРИКА;россия
ВЕСТИКАП 0,024 N30 КАПС /1+1/ ;2.0;370.04;451.4;2015-02-27 00:00:00.00;ЗАО НПК "Катрен"; ОЗОН;россия
ДИЦИНОН 0,25 N100 ТАБЛ ;1.0;329.34;397.3;2015-02-27 00:00:00.00;ЗАО НПК "Катрен"; Лек Д.Д.;словения
ЛЕЙКОПЛАСТЫРЬ ПЕРЦОВ ДОКТОР ПЕРЕЦ 10X18 ;50.0;17.38;24.3;2015-02-27 00:00:00.00;ЗАО НПК "Катрен"; Верофарм;россия
ЛИЗИНОТОН 0,02 N28 ТАБЛ ;2.0;175.67;215.4;2015-02-27 00:00:00.00;ЗАО НПК "Катрен"; Актавис Лтд;мальта
ЛИНКОМИЦИН 0,25 N20 КАПС ;5.0;44.11;61.7;2015-02-27 00:00:00.00;ЗАО НПК "Катрен"; ПРОИЗВОДСТВО МЕДИКАМЕНТОВ;россия
МИКРАЗИМ 10000ЕД N20 КАПС ;2.0;161.7;192.6;2015-02-27 00:00:00.00;ЗАО НПК "Катрен"; АВВА РУС;россия
ОКСОЛИН 0,25% 10,0 МАЗЬ НАЗАЛ /МПЗ ;20.0;14.08;19.7;2015-02-27 00:00:00.00;ЗАО НПК "Катрен"; Муромский приборостроительный завод ;россия
ПАПАВЕРИН БУФУС 0,02/МЛ 2МЛ N10 АМП Р-Р В/В В/М ;3.0;62.15;87.0;2015-02-27 00:00:00.00;ЗАО НПК "Катрен"; Обновление ПФК ЗАО;россия
ПЕКТУСИН М N10 ТАБЛ Д/РАССАС ;40.0;25.52;35.7;2015-02-27 00:00:00.00;ЗАО НПК "Катрен"; Татхимфармпрепараты ОАО;россия
ПЕНТОВИТ N50 ТАБЛ П/О ;10.0;55.77;78.0;2015-02-27 00:00:00.00;ЗАО НПК "Катрен"; Алтайвитамины ЗАО;россия
ПОЛИФЕПАН 250,0 ПОР ;5.0;88.55;108.0;2015-02-27 00:00:00.00;ЗАО НПК "Катрен"; Сайнтек ЗАО;россия
РЕТИНОЛА АЦЕТАТ 3,44% 50МЛ МАСЛ Р-Р ;5.0;65.12;77.5;2015-02-27 00:00:00.00;ЗАО НПК "Катрен"; МАРБИОФАРМ ОАО;россия
РИНИКОЛД ХОТМИКС N10 ПАК ПОР Д/Р-РА /ЛИМОН/ ;3.0;145.2;177.1;2015-02-27 00:00:00.00;ЗАО НПК "Катрен"; Шрея Лайф Саенсиз Пвт Лтд;индия
СИЛУЕТ 0,002+0,00003 N21 ТАБЛ П/О ;1.0;586.19;715.1;2015-02-27 00:00:00.00;ЗАО НПК "Катрен"; Гедеон Рихтер ОАО;венгрия
ТОРАКСОЛ СОЛЮШН ТАБЛЕТС 0,06 N10 ТАБЛ ДИСПЕРГ ;2.0;140.8;171.7;2015-02-27 00:00:00.00;ЗАО НПК "Катрен"; ОЗОН;россия
ФЕРРУМ-ЛЕК 0,1 N30 ЖЕВ ТАБЛ ;2.0;254.21;306.5;2015-02-27 00:00:00.00;ЗАО НПК "Катрен"; Лек Д.Д.;словения
ЦЕФТРИАКСОН 1,0 ФЛАК В/В В/М ИНД/УП /РАФАРМА/ ;100.0;21.01;26.0;2015-02-27 00:00:00.00;ЗАО НПК "Катрен"; Рафарма;россия
ЭМОКСИПИН 1% 5МЛ ГЛ КАПЛИ ФЛАК С КРЫШ/КАП ;10.0;103.51;126.2;2015-02-27 00:00:00.00;ЗАО НПК "Катрен"; Московский эндокринный завод ;россия
ГЕМАТОГЕН НАРОДНЫЙ ДЕТСКИЙ 40,0 ПЛИТКА ;25.0;6.76;10.0;2015-02-27 00:00:00.00;ЗАО НПК "Катрен"; Сибирское здоровье 2000;россия
ГЕМАТОГЕН НАРОДНЫЙ С ВИТАМИНОМ С 40,0 ПЛИТКА ;50.0;7.66;11.0;2015-02-27 00:00:00.00;ЗАО НПК "Катрен"; Сибирское здоровье 2000;россия
НЕГА КРЕМ МАССАЖНЫЙ 75МЛ ;5.0;30.95;45.0;2015-02-27 00:00:00.00;ЗАО НПК "Катрен"; Аванта;россия
ФОКУС N20 КАПС ;1.0;252.2;335.4;2015-02-27 00:00:00.00;ЗАО НПК "Катрен"; ВНЕШТОРГ ФАРМА;россия
Амоксиклав 250+62,5мг 100 мл пор. д/приг сусп. д/вн/прим фл. ;3.0;253.64;304.2;2015-02-09 00:00:00.00;Фарм Комплект; Lek;СЛОВЕНИЯ
Банеоцин 10г порошок д/наруж. прим. ;4.0;288.08;351.4;2015-02-09 00:00:00.00;Фарм Комплект; Montavit/Sandoz;АВСТРИЯ
Ксарелто 15мг №28 таб. п/пл/о ;1.0;2628.7;3004.1;2015-02-09 00:00:00.00;Фарм Комплект; Bayer Pharma AG;ГЕРМАНИЯ
Логест №21 таб. п/о ;2.0;613.28;748.1;2015-02-09 00:00:00.00;Фарм Комплект; Delpharm Lille S.a.S.;ФРАНЦИЯ
Лозап 50мг №90 таб. п/пл/о ;3.0;636.17;726.2;2015-02-09 00:00:00.00;Фарм Комплект; Zentiva;СЛОВАКИЯ
Лопирел 75мг №28 таб. п/пл/о ;2.0;405.41;487.9;2015-02-09 00:00:00.00;Фарм Комплект; Actavis;МАЛЬТА
Флемоклав солютаб 250+62,5мг №20 таб.дисперг. ;3.0;395.96;474.6;2015-02-09 00:00:00.00;Фарм Комплект; Astellas Pharma Europe;НИДЕРЛАНДЫ
Бинт 7х 10 стер ;100.0;7.07;9.9;2015-02-09 00:00:00.00;ООО Надежда Фарм; Лейко ООО;Россия
Никотиновая к-та таб 50мг N50 ;6.0;10.45;14.6;2015-02-09 00:00:00.00;ООО Надежда Фарм; Мосхимфармпрепараты ОАО;Россия
Новокаин р-р д/ин 0.5% 5мл N10 ;30.0;18.63;22.7;2015-02-09 00:00:00.00;ООО Надежда Фарм; Дальхимфарм ОАО;Россия
Фукорцин р-р 10мл (крышка винт) ;10.0;20.88;29.2;2015-02-09 00:00:00.00;ООО Надежда Фарм; Ярославская ф/ф ЗАО;Россия
Хвоща полевого трава ф/п 1.5г N20 ;5.0;24.07;33.7;2015-02-09 00:00:00.00;ООО Надежда Фарм; ЛЕК С+ ООО;Россия
Алоэ  сок 50мл;4.0;74.8;91.2;2015-02-09 00:00:00.00; ЗАО "СИА Интернейшнл-Тула";;
Венолайф Гель д/наружного примен. 100г туба ;1.0;472.54;576.5;2015-02-09 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Акрихин ОАО;РОССИЯ
Долгит Крем д/наруж. прим. 5% 50г Туба ал. (R) ;5.0;132.35;157.6;2015-02-09 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Долоргит ГмбХ и Ко.КГ;ГЕРМАНИЯ
Зокардис 30мг таб.№28;2.0;320.41;390.9;2015-02-09 00:00:00.00; ЗАО "СИА Интернейшнл-Тула";;
Зокардис 7,5мг таб.№28;2.0;163.98;200.0;2015-02-09 00:00:00.00; ЗАО "СИА Интернейшнл-Тула";;
Ибуклин 400мг+325мг Таб. п/пл/об. Х10 ;5.0;93.56;114.1;2015-02-09 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Д-р Редди'с Лабораторис Лтд;ИНДИЯ
Крестор 5мг Таб. п/пл/об. Х28 ;1.0;939.43;1089.7;2015-02-09 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; АйПиЭр Фармасьютикалс Инк/ЗиО-Здоровье ЗАО;РОССИЯ
Ницерголин 0.01 №30 тб.п/о Оболенск;2.0;180.19;219.8;2015-02-09 00:00:00.00; ЗАО "СИА Интернейшнл-Тула";;
Спазган тб. №20;40.0;58.34;71.1;2015-02-09 00:00:00.00; ЗАО "СИА Интернейшнл-Тула";;
Фенистил пенцивир 2г крем;2.0;190.58;232.5;2015-02-09 00:00:00.00; ЗАО "СИА Интернейшнл-Тула";;
Флемоклав Солютаб 875+125мг Таб. Дисп. Х14 (R) ;2.0;504.99;601.7;2015-02-09 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Астеллас Фарма Юроп Б.В.;НИДЕРЛАНДЫ
Этацизин 50мг №50 таб.Олайнфарм;1.0;1125.27;1305.3;2015-02-09 00:00:00.00; ЗАО "СИА Интернейшнл-Тула";;
Амоксиклав таб п/п/о 875мг+125мг N14 (уп конт яч N7х2) ;4.0;363.77;439.7;2015-02-09 00:00:00.00; ЗАО "ПрофитМед"; Lek d. d.;Словения
Аквалор беби капли назальн 15мл фл-кап инд уп ;3.0;96.47;117.6;2015-02-09 00:00:00.00; ЗАО "ПрофитМед"; YS Lab;Франция
Виброцил гель назальн 12г туба инд уп ;1.0;168.19;205.1;2015-02-09 00:00:00.00; ЗАО "ПрофитМед"; Novartis Consumer Health;Швейцария
Месакол таб п/о кишечнораствор 400мг N50 (уп конт б/яч N10х5) ;3.0;649.88;753.8;2015-02-09 00:00:00.00; ЗАО "ПрофитМед"; Sun Pharmaceutical Industries Ltd;Индия
Ортосифона тычиночного (Почечного чая) листья 50г ;10.0;35.42;49.5;2015-02-09 00:00:00.00; ЗАО "ПрофитМед"; Иван-чай ЗАО;Россия
Антифлу Кидс пор. N5 США ;3.0;137.28;167.4;2015-02-09 00:00:00.00;ООО Альянс Хелскеа Рус; Contract Pharmacal Corporation;США
Бактробан мазь 2% туба 15г Великобритания ;1.0;364.32;444.4;2015-02-09 00:00:00.00;ООО Альянс Хелскеа Рус; Glaxo Operations UK Limited;Великобритания
Валз табл. п.п.о. 160мг N28 Болгария ;10.0;286.55;349.5;2015-02-09 00:00:00.00;ООО Альянс Хелскеа Рус; Balkanpharma - Dupnitza AD;Болгария
Доктор МОМ апельсин пастилки N20 Индия ;5.0;75.57;92.1;2015-02-09 00:00:00.00;ООО Альянс Хелскеа Рус; Unique Pharmaceutical Laboratories;Индия
ИРС-19 спрей назальн.  дозир. 20мл Россия-Франция ;5.0;372.79;454.8;2015-02-09 00:00:00.00;ООО Альянс Хелскеа Рус; Фармстандарт ОАО-Abbott Healthcare SAS;Россия
Капсикам мазь 50г в компл. с апплик. Эстония ;5.0;216.48;264.1;2015-02-09 00:00:00.00;ООО Альянс Хелскеа Рус; Таллинский фармацевтический завод АО;Эстония
Оптив капли глазн. фл.-кап. 10мл США ;2.0;311.52;380.0;2015-02-09 00:00:00.00;ООО Альянс Хелскеа Рус; Allergan Sales LLC;США
Синекод сироп  фл 1.5мг/мл 200мл с колпач. мерн. Швейцария ;3.0;272.58;332.5;2015-02-09 00:00:00.00;ООО Альянс Хелскеа Рус; Novartis Consumer Health S.A.;Швейцария
Фарингосепт табл. 10мг N20 Румыния ;25.0;100.76;122.9;2015-02-09 00:00:00.00;ООО Альянс Хелскеа Рус; Terapia S.C. SA;Румыния
Фарингосепт табл. лимон 10мг N20 Румыния ;25.0;100.21;122.2;2015-02-09 00:00:00.00;ООО Альянс Хелскеа Рус; Terapia S.C. SA;Румыния
Хофитол табл. п/о N180 Франция ;3.0;558.91;681.8;2015-02-09 00:00:00.00;ООО Альянс Хелскеа Рус; Laboratoires Rosa-Phytopharma;Франция
Суставит форте крем д/тела туба 75мл Россия ;6.0;86.85;115.5;2015-02-09 00:00:00.00;ООО Альянс Хелскеа Рус; КоролевФарм ООО;Россия
Афобазол табл. 10 мг х60 ;10.0;254.05;309.9;2015-02-27 00:00:00.00;ООО ФК ПУЛЬС; Фармстандарт Лексредства Курск;Россия
Гидрокортизон Рихтер сусп. д/вн и ок./суст. введ. 25 мг+5мг/мл фл. 5 мл. х1 ;5.0;152.05;185.5;2015-02-27 00:00:00.00;ООО ФК ПУЛЬС; Gedeon Richter;Венгрия
Индапамид табл. п/о плен 2.5 мг х30 ;20.0;22.28;27.1;2015-02-27 00:00:00.00;ООО ФК ПУЛЬС; Канонфарма продакшн;Россия
Нистатин табл. п/о плен 500000 ЕД х20 ;5.0;12.77;15.5;2015-02-27 00:00:00.00;ООО ФК ПУЛЬС; Белмедпрепараты;Беларусь
Селмевит табл. п/о банка х60 ;2.0;195.86;238.9;2015-02-27 00:00:00.00;ООО ФК ПУЛЬС; Фармстандарт Уфавита;Россия
Феррогематоген пастилки жев. 50 г. (БАД) х1 ;20.0;14.76;21.0;2015-02-27 00:00:00.00;ООО ФК ПУЛЬС; Фармстандарт Уфавита;Россия
Витамины д/больных диабетом №30 /БАД/;3.0;188.21;250.3;2015-02-27 00:00:00.00; ЗАО ЦВ "Протек";;
Гевискон двойное действие таб. жев. №16 (мятные) ;4.0;150.04;183.0;2015-02-27 00:00:00.00; ЗАО ЦВ "Протек"; Рекитт Бенкизер Хелскэр Интернешнл Лтд;Соединенное кор
Геломиртол капс. кш/раств. 120мг №20 ;2.0;181.83;221.8;2015-02-27 00:00:00.00; ЗАО ЦВ "Протек"; Pohl Boskamp;Германия
Липрина таб. №60 (бад) ;1.0;684.4;834.9;2015-02-27 00:00:00.00; ЗАО ЦВ "Протек"; Pharmalife Research;Италия
Лирика капсулы 75мг №14 ;3.0;558.58;672.0;2015-02-27 00:00:00.00; ЗАО ЦВ "Протек"; Пфайзер Мэнюфэкчуринг Дойчленд ГмбХ;Германия
Локобейз рипеа крем туба 30г ;2.0;356.36;473.9;2015-02-27 00:00:00.00; ЗАО ЦВ "Протек"; Теммлер Италиа/Астеллас;Италия
Лориста таб. п/о плён. 50мг №30 ;10.0;162.91;197.9;2015-02-27 00:00:00.00; ЗАО ЦВ "Протек"; Крка-Рус ООО;Россия
Масло миндальное с вит-антиоксидантным комплексом №1 30мл ;5.0;51.66;73.0;2015-02-27 00:00:00.00; ЗАО ЦВ "Протек"; Аспера ООО;Россия
Натальсид св. №10 Нижфарм;3.0;268.95;328.1;2015-02-27 00:00:00.00; ЗАО ЦВ "Протек";;
Нитроспрей-ICN аэр. 1% 10мл;3.0;81.4;98.9;2015-02-27 00:00:00.00; ЗАО ЦВ "Протек";;
Нурофен для детей сусп. д/приема внутрь (клубничная) 100мг/5мл фл. 150мл ;12.0;165.33;198.7;2015-02-27 00:00:00.00; ЗАО ЦВ "Протек"; Рекитт Бенкизер Хелскэр Интернешнл Лтд;Соединенное кор
Амоксициллин табл. 500 мг х20 ;20.0;35.75;43.6;2015-02-09 00:00:00.00;ООО ФК ПУЛЬС; Барнаульский з-д медпрепаратов;Россия
Валз табл. п/о плен 80 мг х28 ;4.0;226.05;275.7;2015-02-09 00:00:00.00;ООО ФК ПУЛЬС; Balkanpharma Dupnitza AD;Болгария
Генферон свечи 1000000 МЕ+55+10мг х10 ;3.0;438.05;534.4;2015-02-09 00:00:00.00;ООО ФК ПУЛЬС; Биокад;Россия
Глево табл. п/о плен 500 мг х5 ;5.0;154.06;187.2;2015-02-09 00:00:00.00;ООО ФК ПУЛЬС; Glenmark Pharmaceuticals Ltd.;Индия
Кардосал табл. п/о плен 10 мг х28 ;1.0;416.63;508.2;2015-02-09 00:00:00.00;ООО ФК ПУЛЬС; Berlin-Chemie AG/Menarini Group/Daiichi;Германия
