Наименование;Кол-во;Цена пост;Цена розн;Дата;Поставщик;Производитель;Страна
Флуцинар Н Мазь 15г  Туба ;1.0;133.54;178.9;2015-02-22 00:00:00.00;ООО "Альянс Хелскеа Рус"; Polfa/ PF Jelfa SA;Польша
Элевит пронаталь №30 тб. п/о ;1.0;429.33;571.0;2015-02-22 00:00:00.00;ООО "Альянс Хелскеа Рус"; Bayer/Hoffman;Германия
БОРО ПЛЮС КРЕМ (РОЗОВЫЙ) 50,0 ;10.0;65.25;97.8;2015-02-22 00:00:00.00;ООО "Альянс Хелскеа Рус"; EMAMI LIMITED;Индия
ПИКОВИТ ОМЕГА 3 130МЛ ФЛАК СИРОП ;1.0;292.99;395.5;2015-02-22 00:00:00.00;ООО "Альянс Хелскеа Рус"; КРКА;Словения
РЕПЕЙНОЕ МАСЛО С КРАСНЫМ ПЕРЦЕМ МИРРОЛЛА 100МЛ ;2.0;32.1;54.5;2015-02-22 00:00:00.00;ООО "Альянс Хелскеа Рус"; Мирролла;Россия
Софья крем д/ног /экстракт пиявки/ 125мл ;3.0;115.64;165.0;2015-02-22 00:00:00.00;ООО "Альянс Хелскеа Рус"; Королев Фарм/Фора-Фарм;Россия
Ци-клим витамины для женщин 45+ таб.№60 (бад) ;1.0;268.1;375.3;2015-02-22 00:00:00.00;ООО "Альянс Хелскеа Рус"; Эвалар;Россия
Уст-во д/промывания носа "Долфин" в компл. с 10пак. д/взр  ;1.0;190.93;252.0;2015-02-22 00:00:00.00;ЗАО НПК "Катрен"; Динамика фирма ООО;Россия
Аджисепт №24 эвкалипт+ментол паст.;3.0;78.65;106.1;2015-02-22 00:00:00.00;ЗАО НПК "Катрен";;
АЗЕЛИК 15% 5,0 ГЕЛЬ Д/НАРУЖ ( МНН: Азелаиновая кислота ) ;1.0;157.63;212.7;2015-02-22 00:00:00.00;ЗАО НПК "Катрен"; Акрихин ХФК ОАО;Россия
АЗИТРОМИЦИН 0,25 N6 КАПС /ОЗОН/ ;3.0;35.75;45.8;2015-02-22 00:00:00.00;ЗАО НПК "Катрен"; ОЗОН;Россия
Азитромицин  капс. 500мг №3 ( МНН: Азитромицин ) ;10.0;75.13;91.9;2015-02-22 00:00:00.00;ЗАО НПК "Катрен"; Производство медикаментов ООО;Россия
Алоэ сок 50мл фл ;1.0;73.59;99.3;2015-02-22 00:00:00.00;ЗАО НПК "Катрен";;
АМБРОКСОЛ 0,015/5МЛ 100МЛ ФЛАК СИРОП ;1.0;34.21;43.9;2015-02-22 00:00:00.00;ЗАО НПК "Катрен"; ЭКОлаб (ЗАО);Россия
Анестезол свечи №10 ( МНН: Бензокаин+Висмута субгаллат+Цинка оксид+Левоментол ) ;5.0;50.05;67.5;2015-02-22 00:00:00.00;ЗАО НПК "Катрен";;
АНТИГРИППИН Д/ВЗР N10 ПАК/МЕД-ЛИМОН/ ;1.0;209.0;282.1;2015-02-22 00:00:00.00;ЗАО НПК "Катрен"; Натур Продукт Фарма Сп.Зо.о.;Польша
АНТИГРИППИН Д/ВЗР N10 ШИП ТАБЛ /ГРЕЙПФРУТ/;1.0;196.35;265.0;2015-02-22 00:00:00.00;ЗАО НПК "Катрен";;
АНТИГРИППИН Д/ВЗР N10 ШИП ТАБЛ /МАЛИНА/;2.0;200.09;270.1;2015-02-22 00:00:00.00;ЗАО НПК "Катрен";;
Анузол свечи № 10  ;3.0;46.2;62.3;2015-02-22 00:00:00.00;ЗАО НПК "Катрен"; Россия;Биосинтез
Арифон  2.5мг №30 тб.( МНН: Индапамид ) ;1.0;355.85;427.2;2015-02-22 00:00:00.00;ЗАО НПК "Катрен"; Servier;Франция
Арифон  2.5мг №30 тб.( МНН: Индапамид ) ;1.0;355.85;427.2;2015-02-22 00:00:00.00;ЗАО НПК "Катрен"; Servier;Франция
АСПИРИН КАРДИО 0,1 N28 ТАБЛ П/О ( МНН: Ацетилсалициловая кислота ) ;2.0;113.52;136.1;2015-02-22 00:00:00.00;ЗАО НПК "Катрен"; Байер Биттерфельд ГмбХ;Германия
АТОРВАСТАТИН 0,01 N30 ТАБЛ П/О ;5.0;98.34;117.5;2015-02-22 00:00:00.00;ЗАО НПК "Катрен"; Биоком;Россия
Ацетилсалиц.кислота 0,5г №10 Обновление;100.0;5.61;7.1;2015-02-22 00:00:00.00;ЗАО НПК "Катрен";;
БЕТАДИН 10% 20,0 МАЗЬ;1.0;141.68;188.4;2015-02-22 00:00:00.00;ЗАО НПК "Катрен";;
Бетадин р-р д/местн,наруж.пр 10 % фл. 30 мл. х1 ( МНН: Повидон-Йод ) ;1.0;149.82;179.9;2015-02-22 00:00:00.00;ЗАО НПК "Катрен"; Egis;Венгрия
БЛОКТРАН 0,05 N30 ТАБЛ П/О(МНН:Лозартан). ;1.0;143.88;172.9;2015-02-22 00:00:00.00;ЗАО НПК "Катрен"; Фармстандарт-Лексредства;Россия
Вата хирургическая н/стер. "Амелия"  250г Россия;10.0;67.1;91.0;2015-02-22 00:00:00.00;ЗАО НПК "Катрен";;
ВИКС АКТИВ СИНЕКС 0,05% 15МЛ ФЛАК СПРЕЙ НАЗАЛ ;1.0;219.89;285.8;2015-02-22 00:00:00.00;ЗАО НПК "Катрен"; Проктер энд Гэмбл Мануфэкчуринг ГмбХ;Германия
Витамин E-Зентива капс. 200мг N30 ( МНН: Витамин Е ) ;1.0;184.36;245.2;2015-02-22 00:00:00.00;ЗАО НПК "Катрен"; Zentiva;Словакия
Витамин Е капс. 400мг N30 ;1.0;257.95;340.4;2015-02-22 00:00:00.00;ЗАО НПК "Катрен"; Zentiva;Словакия
ВИТРУМ ТИНЕЙДЖЕР N30 ЖЕВ ТАБЛ;1.0;328.35;426.8;2015-02-22 00:00:00.00;ЗАО НПК "Катрен";;
ВОЛЬТАРЕН 0,03/СУТ N2 ПЛАСТЫРЬ ТРАНСДЕРМ ;2.0;169.4;228.6;2015-02-22 00:00:00.00;ЗАО НПК "Катрен"; Доджин Ияку-Како Ко.Лтд/Фамар С.А.;Япония
Гевискон /мята/ табл. жев. 250 мг полипр. конт. х16 ;2.0;174.79;230.7;2015-02-22 00:00:00.00;ЗАО НПК "Катрен"; Reckitt Benckiser S.A.;Великобритания
Гутталакс 30мл ;1.0;353.76;459.8;2015-02-22 00:00:00.00;ЗАО НПК "Катрен"; Boehringer Ingelheim;Италия
ДЕКСАМЕТАЗОН-МЭЗ 0,1% 10МЛ ГЛ КАПЛИ ФЛАК/КАП ;2.0;27.5;37.1;2015-02-22 00:00:00.00;ЗАО НПК "Катрен"; Московский эндокринный завод ;Россия
ДИФЛЮКАН КАПС. 150МГ №1 ( МНН: Флуконазол );2.0;387.97;466.0;2015-02-22 00:00:00.00;ЗАО НПК "Катрен";;
Доктор Мом паст.от кашля Лимон №20;5.0;72.27;113.0;2015-02-22 00:00:00.00;ЗАО НПК "Катрен";;
Венен гель  100г(Конский каштан+календула) ;1.0;177.43;230.6;2015-02-22 00:00:00.00;ЗАО НПК "Катрен"; Доктор Тайсс Натурварен Гмбх;Германия
ДУЗОФАРМ 0,05 N30 ТАБЛ П/О(МНН:Нафтидрофурил). ;1.0;372.46;491.6;2015-02-22 00:00:00.00;ЗАО НПК "Катрен"; Унифарм АО;Болгария
Дуовит др. №40 KRKA;2.0;84.04;113.5;2015-02-22 00:00:00.00;ЗАО НПК "Катрен";;
ДЮФАЛАК СИРОП ПАК. 15МЛ N10;2.0;263.34;315.6;2015-02-22 00:00:00.00;ЗАО НПК "Катрен";;
ЗВЕЗДОЧКА ФЛЮ ЛИМОН 15,0 N5 ПАК ПОР Д/Р-РА ;2.0;112.53;151.9;2015-02-22 00:00:00.00;ЗАО НПК "Катрен"; Данафа Фармасьютикал Джойнт Сток Компани;Вьетнам
Ингавирин 90 мг капс. №7 ;25.0;394.57;477.6;2015-02-22 00:00:00.00;ЗАО НПК "Катрен"; Валента Фармацевтика;Россия
КАЛЕНДУЛА 25,0 МАЗЬ ;2.0;14.3;23.0;2015-02-22 00:00:00.00;ЗАО НПК "Катрен"; Борисовский завод медицинских препаратов;Беларусь
КОДЕЛАК БРОНХО С ЧАБРЕЦОМ 100МЛ ЭЛИКСИР ;3.0;115.83;156.3;2015-02-22 00:00:00.00;ЗАО НПК "Катрен"; Фармстандарт-Лексредства ОАО;Россия
Компливит Мама №30 тб.п/о  ;1.0;132.0;178.1;2015-02-22 00:00:00.00;ЗАО НПК "Катрен"; Уфимский вит. з-д;Россия
КРАПИВЫ ЛИСТ 1,5 N20 Ф/ПАК ;2.0;30.36;41.0;2015-02-22 00:00:00.00;ЗАО НПК "Катрен"; Красногорсклексредства ОАО;Россия
КСИМЕЛИН 0,05% 10МЛ НАЗ СПРЕЙ ;2.0;140.36;168.3;2015-02-22 00:00:00.00;ЗАО НПК "Катрен"; Никомед Дания АпС;Норвегия
Левосин мазь 40г Нижфарм;1.0;71.61;86.0;2015-02-22 00:00:00.00;ЗАО НПК "Катрен";;
Лейкопластырь 1см х500см Верофарм;5.0;11.55;18.0;2015-02-22 00:00:00.00;ЗАО НПК "Катрен";;
ЛЕЙКОПЛАСТЫРЬ МУЛЬТИПЛАСТ 4Х500;5.0;40.37;54.5;2015-02-22 00:00:00.00;ЗАО НПК "Катрен";;
ЛИМОННИКА СЕМЯН НАСТОЙКА 25МЛ /ТУЛЬСКАЯ ФФ/ ;3.0;19.25;30.0;2015-02-22 00:00:00.00;ЗАО НПК "Катрен"; Тульская фармацевтическая фабрика;Россия
МАГНИЯ СУЛЬФАТ 0,25/МЛ 10МЛ N10 АМП Р-Р ;2.0;35.2;44.2;2015-02-22 00:00:00.00;ЗАО НПК "Катрен"; МИКРОГЕН НПО;Россия
МАГНИЯ СУЛЬФАТ 20,0 ПОР ;20.0;26.07;33.0;2015-02-22 00:00:00.00;ЗАО НПК "Катрен"; Тульская фармацевтическая фабрика;Россия
МУКОСАТ 0,1/МЛ 1МЛ N10 АМП Р-Р В/М(МНН: Хондроитина сульфат). ;3.0;560.56;701.0;2015-02-22 00:00:00.00;ЗАО НПК "Катрен"; Синтез АКОМПиИ;Россия
НЕБИЛЕТ 0,005 N28 ТАБЛ ( МНН: Небиволол );2.0;791.23;1028.5;2015-02-22 00:00:00.00;ЗАО НПК "Катрен";;
НООПЕПТ 0,01 N50 ТАБЛ ;1.0;280.94;373.6;2015-02-22 00:00:00.00;ЗАО НПК "Катрен"; ЛЕККО ФФ ЗАО;Россия
Паксил таб. 20мг №30 ( МНН: Пароксетин ) ;1.0;657.14;748.6;2015-02-22 00:00:00.00;ЗАО НПК "Катрен"; Эс.Си.Еврофарм;Румыния
Панангин №50 др. GR ;5.0;118.69;142.9;2015-02-22 00:00:00.00;ЗАО НПК "Катрен"; Гедеон Рихтер;Венгрия
Папаверин г/х 0.02 св. №10 Биосинтез;2.0;42.79;57.7;2015-02-22 00:00:00.00;ЗАО НПК "Катрен";;
Пиковит сироп 150мл ;1.0;207.46;269.6;2015-02-22 00:00:00.00;ЗАО НПК "Катрен"; КРКА Ново Место;Словения
Пиковит таб. п/о №30 ;1.0;119.68;162.0;2015-02-22 00:00:00.00;ЗАО НПК "Катрен"; KRKA Novo mesto;Словения
Плантекс гран. д/детей 5г пак №10 ;1.0;234.63;305.0;2015-02-22 00:00:00.00;ЗАО НПК "Катрен"; Lek;Словения
РЕТИНОЛА АЦЕТАТ 33000МЕ N30 КАПС ;5.0;23.98;29.6;2015-02-22 00:00:00.00;ЗАО НПК "Катрен"; МАРБИОФАРМ ОАО;Россия
Арфазетин-Э сбор ф/п 2г N20 ;3.0;37.62;48.9;2015-02-22 00:00:00.00;ЗАО НПК "Катрен"; Красногорклексрадства;Россия
Сбор грудной №2 фильтр-пакеты 2,0г №20 ;2.0;55.33;74.6;2015-02-22 00:00:00.00;ЗАО НПК "Катрен"; Здоровье ЗАО;Россия
СИАЛОР АКВА 10МЛ N10 КАПЛИ НАЗАЛ ;2.0;178.09;224.3;2015-02-22 00:00:00.00;ЗАО НПК "Катрен"; Обновление ПФК ЗАО;Россия
Слабилен капли 0,75% 15мл ( МНН: Натрия пикосульфат ) ;5.0;118.8;160.3;2015-02-22 00:00:00.00;ЗАО НПК "Катрен"; Лэнс-Фарм;Россия
Стодаль 200мл сироп;2.0;200.31;270.4;2015-02-22 00:00:00.00;ЗАО НПК "Катрен";;
ТАУРИН 4% 1МЛ N10 ТЮБ/КАП ГЛ КАПЛИ ;10.0;56.1;75.7;2015-02-22 00:00:00.00;ЗАО НПК "Катрен"; Обновление ПФК ЗАО;Россия
Тафен 50мкг/доза 200доз наз/спрей ;1.0;323.51;390.4;2015-02-22 00:00:00.00;ЗАО НПК "Катрен"; Lek D.D.;Словения
Триовит №30 капс.  ;2.0;132.11;175.7;2015-02-22 00:00:00.00;ЗАО НПК "Катрен"; КРКА;Словения
УТРОЖЕСТАН 0,2 N14 КАПС(МНН:ПРОГЕСТЕРОН). ;5.0;382.25;457.6;2015-02-22 00:00:00.00;ЗАО НПК "Катрен"; ОЛИК(Тайланд)Лимитед;Таиланд
Флюдитек сироп д/взр. 5% 125мл;2.0;231.22;307.5;2015-02-22 00:00:00.00;ЗАО НПК "Катрен";;
Церукал( МНН:Метопрокламид) р-р д/ин амп. 10мг/2 мл х 10;1.0;201.85;243.2;2015-02-22 00:00:00.00;ЗАО НПК "Катрен";;
Цефекон Д 0,05г №10 свечи (1-3мес.);1.0;30.91;38.6;2015-02-22 00:00:00.00;ЗАО НПК "Катрен";;
Цефекон Д 0,25г №10 свечи (3-12лет) ;2.0;41.8;52.2;2015-02-22 00:00:00.00;ЗАО НПК "Катрен"; Нижфарм ОАО;Россия
Цефекон Н №10 свечи ;1.0;58.63;82.0;2015-02-22 00:00:00.00;ЗАО НПК "Катрен"; Нижфарм;Россия
Циннаризин №50 тб. (Болгария);10.0;26.62;35.9;2015-02-22 00:00:00.00;ЗАО НПК "Катрен";;
ЦИТОВИР-3 20,0 N1 ФЛАК ПОР Д/Р-РА Д/ДЕТ/КЛУБНИКА ;1.0;264.66;352.0;2015-02-22 00:00:00.00;ЗАО НПК "Катрен"; ЦИТОМЕД МБНПК;Россия
Эреспал сироп 2 мг/мл фл. 150мл ;2.0;210.21;253.0;2015-02-22 00:00:00.00;ЗАО НПК "Катрен"; ОАО "Фармстандарт-Лексредст RU;Россия
Эссливер форте капс.№50 ;2.0;277.09;374.0;2015-02-22 00:00:00.00;ЗАО НПК "Катрен"; Наброс Фарма/Нижфарм;Россия
Бифиформ Бэби маслян. раствор 7 мл Фл .@ ;1.0;411.35;547.0;2015-02-22 00:00:00.00;ЗАО НПК "Катрен"; Ferrosan;Дания
ЗОЛОТОЙ ШЕЛК ШАМПУНЬ А/РОС Д/НОРМ ВОЛОС250МЛ ;2.0;67.18;99.5;2015-02-22 00:00:00.00;ЗАО НПК "Катрен"; Народные промыслы;Россия
ЗОЛОТОЙ ШЕЛК шампунь активатор роста д/повр.и секущ.волос 250мл;2.0;75.66;108.0;2015-02-22 00:00:00.00;ЗАО НПК "Катрен";;
ЗОЛОТОЙ ШЕЛК шампунь активатор роста эффект объем.волос 250мл;1.0;79.2;111.0;2015-02-22 00:00:00.00;ЗАО НПК "Катрен";;
ЗОЛОТОЙ ШЕЛК ШАМПУНЬ Д/УК ВОЛОС250МЛ ;1.0;80.81;115.0;2015-02-22 00:00:00.00;ЗАО НПК "Катрен"; Народные промыслы;Россия
ЗОЛОТОЙ ШЕЛК ШАМПУНЬ КОНТРОЛЬ НАД ПОТ/ВОЛОС250МЛ ;2.0;80.55;114.0;2015-02-22 00:00:00.00;ЗАО НПК "Катрен"; Народные промыслы;Россия
Крем детский Свобода 68г;10.0;36.64;55.0;2015-02-22 00:00:00.00;ЗАО НПК "Катрен";;
Термометр для ванной Уточка Курносики;1.0;88.8;125.0;2015-02-22 00:00:00.00;ЗАО НПК "Катрен";;
ЛОПУХА КОРНИ ЛЕКРА-СЭТ 50,0 ;1.0;41.06;59.5;2015-02-22 00:00:00.00;ЗАО НПК "Катрен"; Лекра-Сэт;Россия
Нега Крем Массажный 75мл;2.0;31.41;45.5;2015-02-22 00:00:00.00;ЗАО НПК "Катрен";;
НЕМОЗОЛЬ КРЕМ Д/УДАЛЕНИЯ СУХ МОЗОЛЕЙ 5,0 ;2.0;23.64;33.0;2015-02-22 00:00:00.00;ЗАО НПК "Катрен"; ВДОХНОВЕНИЕ;Россия
Пяточки крем д/ног 30г;5.0;76.22;106.7;2015-02-22 00:00:00.00;ЗАО НПК "Катрен";;
Регидрон био пор. д/приг. р-ра д/приема внутрь саше (а+б) по 6,4г №5 (бад) ;3.0;227.88;330.0;2015-02-22 00:00:00.00;ЗАО НПК "Катрен"; S.I.I.T srl IT;Италия
СЕАЛЕКС ФОРТЕ  N12 КАПС ;1.0;1009.59;1413.4;2015-02-22 00:00:00.00;ЗАО НПК "Катрен"; ВИС;Россия
СОФЬЯ КРЕМ ХОНДРОИТИН/ГЛЮКОЗАМИН Д/ТЕЛА 125МЛ ;2.0;106.67;152.0;2015-02-22 00:00:00.00;ЗАО НПК "Катрен"; КоролевФарм;Россия
Барсучий  жир капс 0.25г N120 Россия;1.0;88.13;123.3;2015-02-22 00:00:00.00;ЗАО НПК "Катрен";;
ФИТОЧАЙ АЛТАЙ №11 ГЛЮКОНОРМ ЧЕРНИКА 2,0 N30 Ф/П ;1.0;83.96;117.5;2015-02-22 00:00:00.00;ЗАО НПК "Катрен"; Алтайский кедр;Россия
ФИТОЧАЙ АЛТАЙ №3 Д/ПОХУДЕНИЯ КАССИЯ/МЯТА N30 Ф/П ;2.0;80.68;121.0;2015-02-22 00:00:00.00;ЗАО НПК "Катрен"; Алтайский кедр;Россия
Черника-Форте таб. 0.25Г N150 ;2.0;183.12;256.3;2015-02-22 00:00:00.00;ЗАО НПК "Катрен"; Эвалар;Россия
ЧЕРНИКА-ФОРТЕ С ЛЮТЕИНОМ N50 ТАБЛ П/О;2.0;98.23;137.5;2015-02-22 00:00:00.00;ЗАО НПК "Катрен";;
Элеутерококк П N50 драже;5.0;22.71;32.0;2015-02-22 00:00:00.00;ЗАО НПК "Катрен";;
Витапрост супп. рект. 50мг №10 ;1.0;624.94;812.4;2015-02-22 00:00:00.00;ООО "Пульс Брянск"; Нижфарм ОАО;Россия
Гепазолон супп. ректальные N10 Россия ;1.0;178.2;240.5;2015-02-22 00:00:00.00;ООО "Пульс Брянск"; Альтфарм ООО;Россия
ЗВЕЗДОЧКА ФЛЮ АПЕЛЬСИН 15,0 N5 ПАК ПОР Д/Р-РА ;2.0;115.38;153.0;2015-02-22 00:00:00.00;ООО "Пульс Брянск"; Данафа Фармасьютикал Джойнт Сток Компани;Вьетнам
Зубные капли фл. 10 мл. х1 ;5.0;18.59;26.0;2015-02-22 00:00:00.00;ООО "Пульс Брянск"; Ивановская фарм. фабрика;Россия
Калчек 5мг №30 тб.(МНН:Амлодипин).Индия. ;2.0;158.35;190.9;2015-02-22 00:00:00.00;ООО "Пульс Брянск";;
Лазолван пастилки 15мг N20 Германия ;1.0;199.05;268.7;2015-02-22 00:00:00.00;ООО "Пульс Брянск"; Boehringer Ingelheim Pharma GmbH & Co.KG;Германия
Мексидол табл. 125 мг х50(МНН:Этилметилгидроксипиридина сукцинат).Россия. ;3.0;314.86;377.7;2015-02-22 00:00:00.00;ООО "Пульс Брянск"; Фармасофт ПК/ЗИО Здоровье;Россия
Нимесил 100мг пак. №30 по 2г ( МНН: Нимесулид ) ;5.0;614.96;860.0;2015-02-22 00:00:00.00;ООО "Пульс Брянск"; Берлин-Хеми/Менарини Групп;Испания
ПУСТЫРНИК ФОРТЕ N40 ТАБЛ ;3.0;87.72;122.8;2015-02-22 00:00:00.00;ООО "Пульс Брянск"; Эвалар ЗАО;Россия
Сабельник настойка 100 мл. х1 ;1.0;125.37;175.5;2015-02-22 00:00:00.00;ООО "Пульс Брянск"; Эвалар;Россия
Себидин №20 тб. Глаксо ( МНН: Хлоргексидин+Аскорбиновая кислота );1.0;98.37;132.0;2015-02-22 00:00:00.00;ООО "Пульс Брянск";;
Стугерон 25мг №50 тб. GR;1.0;147.91;195.0;2015-02-22 00:00:00.00;ООО "Пульс Брянск";;
ЦЕДЕКС 0,4 N5 КАПС(МНН:Цефтибутен) США. ;1.0;576.93;750.0;2015-02-22 00:00:00.00;ООО "Пульс Брянск"; Мерк Шарп и Доум Корп;СОЕДИНЕННЫЕ ШТАТЫ
911-Ревмалгон  Гель д/тела 100мл ;1.0;53.06;74.2;2015-02-22 00:00:00.00;ООО "Пульс Брянск"; Твинс Тэк;Россия
Амброксол табл. 30 мг х20 ;20.0;29.07;44.0;2015-02-22 00:00:00.00;ООО "Пульс Брянск"; Озон;Россия
ВЕНАРУС 0,5 N30 ТАБЛ П/О(МНН:Диосмин+Гесперидин ;1.0;457.38;590.0;2015-02-22 00:00:00.00;ООО "Пульс Брянск"; Оболенское Фармацевтическое предприятие;Россия
Динамизан таб. №30 (БАД);1.0;340.94;444.0;2015-02-22 00:00:00.00;ООО "Пульс Брянск";;
КОДЕЛАК НЕО 0,0015/МЛ 100МЛ ФЛАК СИРОП ;1.0;117.47;158.5;2015-02-22 00:00:00.00;ООО "Пульс Брянск"; Фармстандарт-Лексредства ОАО;Россия
НЕО-БРОНХОЛ 0,015 N20 ТАБЛ Д/РАССАС /Б/САХАРА/ ( МНН: Амброксол ) ;3.0;100.1;136.0;2015-02-22 00:00:00.00;ООО "Пульс Брянск"; Болдер Арцнаймиттель ГмбХ и Ко.КГ/Дивафарма ГмбХ;Германия
Пиковит Д таб. п/о №30 ;1.0;126.65;170.0;2015-02-22 00:00:00.00;ООО "Пульс Брянск"; KRKA;Словения
ПИКОВИТ ПРЕБИОТИК 150МЛ ФЛАК СИРОП ;1.0;259.03;347.0;2015-02-22 00:00:00.00;ООО "Пульс Брянск"; КРКА;Словения
РАВЕЛ СР 0,0015 N30 ТАБЛ П/О ПРОЛОНГ ;2.0;162.69;197.2;2015-02-22 00:00:00.00;ООО "Пульс Брянск"; КРКА-Рус;Россия
Сбор грудной №4 ф/п №20 Красногорск;5.0;48.71;66.0;2015-02-22 00:00:00.00;ООО "Пульс Брянск";;
СИНЕКОД 100МЛ СИРОП ( МНН: Бутамират ) ;5.0;171.88;232.0;2015-02-22 00:00:00.00;ООО "Пульс Брянск"; Новартис Консьюмер Хелс С.А.;Швейцария
Тера Флю Бро 40,0 Мазь;1.0;261.54;339.9;2015-02-22 00:00:00.00;ООО "Пульс Брянск";;
Фастум гель 2.5% 50г ( МНН: Кетопрофен ) ;3.0;262.48;354.5;2015-02-22 00:00:00.00;ООО "Пульс Брянск"; Менарини Мэнюфекчеринг Лоджистикс энд Сервисиз;Италия
Цифран ст таб. п/о плен. 500мг+600мг №10 ;2.0;290.26;392.0;2015-02-22 00:00:00.00;ООО "Пульс Брянск"; Ранбакси Лабораториз Лимите IN;Индия
Эвкалипта Прутовидного Листья Пачка 75г ;3.0;33.62;45.3;2015-02-22 00:00:00.00;ООО "Пульс Брянск"; Красногорсклексредства;Россия
Термометр медиц. цифровой LD-300;2.0;150.0;199.4;2015-02-22 00:00:00.00;ООО "М-Сервис";;
Термометр медиц. цифровой LD-301;1.0;167.0;222.0;2015-02-22 00:00:00.00;ООО "М-Сервис";;
Термометр медиц. цифровой LD-302 ;2.0;196.0;260.6;2015-02-22 00:00:00.00;ООО "М-Сервис";;
Тонометр Nissei  DS-500;1.0;1897.0;2466.0;2015-02-22 00:00:00.00;ООО "М-Сервис";;
Тонометр Nissei WS-820;1.0;1839.0;2390.6;2015-02-22 00:00:00.00;ООО "М-Сервис";;
Ингалятор ультразвуковой LD-207U (МЭШ) ;1.0;3613.0;4697.0;2015-02-22 00:00:00.00;ООО "М-Сервис";;
Ингалятор LD-211C (желтый) ;1.0;2047.0;2661.0;2015-02-22 00:00:00.00;ООО "М-Сервис";;
Ингалятор компрессорный LD-212C;1.0;1850.0;2405.0;2015-02-22 00:00:00.00;ООО "М-Сервис";;
Аджисепт №24 классич. паст.;5.0;74.8;97.2;2015-02-24 00:00:00.00;ЗАО "СИА Интернейшнл-Тула";;
Амбробене тб. 30мг №20(МНН:Амброксол). ;5.0;139.55;181.4;2015-02-24 00:00:00.00;ЗАО "СИА Интернейшнл-Тула"; Ludwig Merckle;Германия
Амитриптилин 25мг №50 тб.Зентива;5.0;55.81;69.0;2015-02-24 00:00:00.00;ЗАО "СИА Интернейшнл-Тула";;
Жабий камень (масл. рыжика) д/суст 50г ;5.0;42.09;63.1;2015-02-24 00:00:00.00;ЗАО "СИА Интернейшнл-Тула"; Корвет фарма;Россия
БЕТАЛОК ЗОК 0,025 N14 ТАБЛ ПРОЛОНГ П/О ( МНН: Метопролол )Швеция. ;2.0;122.75;147.7;2015-02-24 00:00:00.00;ЗАО "СИА Интернейшнл-Тула"; АстраЗенека АБ/АстраЗенека Гмбх/Зио-Здоровье;Россия
Боро Плюс Крем 50г зеленый .@ ;2.0;64.99;91.0;2015-02-24 00:00:00.00;ЗАО "СИА Интернейшнл-Тула"; Эмами Лимитед;ИНДИЯ
Боро Плюс Крем 50г зеленый .@ ;8.0;64.98;91.0;2015-02-24 00:00:00.00;ЗАО "СИА Интернейшнл-Тула"; Эмами Лимитед;ИНДИЯ
БРОНХИКУМ СИРОП 100МЛ;2.0;279.78;363.7;2015-02-24 00:00:00.00;ЗАО "СИА Интернейшнл-Тула";;
БРОНХИКУМ ТП ЭЛИКСИР 130Г;2.0;280.39;372.9;2015-02-24 00:00:00.00;ЗАО "СИА Интернейшнл-Тула";;
ДЕКСАЛГИН  Р-Р ДЛЯ ИН 25МГ/МЛ АМП 2МЛ №5 ( МНН: Декскетопрофен );1.0;406.84;516.6;2015-02-24 00:00:00.00;ЗАО "СИА Интернейшнл-Тула";;
Динамико таб п/о 100мг х 1 ;1.0;342.24;441.4;2015-02-24 00:00:00.00;ЗАО "СИА Интернейшнл-Тула"; Pliva;Республика Хорв
ДИНАМИКО 50МГ №4 ТАБЛ П/О(МНН:Силденафил). ;1.0;641.32;820.8;2015-02-24 00:00:00.00;ЗАО "СИА Интернейшнл-Тула"; Плива Хрватска д.о.о.;Хорватия
Изофра спрей д/носа 15мл ( МНН: Фрамицетин );3.0;217.33;282.5;2015-02-24 00:00:00.00;ЗАО "СИА Интернейшнл-Тула";;
Мигренол таб. N8;2.0;135.52;173.4;2015-02-24 00:00:00.00;ЗАО "СИА Интернейшнл-Тула";;
Монурал 3г  №1 пак. ( МНН: Фосфомицин ) ;1.0;408.53;531.0;2015-02-24 00:00:00.00;ЗАО "СИА Интернейшнл-Тула"; Zambon;Швейцария
Мочеприемник стандартный (прикроватный) ST1300201 Меридиан 2л И/м ;10.0;53.85;70.0;2015-02-24 00:00:00.00;ЗАО "СИА Интернейшнл-Тула"; ДГМ Фарма Аппарате АГ;Швейцария
Пирацетам 0.4г Капс. №60 ;8.0;43.69;54.0;2015-02-24 00:00:00.00;ЗАО "СИА Интернейшнл-Тула"; Биохимик ОАО;Россия
Преднизолон 5мг №100 Акри ( МНН: Преднизолон );2.0;41.51;52.3;2015-02-24 00:00:00.00;ЗАО "СИА Интернейшнл-Тула";;
Пчелиный чистотел крем-гель 10мл .@ ;2.0;79.61;107.4;2015-02-24 00:00:00.00;ЗАО "СИА Интернейшнл-Тула"; Киров Г.А. ИП;РОССИЯ
Ретинола Ацетат 3.44% р-р в масле 50мл ( МНН: Ретинол );5.0;64.38;76.8;2015-02-24 00:00:00.00;ЗАО "СИА Интернейшнл-Тула";;
Флебодиа 600 таб. п/о 600мг N15(МНН:Диосмин).Франция. ;1.0;443.82;572.5;2015-02-24 00:00:00.00;ЗАО "СИА Интернейшнл-Тула"; Франция;Иннотера Шузи
