Наименование;Кол-во;Цена пост;Цена розн;Дата;Поставщик;Производитель;Страна
Панангин табл. п/о плен х50 ;5.0;120.1;144.4;2015-02-17 00:00:00.00; ООО ФК ПУЛЬС; Gedeon Richter;Венгрия
Стрепсилс с вит.С /апельсин/ табл. д/рассас. х36 ;1.0;242.21;305.2;2015-02-17 00:00:00.00; ООО ФК ПУЛЬС; Reckitt Benckiser S.A.;Великобритания
Тромбопол табл. п/о киш.раст. 150 мг х30 ;1.0;50.41;62.4;2015-02-17 00:00:00.00; ООО ФК ПУЛЬС; Polpharma;Польша
Эналаприл-Аджио табл. 10 мг х20 ;10.0;5.98;7.4;2015-02-17 00:00:00.00; ООО ФК ПУЛЬС; AGIO;Индия
Амоксиклав 500мг+125мг Таб. покр. пленоч. об. Х15 Б (R) ;3.0;353.46;422.1;2015-02-17 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Лек д.д.;СЛОВЕНИЯ
Ингавирин 90мг Капс. Х7 (R) ;2.0;412.59;495.7;2015-02-17 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Валента Фармацевтика ОАО;РОССИЯ
Кетанов 10мг Таб. п/пл/об. Х100 (R) ;1.0;222.76;265.6;2015-02-17 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; С.К.Терапия С.А.;РУМЫНИЯ
Метопролол-Ратиофарм 50мг Таб. Х30 (R) ;20.0;24.32;30.1;2015-02-17 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Меркле ГмбХ (sc);ГЕРМАНИЯ
Симбикорт Турбухалер 80+4.5мкг/доза пор. д/ингаляций дозир. 60доз (R) ;1.0;1030.18;1170.9;2015-02-17 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; АстраЗенека АБ/ЗиО-Здоровье ЗАО;РОССИЯ
Эреспал 80мг Таб. п/пл/об. Х30 (R) ;2.0;310.94;372.6;2015-02-17 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Сердикс ООО;РОССИЯ
911 гель-бальзам д/суставов разогр. Муравьиная кисл. и Окопник 100 мл. х1 ;1.0;57.82;80.0;2015-02-16 00:00:00.00; ООО ФК ПУЛЬС; Твинс Тэк Зао;Россия
Артрозан р-р в/м введ. 6 мг/мл амп. 2.5 мл. х3 ;2.0;197.17;248.4;2015-02-16 00:00:00.00; ООО ФК ПУЛЬС; Фармстандарт Уфавита;Россия
Беклазон ЭКО аэроз. д/ингал. 200 доз (250мкг/1доза) х1 ;1.0;426.78;508.9;2015-02-16 00:00:00.00; ООО ФК ПУЛЬС; Norton (Waterford)/IVAX Pharmaceuticals;Ирландия/Чешска
Беллатаминал табл. п/о х30 ;3.0;115.56;145.6;2015-02-16 00:00:00.00; ООО ФК ПУЛЬС; ВИЛАР;Россия
Брал табл. х100 ;1.0;223.64;281.7;2015-02-16 00:00:00.00; ООО ФК ПУЛЬС; Micro Labs Ltd;Индия
Бриллиантовый зеленый р-р спирт. 1 % фл./винт.кр 25 мл. х1 ;20.0;12.07;15.2;2015-02-16 00:00:00.00; ООО ФК ПУЛЬС; Флора Кавказа;Россия
Валерианы экстракт табл. п/о 20 мг х10 ;50.0;7.34;9.2;2015-02-16 00:00:00.00; ООО ФК ПУЛЬС; Фармстандарт Томск;Россия
Вечернее /валер., хмель, мята/ драже х60 ;1.0;31.98;45.0;2015-02-16 00:00:00.00; ООО ФК ПУЛЬС; Парафарм;Россия
Вечернее драже х30 ;2.0;29.46;40.0;2015-02-16 00:00:00.00; ООО ФК ПУЛЬС; Биокор;Россия
Вечернее+ /Пустырник+Валериана/ драже х60 ;1.0;43.93;60.0;2015-02-16 00:00:00.00; ООО ФК ПУЛЬС; Парафарм;Россия
Виферон мазь наруж.пр. 12 г. (40 000 МЕ в 1г) х1 ;1.0;145.28;146.0;2015-02-16 00:00:00.00; ООО ФК ПУЛЬС; Ферон;Россия
Вобэнзим табл. п/о киш.раст. х200 ;2.0;1460.25;1461.0;2015-02-16 00:00:00.00; ООО ФК ПУЛЬС; Mucos Emulsions;Германия
Вобэнзим табл. п/о киш.раст. х40 ;1.0;357.16;358.0;2015-02-16 00:00:00.00; ООО ФК ПУЛЬС; Mucos Emulsions;Германия
Вольтарен эмульгель наружн. пр. 1 % 50 г. х1 ;1.0;260.4;328.1;2015-02-16 00:00:00.00; ООО ФК ПУЛЬС; Novartis;Швейцария
Димедрол р-р для в/м введ 10 мг/мл 1 мл. амп. х10 ;5.0;28.15;34.8;2015-02-16 00:00:00.00; ООО ФК ПУЛЬС; Борисовский завод;Беларусь
Коделак Нео сироп 1.5 мг/мл фл пач.карт 100 мл. х1 ;2.0;116.56;146.8;2015-02-16 00:00:00.00; ООО ФК ПУЛЬС; Фармстандарт Лексредства Курск;Россия
Коделак Нео табл. с МВ п/о плен 50 мг х10 ;1.0;111.75;140.8;2015-02-16 00:00:00.00; ООО ФК ПУЛЬС; Фармстандарт Уфавита;Россия
Комбилипен р-р в/м введ. амп. 2 мл. х10 ;2.0;190.15;239.55;2015-02-16 00:00:00.00; ООО ФК ПУЛЬС; Фармстандарт Уфавита;Россия
Корвалол фл./кап. инд.уп. 50 мл. х1 ;56.0;20.15;25.35;2015-02-16 00:00:00.00; ООО ФК ПУЛЬС; Фармстандарт Лексредства Курск;Россия
Мидокалм табл. п/о плен 150 мг х30 ;1.0;301.53;379.9;2015-02-16 00:00:00.00; ООО ФК ПУЛЬС; Gedeon Richter/Gedeon Richter ?Рус;Венгрия-Россия
Флюкостат капс. 150 мг х1 ;1.0;185.2;220.6;2015-02-16 00:00:00.00; ООО ФК ПУЛЬС; Фармстандарт Лексредства Курск;Россия
Чай имбирный д/верхних дых. путей ф/п. 2 г. х20 ;1.0;94.54;120.0;2015-02-16 00:00:00.00; ООО ФК ПУЛЬС; Эвалар;Россия
Чай Эвалар Био очищающий ф/п. 1.5 г. х20 ;1.0;73.55;100.0;2015-02-16 00:00:00.00; ООО ФК ПУЛЬС; Эвалар;Россия
Шприц однораз. стерильн 3-х комп. 5 мл. х1 ;200.0;7.41;9.0;2015-02-16 00:00:00.00; ООО ФК ПУЛЬС; SFM Hospital Products GMBH;Германия
Аква Марис капли назальные д/детей 10мл Фл-капельница Б ;1.0;104.83;130.8;2015-02-17 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Ядран Галенский Лабораторий АО;ХОРВАТИЯ
Алоэ Экстракт жидкий 1мл р-р д/подкож. введ. Амп. X10 Б М ;2.0;122.22;152.4;2015-02-17 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Вифитех ЗАО;РОССИЯ
Алоэ сок 50мл фл. Б М ;2.0;75.59;94.3;2015-02-17 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Вифитех ЗАО;РОССИЯ
Алфавит Классик Таб. Х60 .@ ;1.0;181.55;250.0;2015-02-17 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Внешторг Фарма ООО;РОССИЯ
Бромгексин 4 Берлин-Хеми р-р д/пр. внутрь 4мг/5мл 60мл Фл. Б М ;2.0;136.19;169.9;2015-02-17 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Берлин-Хеми АГ/Менарини Групп;ГЕРМАНИЯ
Бромгексин 8 Берлин-Хеми 8мг Драже Х25 ;5.0;84.7;105.6;2015-02-17 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Берлин-Хеми АГ/Менарини Групп;ГЕРМАНИЯ
Валокордин 20мл Кап. д/пр. внутрь Фл. Б М ;1.0;106.87;133.3;2015-02-17 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Кревель Мойзельбах ГмбХ;ГЕРМАНИЯ
Валокордин 50мл Капли д/пр. внутрь Фл. Б М ;3.0;199.61;249.0;2015-02-17 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Кревель Мойзельбах ГмбХ;ГЕРМАНИЯ
Вентер 1г Таб. Х50 ;1.0;199.68;249.1;2015-02-17 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; КРКА;СЛОВЕНИЯ
Доктор Мом Сироп 100мл полиэт. Фл. ;2.0;120.07;149.8;2015-02-17 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Юник Фармасьютикал Лабораториз (Джонсон & Джонсон);ИНДИЯ
Контейнер-ёмкость д/биоматериалов однораз. стерил. 60мл с ложкой И/м ;10.0;11.35;14.2;2015-02-17 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Кэррот ООО;РОССИЯ
Магнерот 500мг Таб. Х20 ;1.0;190.05;237.0;2015-02-17 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Мауерманн Арцнаймиттель Франц Мауерманн ОХГ;ГЕРМАНИЯ
Предизин 35мг Таб. пролонг. дейст. п/пл/об. Х60 ;1.0;412.76;514.8;2015-02-17 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Гедеон Рихтер;ВЕНГРИЯ
Тенорик 100/25мг Таб. п/пл/об. Х28 ;2.0;212.85;265.5;2015-02-17 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Ипка Лабораториз Лимитед;ИНДИЯ
Тенотен детский Таб. Х40 ;1.0;154.78;193.1;2015-02-17 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Материа-Медика Холдинг НПФ ООО;РОССИЯ
Тенотен таб. Х40 ;1.0;152.88;190.7;2015-02-17 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Материа-Медика Холдинг НПФ ООО;РОССИЯ
Тест-полоски One Touch Ultra Х100 И/м (022-200-01/022-200-02) ;1.0;1605.12;2002.0;2015-02-17 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Johnson @ Lifescan;СОЕДИНЕННЫЕ ШТАТЫ
Тест-полоски Аккучек Актив Х50 И/м (АКЦИЯ 11) ;11.0;696.98;869.3;2015-02-17 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Roche Diagnostics GmbH;ГЕРМАНИЯ
Цикломед 1% капли глазные 5мл Фл.-кап. Х1 ;1.0;359.3;448.1;2015-02-17 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Сентисс Фарма Пвт.Лтд.;ИНДИЯ
Экзодерил 1% крем д/наружного прим. 15г Туба ;2.0;382.47;477.0;2015-02-17 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Сандоз ГмбХ;АВСТРИЯ
Энап-Н 25мг+10мг Таб. Х20 ;2.0;154.72;193.0;2015-02-17 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; КРКА;СЛОВЕНИЯ
Амоксиклав 125мг+31,25мг/5мл пор. д/пр. сусп. д/пр. внутрь 25г/100мл Б М (R) ;2.0;105.23;125.4;2015-02-17 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Лек д.д.;СЛОВЕНИЯ
Аторис 10мг Таб. п/пл/об. Х30 (R) ;1.0;330.88;400.3;2015-02-17 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; КРКА;СЛОВЕНИЯ
Гриппферон 10000МЕ/мл Капли назальные 10мл Фл. М (R) ;1.0;220.44;268.4;2015-02-17 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Фирн М ЗАО;РОССИЯ
Ингавирин 90мг Капс. Х7 (R) ;1.0;412.38;495.5;2015-02-17 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Валента Фармацевтика ОАО;РОССИЯ
Йодомарин 100 0.1мг Таб. Х100 (R) ;1.0;120.89;145.1;2015-02-17 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Менарини-Фон Хейден ГмбХ/Берлин-Хеми АГ;ГЕРМАНИЯ
Манинил 3.5 3.5мг Таб. Х120 Б (R) ;1.0;136.05;165.1;2015-02-17 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Берлин-Хеми АГ;ГЕРМАНИЯ
Манинил 5 5мг Таб. Х120 Б (R) ;2.0;112.41;134.9;2015-02-17 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Берлин-Хеми АГ;ГЕРМАНИЯ
Мексидол 125мг Таб. п/о Х30 (R) ;2.0;195.43;234.2;2015-02-17 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; ЗиО-Здоровье ЗАО;РОССИЯ
Мексидол 125мг таб.п/о Х50 (R) ;2.0;314.71;377.6;2015-02-17 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; ЗиО-Здоровье ЗАО;РОССИЯ
Мексидол 50мг/мл 5мл р-р д/в/в и в/м вв. Амп. Х5 Б (R) ;3.0;358.17;429.8;2015-02-17 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Эллара ООО;РОССИЯ
Но-шпа 40мг Таб. Х24 (R) ;4.0;119.67;143.1;2015-02-17 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Хиноин Завод Фармацевтических и Химических Продуктов;ВЕНГРИЯ
Пилокарпин 1% 5мл Капли глазные Фл.-кап. Инд. уп. Б (R) ;5.0;23.85;29.5;2015-02-17 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Синтез ОАО г.Курган;РОССИЯ
Ринонорм 0.1% Спрей назальный дозир. 15мл Фл. Б (R) ;5.0;58.32;72.4;2015-02-17 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Меркле ГмбХ (sc);ГЕРМАНИЯ
Сиофор 850 850мг Таб. п/о Х60 (R) ;1.0;306.54;368.5;2015-02-17 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Менарини-Фон Хейден ГмбХ/Берлин-Хеми АГ;ГЕРМАНИЯ
Торвакард 10мг Таб. п/пл/об. Х30 (R) ;2.0;253.42;304.0;2015-02-17 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Зентива;СЛОВАКИЯ
Торвакард 20мг Таб. п/пл/об. Х90 (R) (1014,58) ;1.0;1016.19;1156.1;2015-02-17 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Зентива;СЛОВАКИЯ
Тромбо АСС 100мг Таб. покр. кишечнор. пленоч. об. Х28 (R) ;15.0;45.75;56.6;2015-02-17 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Г.Л.Фарма ГмбХ/Ланнахер Хайльмиттель ГмбХ;АВСТРИЯ
Феназепам 1мг Таб. Х50 (R) ;5.0;89.97;108.4;2015-02-17 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Валента Фармацевтика ОАО;РОССИЯ
Эгилок 50мг Таб. Х60 (R) ;2.0;129.98;155.5;2015-02-17 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; ЗАО ЭГИС Фармацевтический завод;ВЕНГРИЯ
911 шампунь Дегтярный при себорее, псориазе, перхоти 150 мл. х1 ;1.0;89.96;120.0;2015-02-17 00:00:00.00; ООО ФК ПУЛЬС; Твинс Тэк Зао;Россия
911 шампунь Репейный п/выпад.волос 150 мл. х1 ;1.0;100.84;130.0;2015-02-17 00:00:00.00; ООО ФК ПУЛЬС; Твинс Тэк Зао;Россия
911 шампунь Себопирокс от перхоти 150 мл. х1 ;1.0;101.26;130.0;2015-02-17 00:00:00.00; ООО ФК ПУЛЬС; Твинс Тэк Зао;Россия
Азитромицин капс. 500 мг х3 ;3.0;79.79;96.6;2015-02-17 00:00:00.00; ООО ФК ПУЛЬС; ПроМед;Россия
Азитромицин табл п/о плен 500 мг х3 ;5.0;97.63;119.1;2015-02-17 00:00:00.00; ООО ФК ПУЛЬС; Kern Pharma S.L.;Испания
Аквалор Беби 125 мл. х1 ;1.0;303.61;382.5;2015-02-17 00:00:00.00; ООО ФК ПУЛЬС; YS Lab;Франция
Амброксол табл. 30 мг х20 ;10.0;32.23;40.6;2015-02-17 00:00:00.00; ООО ФК ПУЛЬС; Канонфарма продакшн;Россия
Амлодипин табл. 5 мг х60 ;3.0;108.17;130.0;2015-02-17 00:00:00.00; ООО ФК ПУЛЬС; Канонфарма продакшн;Россия
Аторвастатин табл. п/о плен 20 мг х30 ;2.0;127.44;151.8;2015-02-17 00:00:00.00; ООО ФК ПУЛЬС; Алси Фарма;Россия
Африн спрей назал. 0,05% 15 мл х1 ;1.0;179.55;226.2;2015-02-17 00:00:00.00; ООО ФК ПУЛЬС; Contract Pharmaceuticals Limited;Канада
Бетагистин табл. 16 мг х60 ;4.0;84.4;103.0;2015-02-17 00:00:00.00; ООО ФК ПУЛЬС; Северная звезда ЗАО;Россия
Бетагистин табл. 24 мг уп.конт.яч-пач.карт х60 ;4.0;132.38;161.5;2015-02-17 00:00:00.00; ООО ФК ПУЛЬС; Северная звезда ЗАО;Россия
Валосердин капли фл. 50 мл. х1 ;3.0;72.01;90.7;2015-02-17 00:00:00.00; ООО ФК ПУЛЬС; МосковскаяФармФабрика;Россия
Витамин В1 р-р в/м введ. 5 % амп. 1 мл. (Тиамина хлорид) х10 ;10.0;19.87;24.6;2015-02-17 00:00:00.00; ООО ФК ПУЛЬС; Мосхимфармпрепараты им. Н.А. Семашко;Россия
Вобэнзим табл. п/о киш.раст. х40 ;1.0;319.0;401.9;2015-02-17 00:00:00.00; ООО ФК ПУЛЬС; Mucos Emulsions;Германия
Гинкоум капс. 40 мг (ЛС) х30 ;2.0;187.24;235.9;2015-02-17 00:00:00.00; ООО ФК ПУЛЬС; Эвалар;Россия
Глибомет табл. п/о 400 мг+2,5 мг х40 ;1.0;230.14;290.0;2015-02-17 00:00:00.00; ООО ФК ПУЛЬС; Lab. Guidotti/Berlin-Chemie AG;Италия/Германия
Глицин табл. подъязычн. 100 мг х50 ;25.0;27.37;33.9;2015-02-17 00:00:00.00; ООО ФК ПУЛЬС; Биотики;Россия
Детралекс табл. п/о плен 500 мг х30 ;1.0;658.55;829.8;2015-02-17 00:00:00.00; ООО ФК ПУЛЬС; Servier Industrie/Сердикс;Франция/Россия
Детралекс табл. п/о плен 500 мг х60 ;2.0;1305.33;1644.7;2015-02-17 00:00:00.00; ООО ФК ПУЛЬС; Servier Industrie/Сердикс;Франция/Россия
Диабетон МВ табл. 60 мг х30 ;2.0;267.63;318.8;2015-02-17 00:00:00.00; ООО ФК ПУЛЬС; Сердикс ООО;Россия
Дибазол р-р в/в, в/м введ 1 % амп. 1 мл. х10 ;3.0;28.19;35.5;2015-02-17 00:00:00.00; ООО ФК ПУЛЬС; Дальхимфарм;Россия
Диклофенак-Альтфарм свечи рект. 100 мг х10 ;5.0;64.04;80.7;2015-02-17 00:00:00.00; ООО ФК ПУЛЬС; Альтфарм;Россия
Дротаверин табл. 40 мг х50 ;10.0;27.61;34.2;2015-02-17 00:00:00.00; ООО ФК ПУЛЬС; Алси Фарма;Россия
Ингалипт аэроз. фл. 30 мл. х1 ;5.0;52.95;66.7;2015-02-17 00:00:00.00; ООО ФК ПУЛЬС; Фармстандарт Лексредства Курск;Россия
Индапамид табл. п/о плен 2.5 мг х30 ;10.0;22.3;27.6;2015-02-17 00:00:00.00; ООО ФК ПУЛЬС; Канонфарма продакшн;Россия
Интерферон лейкоц. челов. сухой лиоф. д/р-ра интраназ.введ и ингаляций 1000 МЕ а ;1.0;71.08;85.0;2015-02-17 00:00:00.00; ООО ФК ПУЛЬС; Микроген - Иммунопрепарат;Россия
Кавинтон форте табл. 10 мг х30 ;2.0;224.96;268.0;2015-02-17 00:00:00.00; ООО ФК ПУЛЬС; Gedeon Richter;Венгрия
Кавинтон форте табл. 10 мг х90 ;1.0;558.34;668.4;2015-02-17 00:00:00.00; ООО ФК ПУЛЬС; Gedeon Richter;Венгрия
Карведилол табл. 12.5 мг х30 ;1.0;80.95;96.4;2015-02-17 00:00:00.00; ООО ФК ПУЛЬС; РеплекФарм Скопье/Березовский ФЗ;Македония/Росси
Карнитон табл. х20 ;1.0;257.18;330.0;2015-02-17 00:00:00.00; ООО ФК ПУЛЬС; Внешторг Фарма;
Карсил драже 35 мг х80 ;3.0;297.19;374.5;2015-02-17 00:00:00.00; ООО ФК ПУЛЬС; Sopharma;Болгария
Кетонал крем 5 % 50 г. х1 ;1.0;296.57;373.7;2015-02-17 00:00:00.00; ООО ФК ПУЛЬС; Lek/Salutas Pharma  GmbH;Германия
Кетонал крем 5 % 50 г. х1 ;1.0;296.57;373.7;2015-02-17 00:00:00.00; ООО ФК ПУЛЬС; Lek/Salutas Pharma  GmbH;Германия
Коделак Нео табл. с МВ п/о плен 50 мг х10 ;1.0;114.04;143.7;2015-02-17 00:00:00.00; ООО ФК ПУЛЬС; Фармстандарт Уфавита;Россия
Левомеколь мазь туба 40 г. х1 ;3.0;80.09;100.9;2015-02-17 00:00:00.00; ООО ФК ПУЛЬС; Нижфарм ОАО;Россия
Левомицетин капли глаз. 0.25 % фл/кап 10 мл. х1 ;10.0;30.65;38.6;2015-02-17 00:00:00.00; ООО ФК ПУЛЬС; Лекко ФФ;Россия
Лориста табл. п/о плен 50 мг х90 ;1.0;423.46;511.5;2015-02-17 00:00:00.00; ООО ФК ПУЛЬС; KRKA ? Рус;Россия
Лютеин капс. 100 % х30 ;1.0;98.38;130.0;2015-02-17 00:00:00.00; ООО ФК ПУЛЬС; РеалКапс ЗАО;Россия
Мумие Золотое Алтайское табл. х20 ;2.0;75.33;100.0;2015-02-17 00:00:00.00; ООО ФК ПУЛЬС; Эвалар;Россия
Омепразол капс. 20 мг х30 ;5.0;31.09;38.5;2015-02-17 00:00:00.00; ООО ФК ПУЛЬС; Канонфарма продакшн;Россия
Пантогам  табл. 250 мг х50 ;1.0;323.83;408.0;2015-02-17 00:00:00.00; ООО ФК ПУЛЬС; Пик-фарма ПРО;Россия
Папаверин р-р д/инъек. 20 мг/мл амп. 2 мл. х10 ;2.0;55.59;70.0;2015-02-17 00:00:00.00; ООО ФК ПУЛЬС; Дальхимфарм;Россия
Преднизолон табл. 5 мг х100 ;1.0;83.27;99.2;2015-02-17 00:00:00.00; ООО ФК ПУЛЬС; Gedeon Richter Румыния/Gedeon Richter ?Р;Румыния-Россия
Проноран контр. высв табл. п/о 50 мг х30 ;1.0;554.72;698.9;2015-02-17 00:00:00.00; ООО ФК ПУЛЬС; Servier Industrie/Сердикс;Франция/Россия
Сабельник настойка 50 мл. х1 ;2.0;98.62;124.3;2015-02-17 00:00:00.00; ООО ФК ПУЛЬС; Эвалар;Россия
Седальгин Плюс табл. х10 ;2.0;102.83;129.6;2015-02-17 00:00:00.00; ООО ФК ПУЛЬС; Balkanpharma Dupnitza AD;Болгария
Седальгин Плюс табл. х20 ;2.0;171.05;215.5;2015-02-17 00:00:00.00; ООО ФК ПУЛЬС; Balkanpharma Dupnitza AD;Болгария
Стоматофит экстракт жидк. фл. 50 мл. х1 ;1.0;140.8;177.4;2015-02-17 00:00:00.00; ООО ФК ПУЛЬС; Фитофарм Кленка;Польша
Сульсена шампунь от перхоти 150 мл. х1 ;1.0;245.89;309.8;2015-02-17 00:00:00.00; ООО ФК ПУЛЬС; Амальгама Люкс Ооо;Украина
Сульфацил-натрий 20 % тюб-кап. 1.5 мл. х2 ;2.0;69.35;87.4;2015-02-17 00:00:00.00; ООО ФК ПУЛЬС; Белмедпрепараты;Беларусь
Сульфацил-натрий-ДИА 20 % фл/кап 5 мл. инд. уп. х1 ;3.0;63.84;80.4;2015-02-17 00:00:00.00; ООО ФК ПУЛЬС; Диафарм;Россия
Супрастин табл. 25 мг х20 ;5.0;109.51;132.1;2015-02-17 00:00:00.00; ООО ФК ПУЛЬС; Egis;Венгрия
Тауфон 4 % фл/кап 10 мл. х1 ;3.0;119.08;150.0;2015-02-17 00:00:00.00; ООО ФК ПУЛЬС; Московский Эндокринный Завод;Россия
Тетрациклин мазь глазн. 1 % 3 г. х1 ;2.0;31.43;38.9;2015-02-17 00:00:00.00; ООО ФК ПУЛЬС; Татхимфармпрепараты;Россия
Тромбопол табл. п/о киш.раст. 75 мг х30 ;1.0;37.82;46.8;2015-02-17 00:00:00.00; ООО ФК ПУЛЬС; Polpharma;Польша
Феназепам табл. 0.5 мг х50 ;5.0;76.48;91.3;2015-02-17 00:00:00.00; ООО ФК ПУЛЬС; ВалентаФармацевтика;Россия
Флюкостат капс. 150 мг х1 ;1.0;184.37;219.8;2015-02-17 00:00:00.00; ООО ФК ПУЛЬС; Фармстандарт Лексредства Курск;Россия
Чай имбирный д/верхних дых. путей ф/п. 2 г. х20 ;1.0;93.67;120.0;2015-02-17 00:00:00.00; ООО ФК ПУЛЬС; Эвалар;Россия
Экзодерил р-р д/наруж.пр. 1 % фл. 10 мл. х1 ;2.0;560.45;706.2;2015-02-17 00:00:00.00; ООО ФК ПУЛЬС; Глобофарм Продуктьонс/Sandos;Австрия
Эуфиллин табл. 150 мг х30 ;10.0;8.26;10.2;2015-02-17 00:00:00.00; ООО ФК ПУЛЬС; Фармстандарт Лексредства Курск;Россия
911 гель-бальзам д/суставов Сабельник туба 100 мл. х1 ;1.0;58.29;75.0;2015-02-18 00:00:00.00; ООО ФК ПУЛЬС; Твинс Тэк Зао;Россия
911 гель-бальзам для ног с экстрактом пиявки 100 мл. х1 ;1.0;72.76;95.0;2015-02-18 00:00:00.00; ООО ФК ПУЛЬС; Твинс Тэк Зао;Россия
Аскорил табл. х20 ;1.0;243.66;307.0;2015-02-18 00:00:00.00; ООО ФК ПУЛЬС; Glenmark Pharmaceuticals Ltd.;Индия
Аэртал табл. п/о плен 100 мг х60 ;1.0;724.16;912.4;2015-02-18 00:00:00.00; ООО ФК ПУЛЬС; Almirall Prodesfarma/Gedeon Richter;Венгрия
Гербион Подорожника сироп фл. 150 мл. (с дозир. ложкой) х1 ;2.0;208.79;263.0;2015-02-18 00:00:00.00; ООО ФК ПУЛЬС; KRKA;Словения
Кордиамин капли 25 % фл кап  25 мл. х1 ;3.0;119.76;150.8;2015-02-18 00:00:00.00; ООО ФК ПУЛЬС; Технопарк-Центр;Россия
Либексин табл. 100 мг х20 ;1.0;332.22;418.6;2015-02-18 00:00:00.00; ООО ФК ПУЛЬС; Chinoin;Венгрия
Некст табл. п/о плен (400мг+200мг) х10 ;1.0;130.82;164.8;2015-02-18 00:00:00.00; ООО ФК ПУЛЬС; Фармстандарт Томск;Россия
Некст табл. п/о плен (400мг+200мг) х6 ;1.0;87.92;110.7;2015-02-18 00:00:00.00; ООО ФК ПУЛЬС; Фармстандарт Томск;Россия
Новокаин р-р 0.5 % амп. 5 мл. х10 ;1.0;37.2;40.0;2015-02-18 00:00:00.00; ООО ФК ПУЛЬС; Славянская Аптека;Россия
Омарон табл. х30 ;1.0;104.21;131.3;2015-02-18 00:00:00.00; ООО ФК ПУЛЬС; Нижфарм ОАО;Россия
Полифепан пор. д/р-ра д/вн.пр. пак. в короб. 10 г. х10 ;1.0;82.37;103.7;2015-02-18 00:00:00.00; ООО ФК ПУЛЬС; Сайнтек;Россия
Проноран контр. высв табл. п/о 50 мг х30 ;1.0;554.72;698.9;2015-02-18 00:00:00.00; ООО ФК ПУЛЬС; Servier Industrie/Сердикс;Франция/Россия
Регулон табл. п/о плен (21х3) х1 ;1.0;871.39;1098.0;2015-02-18 00:00:00.00; ООО ФК ПУЛЬС; Gedeon Richter;Венгрия
Резалют Про капс. 300 мг х50 ;1.0;638.73;804.8;2015-02-18 00:00:00.00; ООО ФК ПУЛЬС; Berlin-Chemie AG/R.P.Scherer;Германия
Сбор Грудной №4 ф/п. 2 г. х20 ;2.0;53.55;67.4;2015-02-18 00:00:00.00; ООО ФК ПУЛЬС; Красногорсклексредства;Россия
Церебролизин р-р амп. 10 мл. х5 ;1.0;1211.94;1386.5;2015-02-18 00:00:00.00; ООО ФК ПУЛЬС; Ever Neuro Pharm;Австрия
Ци-Клим табл. п/о 20 мг блист х60 ;2.0;159.22;200.6;2015-02-18 00:00:00.00; ООО ФК ПУЛЬС; Эвалар;Россия
