Наименование;Кол-во;Цена пост;Цена розн;Дата;Поставщик;Производитель;Страна
СЕРМИОН 0,01 N50 ТАБЛ П/О ;2.0;395.01;498.0;2015-02-17 00:00:00.00;"Катрен" ЗАО НПК; Пфайзер Италия С.р.Л.;Италия
СПАЗГАН N100 ТАБЛ ;2.0;214.72;271.0;2015-02-17 00:00:00.00;"Катрен" ЗАО НПК; Вокхард Лтд;Индия
СУМАМЕД 0,25 N6 КАПС ;2.0;435.49;524.9;2015-02-17 00:00:00.00;"Катрен" ЗАО НПК; Плива Хрватска д.о.о.;Хорватия
ТЕТРАЦИКЛИН-ЛЕКТ 0,1 N20 ТАБЛ П/О ;10.0;48.95;62.0;2015-02-17 00:00:00.00;"Катрен" ЗАО НПК; Тюменский  ХФЗ ОАО;Россия
ТРАВАТАН 40МКГ/МЛ 2,5МЛ ГЛ КАПЛИ ФЛАК/КАП(БАК ФРИ) ;2.0;511.83;645.0;2015-02-17 00:00:00.00;"Катрен" ЗАО НПК; Алкон-Куврер Н.В. С.А.;Бельгия
ТРОМБОПОЛ 0,075 N30 ТАБЛ П/О ;5.0;36.08;45.0;2015-02-17 00:00:00.00;"Катрен" ЗАО НПК; Польфарма Фармацевтический завод АО;Польша
ФЛОКСАЛ 0,3% 5МЛ ГЛ КАПЛИ ФЛАК/КАП ;3.0;170.94;206.9;2015-02-17 00:00:00.00;"Катрен" ЗАО НПК; Др.Герхард Манн;Германия
ЦЕРЕПРО 0,4 N14 КАПС ;2.0;419.98;524.8;2015-02-17 00:00:00.00;"Катрен" ЗАО НПК; Верофарм;Россия
ЦИКЛОФЕРОН 0,15 N10 ТАБЛ П/О ;30.0;142.67;173.7;2015-02-17 00:00:00.00;"Катрен" ЗАО НПК; ПОЛИСАН НТФФ;Россия
ЦИПРОЛЕТ 0,5 N10 ТАБЛ П/О ;10.0;94.05;113.2;2015-02-17 00:00:00.00;"Катрен" ЗАО НПК; Д-р Редди с Лабораторис Лтд;Индия
ЭВКАЛИПТА ЛИСТ 75,0 ;3.0;31.79;41.0;2015-02-17 00:00:00.00;"Катрен" ЗАО НПК; Красногорсклексредства ОАО;Россия
ЭГЛОНИЛ 0,05 N30 КАПС ;1.0;189.97;229.1;2015-02-17 00:00:00.00;"Катрен" ЗАО НПК; Санофи Винтроп Индустрия;Франция
ЭКЗОДЕРИЛ 1% 10МЛ ФЛАК Р-Р ;5.0;514.36;649.0;2015-02-17 00:00:00.00;"Катрен" ЗАО НПК; Глобофарм Фармацойтише Продуктьонс унд Хандельсгезелльшафт мбх/Сандоз ГмбХ;Австрия
ЭМОКСИПИН 0,01/МЛ 1МЛ N10 АМП Р-Р Д/ИН ;2.0;142.01;179.0;2015-02-17 00:00:00.00;"Катрен" ЗАО НПК; Московский эндокринный завод ;Россия
ЭМОКСИПИН 1% 5МЛ ГЛ КАПЛИ ФЛАК С КРЫШ/КАП ;3.0;99.99;126.0;2015-02-17 00:00:00.00;"Катрен" ЗАО НПК; Московский эндокринный завод ;Россия
ЭМОКСИПИН 1% 5МЛ ГЛ КАПЛИ ФЛАК С КРЫШ/КАП ;2.0;99.99;126.0;2015-02-17 00:00:00.00;"Катрен" ЗАО НПК; Московский эндокринный завод ;Россия
АВЕНТ НАБОР ТАРЕЛОК N2 ;1.0;745.82;858.0;2015-02-17 00:00:00.00;"Катрен" ЗАО НПК; Philips Consumer Lifestyle B.V.;Китай
АКУЛИЙ ЖИР КРЕМ ЛАВР БЛАГОРОДНЫЙ Д/НОГ 20МЛ ;1.0;100.63;127.0;2015-02-17 00:00:00.00;"Катрен" ЗАО НПК; ТВИНС Тэк ЗАО;Россия
АКУЛИЙ ЖИР КРЕМ ЛАВР БЛАГОРОДНЫЙ Д/НОГ 75МЛ ;1.0;177.07;224.0;2015-02-17 00:00:00.00;"Катрен" ЗАО НПК; ТВИНС Тэк ЗАО;Россия
АЛФАВИТ 50+ N60 ТАБЛ ;2.0;202.55;256.0;2015-02-17 00:00:00.00;"Катрен" ЗАО НПК; ВНЕШТОРГ ФАРМА;Россия
ДОКТОР АКВА СОЛЬ МОРСКАЯ ПЕРВОЕ МОРЕ 450,0 ;2.0;23.73;30.0;2015-02-17 00:00:00.00;"Катрен" ЗАО НПК; Уралмедпром ПТК  ООО;Россия
КУРНОСИКИ СОСКА ЛАТЕКС БОЛЬШ Х-ОБРАЗН ОТВЕРСТ 6+N2 ;1.0;47.74;61.0;2015-02-17 00:00:00.00;"Катрен" ЗАО НПК; Сан Бонд Интернэшнл Компани Лимитед;Таиланд
КУРНОСИКИ СОСКА СИЛИК БОЛЬШ СРЕД ОТВЕРСТ 6+ N2 ;1.0;58.2;74.0;2015-02-17 00:00:00.00;"Катрен" ЗАО НПК; Сан Бонд Интернэшнл Компани Лимитед;Россия
КУРНОСИКИ СОСКА СИЛИК КЛАССИЧ БЫСТР ПОТОК 6+ N2 ;2.0;55.82;71.0;2015-02-17 00:00:00.00;"Катрен" ЗАО НПК; Мир детства-ПРОМ;Россия
ЛЕСНОЙ БАЛЬЗАМ ОПОЛАСКИВАТЕЛЬ КЕДР/ШАЛФ400МЛ ;3.0;99.13;125.0;2015-02-17 00:00:00.00;"Катрен" ЗАО НПК; КАЛИНА ОАО;Россия
МУЛЬТИ-ТАБС МАЛЫШ КАЛЬЦИЙ АПЕЛ/ВАНИЛЬ N30 ЖЕВ ТАБЛ ;1.0;232.63;294.0;2015-02-17 00:00:00.00;"Катрен" ЗАО НПК; Ферросан А/С;Дания
НООТРОП N48 КАПС ;2.0;189.79;240.0;2015-02-17 00:00:00.00;"Катрен" ЗАО НПК; ВИС;Россия
СТРИКС КИДС N30 ЖЕВ ТАБЛ ;1.0;401.8;507.0;2015-02-17 00:00:00.00;"Катрен" ЗАО НПК; Ferrosan A/S;Дания
ФУКУС БЕЛОМОРСКИЕ ВОДОРОСЛИ 100,0 ПАК ;2.0;60.25;76.0;2015-02-17 00:00:00.00;"Катрен" ЗАО НПК; В-МИН+;Россия
ЭХИНАЦЕЯ-П N100 ТАБЛ П/О ;2.0;66.36;84.0;2015-02-17 00:00:00.00;"Катрен" ЗАО НПК; Парафарм ООО;Россия
Колдакт Флю плюс капс. пролонг.действия N10 Индия ;2.0;0.0;1.0;2015-02-17 00:00:00.00;Альянс; Natco Pharma;Индия
Лакалют Актив Хербал паста зубная туба 50мл Германия ;2.0;0.0;1.0;2015-02-17 00:00:00.00;Альянс; Dr.Theiss Naturwaren GmbH;Россия
Аква Марис плюс спрей 30мл_ Хорватия ;1.0;194.92;246.0;2015-02-17 00:00:00.00;Альянс; Jadran Galenski Laboratorij d.d.;Хорватия
Валидол табл. 0.06г N10 Россия ;200.0;22.66;29.0;2015-02-17 00:00:00.00;Альянс; Фармстандарт- Лексредства;Россия
Варфарин Никомед табл. 2.5мг N100 Польша ;3.0;160.71;191.6;2015-02-17 00:00:00.00;Альянс; Takeda Pharma Sp.Z.o.o;Польша
Деринат р-р наружн. 0.25% фл.-кап. 10мл Россия ;2.0;236.5;298.0;2015-02-17 00:00:00.00;Альянс; Техномедсервис ФП ЗАО;Россия
Диувер табл. 10мг N20 Хорватия ;3.0;375.43;474.0;2015-02-17 00:00:00.00;Альянс; Pliva Hrvatska d.o.o.;Хорватия
Диувер табл. 5мг N20 Хорватия ;3.0;228.8;289.0;2015-02-17 00:00:00.00;Альянс; Pliva Hrvatska d.o.o.;Хорватия
Колдакт Флю плюс капс. пролонг.действия N10 Индия ;25.0;102.63;130.0;2015-02-17 00:00:00.00;Альянс; Natco Pharma;Индия
Кортексин порошок лиоф. д/ин. 10мг фл. N10 Россия ;2.0;1073.82;1354.0;2015-02-17 00:00:00.00;Альянс; Герофарм ООО;Россия
Ксонеф капли глазн 0.5% фл 5мл Индия ;3.0;133.76;169.0;2015-02-17 00:00:00.00;Альянс; Sentiss Pharma Pvt. Ltd.;Индия
Мастодинон табл. N 60 Германия ;1.0;346.28;437.0;2015-02-17 00:00:00.00;Альянс; Bionorica SE;Германия
Микролакс р-р д/ректальн. введения микроклизма 5мл N4 Франция ;3.0;225.61;285.0;2015-02-17 00:00:00.00;Альянс; Famar Orlean;Франция
Мульти-табс Малыш 1-4года малина+клубника табл. жев. N30 Дания ;1.0;248.6;314.0;2015-02-17 00:00:00.00;Альянс; Ferrosan;Дания
Мульти-табс Юниор с 4лет малина+клубника табл. жев. N30 Дания ;2.0;219.89;278.0;2015-02-17 00:00:00.00;Альянс; Ferrosan;Дания
Омнитус табл. с модифиц. высвоб. п.п.о 20мг N10 Сербия ;2.0;165.55;209.0;2015-02-17 00:00:00.00;Альянс; Hemofarm A.D.;Сербия
Преднизолон табл. 5мг N100 Россия ;2.0;42.24;53.1;2015-02-17 00:00:00.00;Альянс; Акрихин  ХФК ОАО;Россия
Фурацилин-Лект табл. 0.02г N10 Россия ;30.0;46.42;59.0;2015-02-17 00:00:00.00;Альянс; Тюменский XФЗ;Россия
Цетрин табл. п.п.о. 10мг N20 Индия ;7.0;140.03;169.0;2015-02-17 00:00:00.00;Альянс; Dr.Reddy`s Laboratories Ltd.;Индия
Шалфей табл. д/рассас. N20 Нидерланды ;10.0;117.59;149.0;2015-02-17 00:00:00.00;Альянс; H. ten Herkel B.V.;Нидерланды
Эссливер форте капс. N50 Россия-Индия ;2.0;328.46;414.0;2015-02-17 00:00:00.00;Альянс; Нижфарм - Nabros Pharma Ltd;Россия
Лаверон табл д/муж. 500мг N1 США ;3.0;275.53;348.0;2015-02-17 00:00:00.00;Альянс; Nilen Alliance Group;США
Лакалют Актив Хербал паста зубная туба 50мл Германия ;8.0;108.91;138.0;2015-02-17 00:00:00.00;Альянс; Dr.Theiss Naturwaren GmbH;Россия
Лактацид средство д/интимной гигиены фл. 200мл Франция ;2.0;155.64;197.0;2015-02-17 00:00:00.00;Альянс; Farmaclair;Россия
Меррис салфетки влажные детские Флушейбл запасной блок N64 Япония ;2.0;133.22;168.0;2015-02-17 00:00:00.00;Альянс; KAO Corporation;Россия
Азарга капли д/глаз фл. 5 мл. х1 ;2.0;718.82;906.0;2015-02-17 00:00:00.00;"Пульс" ООО ФК; Alcon-Couvreur;Бельгия
Алфлутоп р-р д/инъек. амп. 1 мл. х10 ;2.0;1664.04;2097.0;2015-02-17 00:00:00.00;"Пульс" ООО ФК; Rompharm/Biotechnos SA;Румыния
Антигриппин табл. шип пласт. пенал х10 ;10.0;181.65;229.0;2015-02-17 00:00:00.00;"Пульс" ООО ФК; Natur Produkt/НП-Логистика;Нидерланды/Росс
Баралгин М табл. 500 мг х100 ;2.0;549.56;693.0;2015-02-17 00:00:00.00;"Пульс" ООО ФК; Aventis;Индия
Бромгексин 8 капли 8 мг/мл фл/кап 20 мл. х1 ;1.0;89.85;114.0;2015-02-17 00:00:00.00;"Пульс" ООО ФК; Krewel Meuselbach;Германия
Вермокс табл. 100 мг х6 ;3.0;80.09;96.1;2015-02-17 00:00:00.00;"Пульс" ООО ФК; Gedeon Richter;Венгрия
Гинкоум капс. 40 мг (ЛС) х60 ;2.0;293.21;370.0;2015-02-17 00:00:00.00;"Пульс" ООО ФК; Эвалар;Россия
ДО и ПОСЛЕ Крем для ног от трещин в ступнях туба 50 мл. х1 ;2.0;45.07;57.0;2015-02-17 00:00:00.00;"Пульс" ООО ФК; Твинс Тэк Зао;Россия
Индапамид табл. п/о 2.5 мг х30 ;30.0;13.48;17.1;2015-02-17 00:00:00.00;"Пульс" ООО ФК; Озон;Россия
Кординорм табл. п/о плен 5 мг х30 ;2.0;95.39;113.6;2015-02-17 00:00:00.00;"Пульс" ООО ФК; Actavis hs/Сatalent Schorndorf;Германия
Лирика капс. 150 мг х14 ;2.0;595.59;714.7;2015-02-17 00:00:00.00;"Пульс" ООО ФК; Pfizer Manufacturing Deutschland;Германия
Лирика капс. 300 мг х14 ;3.0;975.72;1110.9;2015-02-17 00:00:00.00;"Пульс" ООО ФК; Pfizer Manufacturing Deutschland;Германия
Лозап табл. п/о плен 100 мг уп.яч.конт х30 ;1.0;279.13;336.5;2015-02-17 00:00:00.00;"Пульс" ООО ФК; Zentiva;Чешская республ
Нимесил гран. д/сусп. 100 мг пак. 2 г. х30 ;3.0;614.96;775.0;2015-02-17 00:00:00.00;"Пульс" ООО ФК; Laboratori Guidotti S.p.A./Menarini Labo;Испания
Оки р-р д/полоск. фл. 150 мл. х1 ;1.0;255.15;304.6;2015-02-17 00:00:00.00;"Пульс" ООО ФК; Dompe SPA;Италия
Окупрес-Е капли д/глаз 0.5 % 5 мл. х1 ;3.0;41.71;52.3;2015-02-17 00:00:00.00;"Пульс" ООО ФК; Cadila Pharmaceuticals;Индия
Омнитус сироп 0.8 мг/мл 200 мл. (мерная ложка) х1 ;3.0;141.34;179.0;2015-02-17 00:00:00.00;"Пульс" ООО ФК; Hemofarm A.D.;Сербия
Предуктал МВ табл. п/о плен 35 мг х60 ;3.0;670.33;845.0;2015-02-17 00:00:00.00;"Пульс" ООО ФК; Servier/Anpharm-Сердикс/Сердикс;Польша-Россия/Р
Прополис мазь 30 г. (гомеопатич.) х1 ;3.0;41.56;53.0;2015-02-17 00:00:00.00;"Пульс" ООО ФК; МосковскаяФармФабрика;Россия
Фторокорт мазь 15 г. х1 ;4.0;184.5;233.0;2015-02-17 00:00:00.00;"Пульс" ООО ФК; Gedeon Richter;Венгрия
Химотрипсин 10 мг фл. х10 ;1.0;435.51;549.0;2015-02-17 00:00:00.00;"Пульс" ООО ФК; Самсон-мед;Россия
Циклоферон табл. киш-раств. об 150 мг  х20 ;10.0;310.42;372.5;2015-02-17 00:00:00.00;"Пульс" ООО ФК; Полисан;Россия
Энтерофурил капс. 100 мг х30 ;1.0;237.11;299.0;2015-02-17 00:00:00.00;"Пульс" ООО ФК; Bosnalijek;Босния и Герцег
Энтерофурил сусп. внутр. пр 200 мг/5мл фл. 90 мл. (мерн. ложка) х1 ;3.0;407.06;513.0;2015-02-17 00:00:00.00;"Пульс" ООО ФК; Bosnalijek;Босния и Герцег
Эриус сироп 60 мл. х1 ;1.0;497.26;627.0;2015-02-17 00:00:00.00;"Пульс" ООО ФК; Schering-plough;Бельгия
Авизор АкваСофт р-р для контактных линз 120мл (ИМН) ;1.0;275.99;348.0;2015-02-17 00:00:00.00;"ФораФарм Лоджик" ООО; Avizor S.A;ИСПАНИЯ
Альбадент Освежитель д/полости рта (мята) 35мл ;2.0;40.15;51.0;2015-02-17 00:00:00.00;"ФораФарм Лоджик" ООО; Фирма ВИТА ООО;
АптечкаТандем автомобильная Арт558 НОВЫЙ ОБРАЗЕЦ (ИМН) ;1.0;175.71;222.0;2015-02-17 00:00:00.00;"ФораФарм Лоджик" ООО; Виталфарм;
Аскорбиновая кислота с сах. (клубника) 25мг №10 крутка (БАД) ;25.0;3.59;5.0;2015-02-17 00:00:00.00;"ФораФарм Лоджик" ООО; Аскопром;
Виардо Форте 1,3г №18капс (БАД) ;3.0;235.95;298.0;2015-02-17 00:00:00.00;"ФораФарм Лоджик" ООО; Диод;
Каменное масло бальзам для тела75мл ;5.0;54.69;69.0;2015-02-17 00:00:00.00;"ФораФарм Лоджик" ООО; Медикомед НПФ ООО;
Курносики Бутылочка полипроп. с силикон.соска 125мл (арт.11142) ;1.0;76.26;97.0;2015-02-17 00:00:00.00;"ФораФарм Лоджик" ООО; Мир Детства;
Лапчатка белая (корень) 25г (БАД) ;5.0;117.05;148.0;2015-02-17 00:00:00.00;"ФораФарм Лоджик" ООО; Хорст;РОССИЯ
Мир Детства Сетка для прикорма 6+ (арт.17503) ;1.0;127.87;162.0;2015-02-17 00:00:00.00;"ФораФарм Лоджик" ООО; ДжонС Беби продуктс Лимитед;КИТАЙ
Набор под.Жилет Про д/муж.(бальзам п/бритья+гель д/бритья) ;4.0;416.93;526.0;2015-02-17 00:00:00.00;"ФораФарм Лоджик" ООО; Procter&Gamble;ПОЛЬША
Новосвит Аква спрей витамины для лица 190мл (4370) ;1.0;65.15;83.0;2015-02-17 00:00:00.00;"ФораФарм Лоджик" ООО; Народные Промыслы;
Новосвит Аква спрей витамины для лица 190мл (4370) ;1.0;65.15;83.0;2015-02-17 00:00:00.00;"ФораФарм Лоджик" ООО; Народные Промыслы;
Пояс эластичный, верблюжья шерсть L (талия 82-87) (ИМН) ;1.0;291.11;367.0;2015-02-17 00:00:00.00;"ФораФарм Лоджик" ООО; Леонарда-Сервис;РОССИЯ
Протефикс крем фикс.экстра сильный д/зуб.протез.(мята) 40мл ;7.0;171.91;217.0;2015-02-17 00:00:00.00;"ФораФарм Лоджик" ООО; Квайссер Фарма Гмбх;ГЕРМАНИЯ
Рио Голд заменитель сахара №650таб ;12.0;73.09;93.0;2015-02-17 00:00:00.00;"ФораФарм Лоджик" ООО; Sweet Life;КИТАЙ
Софья (пчелиный яд) крем/тела 125мл ;5.0;117.3;148.0;2015-02-17 00:00:00.00;"ФораФарм Лоджик" ООО; КоролёвФарм;
Ф53 Фитнес Боди гель-скраб/душа для похудения 250 мл ;1.0;77.19;98.0;2015-02-17 00:00:00.00;"ФораФарм Лоджик" ООО; Флоресан;
Ф68 Фитнес Боди Активный сжигатель жира гель-крем 125мл ;1.0;78.64;100.0;2015-02-17 00:00:00.00;"ФораФарм Лоджик" ООО; Флоресан;
Экстрим Фрэш освежитель/полости рта (мята) 20мл ;5.0;40.7;52.0;2015-02-17 00:00:00.00;"ФораФарм Лоджик" ООО; Фреш Минт Восток;
АКВАЛОР НОРМ СПРЕЙ 125МЛ (струя) ;2.0;309.72;391.0;2015-02-17 00:00:00.00;"Фармпартнёр" ООО ТД; ЛАБОРАТОРИС ШЕМИНЬЮ;ФРАНЦИЯ
АТЕНОЛОЛ НИКОМЕД ТАБ 50МГ №30 БАНКА ;5.0;37.64;46.5;2015-02-17 00:00:00.00;"Фармпартнёр" ООО ТД; НИКОМЕД ГМБХ;ГЕРМАНИЯ
БАХИЛЫ ПОЛИЭТИЛЕНОВЫЕ ГЛАДКИЕ 4,0 Г (ПАРА) ;100.0;1.7;3.0;2015-02-17 00:00:00.00;"Фармпартнёр" ООО ТД; ФАРМЭЛЬ ООО;РОССИЯ
ПАРАЦЕТАМОЛ-ЛектТАБ 0.5Г №10 ;100.0;3.36;4.1;2015-02-17 00:00:00.00;"Фармпартнёр" ООО ТД; ТЮМЕНСКИЙ ХФЗ ОАО;РОССИЯ
РОТОКАН ФЛ 50МЛ ;10.0;30.52;39.0;2015-02-17 00:00:00.00;"Фармпартнёр" ООО ТД; ТВЕРСКАЯ Ф.Ф.ООО;РОССИЯ
Секреты Лан бальзам д/губ анти-герпес 3,6г ;3.0;27.25;35.0;2015-02-17 00:00:00.00;"Фармпартнёр" ООО ТД; Shantou Lana Cane Cosmetic Co.;КИТАЙ
ТРОКСЕРУТИН ВРАМЕД ГЕЛЬ 2% 40Г ;10.0;39.24;50.0;2015-02-17 00:00:00.00;"Фармпартнёр" ООО ТД; СОФАРМА АО;БОЛГАРИЯ
ФЛУКОНАЗОЛ КАПС 150МГ №1 ;20.0;8.85;10.9;2015-02-17 00:00:00.00;"Фармпартнёр" ООО ТД; ЗДОРОВЬЕ ЗАО ФАРМАЦЕВТИЧЕСКАЯ ФИРМА;УКРАИНА
ЭУФИЛЛИН ТАБ 150МГ №30 ;20.0;7.12;9.3;2015-02-17 00:00:00.00;"Фармпартнёр" ООО ТД; БОРИСОВСКИЙ З-Д ОАО;БЕЛАРУСЬ
Авент бутылочка д/кормления 125мл арт.86030 (scf680/17) ;1.0;307.98;389.0;2015-02-17 00:00:00.00;"Протек" ЗАО ЦВ; Philips Electronics UK Ltd.;Соединенное кор
Авент соска поток быстрый №2 арт.82840 (scf634/27) ;1.0;214.63;271.0;2015-02-17 00:00:00.00;"Протек" ЗАО ЦВ; Philips Electronics UK Ltd.;Соединенное кор
Аркоксиа таб. п/о плён. 60мг №7 ;1.0;323.84;409.0;2015-02-17 00:00:00.00;"Протек" ЗАО ЦВ; Merck Sharp & Dohme B.V.;Нидерланды
Аскорбиновая  к-та с сах. (крутка с сах. со вкусом арбуза) таб. 2,9г №10 "аскорбинка" ;29.0;7.4103;10.0;2015-02-17 00:00:00.00;"Протек" ЗАО ЦВ; НПЦ ЭкоФарм ООО;Россия
Ацилакт сухой свечи №10 ;2.0;91.52;116.0;2015-02-17 00:00:00.00;"Протек" ЗАО ЦВ; Витафарма;Россия
Белогент мазь 15г ;2.0;185.57;234.0;2015-02-17 00:00:00.00;"Протек" ЗАО ЦВ; Belupo;Хорватия
Бифидумбактерин форте пор. д/приг. сусп. д/приема внутрь 0,85г пакеты №10 ;3.0;113.85;137.1;2015-02-17 00:00:00.00;"Протек" ЗАО ЦВ; Партнер ЗАО;Россия
Бифиформ малыш жеват. таб. №20 (апельсиново-малиновый вкус) ;1.0;397.66;502.0;2015-02-17 00:00:00.00;"Протек" ЗАО ЦВ; Ferrosan;Дания
Бриллиант комплекс д/отбеливания зубов brilliant "за 1 неделю" ;1.0;723.93;913.0;2015-02-17 00:00:00.00;"Протек" ЗАО ЦВ; Lornamed Brands Inc;Соединенные шта
Бромгексин 8 берлин-хеми др. 8мг №25 ;15.0;81.51;103.0;2015-02-17 00:00:00.00;"Протек" ЗАО ЦВ; Berlin-Chemie;Германия
Бронхобос капс. 375мг №30 ;3.0;273.02;345.0;2015-02-17 00:00:00.00;"Протек" ЗАО ЦВ; Bosnalijek d.d.;Босния и герцег
Витамин ф-99 крем полужирный (тубы) 50мл №1 ;2.0;91.32;116.0;2015-02-17 00:00:00.00;"Протек" ЗАО ЦВ; РеалКосметикс;Россия
Витамины д/больных диабетом таб. №30 ;2.0;185.13;234.0;2015-02-17 00:00:00.00;"Протек" ЗАО ЦВ; Worwag Pharma;Германия
Витамишки мульти+ жев. пастилки 2,4г №30 (бад) ;2.0;320.96;405.0;2015-02-17 00:00:00.00;"Протек" ЗАО ЦВ; Pharmamed/Supplement Scltnses Inc.;Соединенные шта
Виферон супп. рект. 150 000 ме №10 ;3.0;197.23;239.2;2015-02-17 00:00:00.00;"Протек" ЗАО ЦВ; Ферон;Россия
Гастал таблетки для рассасывания № 12 ;5.0;114.73;145.0;2015-02-17 00:00:00.00;"Протек" ЗАО ЦВ; Тева Фарм.Предпр./Тева Оперейшенс Поланд;Польша
Гевискон двойное действие сусп. д/внутр. прим. (мятная) фл. 150мл №1 ;1.0;194.81;246.0;2015-02-17 00:00:00.00;"Протек" ЗАО ЦВ; Рекитт Бенкизер Хелскэр Интернешнл Лтд;Соединенное кор
Гинкоум капс. 40мг №30 ;2.0;163.57;207.0;2015-02-17 00:00:00.00;"Протек" ЗАО ЦВ; Эвалар;Россия
Пантенол-д мазь 5% 25г ;3.0;219.78;277.0;2015-02-17 00:00:00.00;"Протек" ЗАО ЦВ; Jadran;Хорватия
Депакин хроносфера гран. пролонг. действ. 250мг пак. №30 ;1.0;625.24;714.6;2015-02-17 00:00:00.00;"Протек" ЗАО ЦВ; Sanofi-Winthrop Industrie;Франция
Деринат р-р 0,25% фл 10мл №1 ;1.0;188.21;238.0;2015-02-17 00:00:00.00;"Протек" ЗАО ЦВ; Техномедсервис ЗАО ФП;Россия
Диакарб таб. 250мг. №30 ;2.0;204.05;248.3;2015-02-17 00:00:00.00;"Протек" ЗАО ЦВ; Польфарма АО/ Акрихин;Польша
Диоксидин р-р д/внутриполостного и нар. прим. 10мг/мл амп. 5мл №10 ;1.0;290.95;367.0;2015-02-17 00:00:00.00;"Протек" ЗАО ЦВ; Новосибхимфарм;Россия
Доппельгерц актив офтальмодиабетовит капс. 1430мг №30 (бад) ;1.0;307.98;389.0;2015-02-17 00:00:00.00;"Протек" ЗАО ЦВ; Queisser Pharma;Германия
Кагоцел таб. 12мг №10 ;20.0;187.66;231.6;2015-02-17 00:00:00.00;"Протек" ЗАО ЦВ; ООО Хемофарм/ Ниармедик Плюс;Россия
Кальцемин адванс таб. п/о №60 ;1.0;423.72;534.0;2015-02-17 00:00:00.00;"Протек" ЗАО ЦВ; Sagmel Inc.;США
Квамател таб. п/о плен. 20мг №28 ;2.0;124.3;149.9;2015-02-17 00:00:00.00;"Протек" ЗАО ЦВ; Gedeon Richter;Венгрия
Колгейт щетка зубная электрическая детская sponge bob / barbie,spiderman (fcn10038) ;2.0;351.05;443.0;2015-02-17 00:00:00.00;"Протек" ЗАО ЦВ; Hi-P (Xiamen) Precision Plastic Manufacturing Co.;Китай
Курносики соска силиконовая классическая, медленный поток от 0 мес.1шт. (12053) ;4.0;32.91;42.0;2015-02-17 00:00:00.00;"Протек" ЗАО ЦВ; Мир Детства;Россия
Лазолван р-р д/вн. приема и инг. 7,5мг/мл фл. 100мл №1 ;4.0;340.34;410.7;2015-02-17 00:00:00.00;"Протек" ЗАО ЦВ; Istituto de Angeli S.r.l;Италия
Ламизил крем 1% 15г ;2.0;384.89;485.0;2015-02-17 00:00:00.00;"Протек" ЗАО ЦВ; Novartis Consumer Health;Швейцария
Лейкопластырь верофарм 5х500см №1 (картон. упаковка) ;5.0;41.47;53.0;2015-02-17 00:00:00.00;"Протек" ЗАО ЦВ; Верофарм;Россия
Мальтофер фол таб. жеват. №30 ;1.0;436.04;550.0;2015-02-17 00:00:00.00;"Протек" ЗАО ЦВ; Vifor;Швейцария
Мама комфорт крем для тела от растяжек туба 100мл ;2.0;155.63;197.0;2015-02-17 00:00:00.00;"Протек" ЗАО ЦВ; Наша Мама ООО;Россия
Масло льняное с селеном фл. 250мл ;2.0;86.6;110.0;2015-02-17 00:00:00.00;"Протек" ЗАО ЦВ; Биокор;Россия
Масло эфирное грейпфута фл. 10мл ;5.0;39.4;50.0;2015-02-17 00:00:00.00;"Протек" ЗАО ЦВ; ООО Мирролла;Россия
Нейромидин таб. 20 мг №50 ;1.0;944.68;1191.0;2015-02-17 00:00:00.00;"Протек" ЗАО ЦВ; Олайнфарм АО;Латвия
Нимулид гель 1% туба 30г ;3.0;183.04;231.0;2015-02-17 00:00:00.00;"Протек" ЗАО ЦВ; Panacea Biotec;Индия
Нормодипин таб. 5мг №30 ;2.0;324.28;391.7;2015-02-17 00:00:00.00;"Протек" ЗАО ЦВ; Gedeon Richter;Венгрия
Октреотид фсинтез р-р в/в и п/к введ. 100 мкг/мл амп. 1мл №5 ;3.0;1090.65;1360.9;2015-02-17 00:00:00.00;"Протек" ЗАО ЦВ; Ф-Синтез ЗАО RU;Россия
Офлоксин таб. п/о 200мг №10 ;3.0;155.98;187.7;2015-02-17 00:00:00.00;"Протек" ЗАО ЦВ; Zentiva/Lechiva;Чехия
Оциллококцинум гран. гомеопат. 6 доз (грипп и простуда) ;5.0;274.78;347.0;2015-02-17 00:00:00.00;"Протек" ЗАО ЦВ; Boiron Laboratoires;Франция
Пепсан-р капсулы №30 ;1.0;231.22;292.0;2015-02-17 00:00:00.00;"Протек" ЗАО ЦВ; Rosa-Phytopharm;Франция
Плаквенил таб. п/о плён. 200 мг №60 ;1.0;1057.1;1207.7;2015-02-17 00:00:00.00;"Протек" ЗАО ЦВ; Sanofi-Synthelabo Ltd.;Соединенное кор
Протефикс крем фиксирующий экстра сильный для зубных протезов туба 20мл ;3.0;109.61;139.0;2015-02-17 00:00:00.00;"Протек" ЗАО ЦВ; Queisser Pharma;Германия
Розукард таб. п/о плен. 10мг №30 ;1.0;500.06;631.0;2015-02-17 00:00:00.00;"Протек" ЗАО ЦВ; Зентива к.с.;Чешская республ
Солкосерил гель туба 20г ;2.0;158.95;201.0;2015-02-17 00:00:00.00;"Протек" ЗАО ЦВ; ЛЕГАСИ ФАРМАСЬЮТИКАЛС;Швейцария
Сопелка пластырь для ингаляций №4 ;2.0;147.84;187.0;2015-02-17 00:00:00.00;"Протек" ЗАО ЦВ; Bouty S.p.A. IT;Италия
