Наименование;Кол-во;Цена пост;Цена розн;Дата;Поставщик;Производитель;Страна
СТРЕПТОЦИД ПОРОШОК 2Г ПАК ;5.0;31.8;45.0;2015-02-18 00:00:00.00;ООО "Фармпартнер"; ТУЛЬСКАЯ Ф-Ф;РОССИЯ
УГОЛЬ АКТИВИРОВАННЫЙ ТАБ 250МГ №10 БЛИСТЕР ;50.0;6.68;8.2;2015-02-18 00:00:00.00;ООО "Фармпартнер"; ФАРМСТАНДАРТ-ЛЕКСРЕДСТВА ОАО;РОССИЯ
ХЛОРГЕКСИДИНА БИГЛЮКОНАТ Р-Р 0.05% 100МЛ ПЛАСТИК ;15.0;10.6;13.4;2015-02-18 00:00:00.00;ООО "Фармпартнер"; РОСБИО;РОССИЯ
ЭНАЛАПРИЛ ТАБ 10МГ №20 ;10.0;8.48;11.4;2015-02-18 00:00:00.00;ООО "Фармпартнер"; ОЗОН;РОССИЯ
ЭНАЛАПРИЛ-АДЖИО ТАБ 20МГ №20 ;10.0;9.01;11.1;2015-02-18 00:00:00.00;ООО "Фармпартнер"; АДЖИО ФАРМАЦЕВТИКАЛЗ;ИНДИЯ
Алмагель сусп. фл. 170мл Болгария ;3.0;139.92;198.0;2015-02-18 00:00:00.00;ОАО "Альянс Хэлскеа Рус"; Balkanpharma - Troyan AD;Болгария
Бинт эласт. медиц. с застежкой Лаума  5.0м * 8.0см Латвия ;10.0;347.71;492.0;2015-02-18 00:00:00.00;ОАО "Альянс Хэлскеа Рус"; Lauma;Латвия
Вольтарен эмульгель гель д/наруж. прим. 1% туба 20г Швейцария ;1.0;147.29;208.0;2015-02-18 00:00:00.00;ОАО "Альянс Хэлскеа Рус"; Novartis Consumer Health S.A.;Швейцария
Долобене гель 50г Германия ;1.0;253.55;358.0;2015-02-18 00:00:00.00;ОАО "Альянс Хэлскеа Рус"; Merckle GmbH;Германия
Лазолван сироп 30мг/5мл фл.100мл Испания ;1.0;229.24;278.5;2015-02-18 00:00:00.00;ОАО "Альянс Хэлскеа Рус"; Boehringer Ingelheim Espana S.A.;Испания
Линкас Лор мед-лимон пастилки N16 Пакистан ;2.0;72.05;102.0;2015-02-18 00:00:00.00;ОАО "Альянс Хэлскеа Рус"; Herbion Pakistan Private Limited;Пакистан
Мексидол р-р д/ин. в/в в/м 50мг/мл амп. 5мл N5 Россия ;1.0;345.73;417.3;2015-02-18 00:00:00.00;ОАО "Альянс Хэлскеа Рус"; Армавирская биофабрика ФГУП;Россия
Метилурациловая мазь 10% туба 25г Россия ;10.0;20.79;30.0;2015-02-18 00:00:00.00;ОАО "Альянс Хэлскеа Рус"; Татхимфармпрепараты;Россия
Мовалис табл. 15мг N10 Греция ;1.0;409.31;575.0;2015-02-18 00:00:00.00;ОАО "Альянс Хэлскеа Рус"; Boehringer Ingelheim Ellas A.E.;Греция
Омез капс 20мг N30 Индия ;5.0;152.57;184.5;2015-02-18 00:00:00.00;ОАО "Альянс Хэлскеа Рус"; Dr.Reddy`s Laboratories Ltd.;Индия
Сенаде табл. N500 Индия ;1.0;518.98;625.3;2015-02-18 00:00:00.00;ОАО "Альянс Хэлскеа Рус"; Cipla Ltd.;Индия
Тена Леди Экстра прокладки впитывающие  N10 Нидерланды ;5.0;154.55;219.0;2015-02-18 00:00:00.00;ОАО "Альянс Хэлскеа Рус"; SCA Hygiene Products Hoogezand B.V;Нидерланды
Флуцинар Н мазь д/наружного применения туба 15г Польша ;1.0;136.84;194.0;2015-02-18 00:00:00.00;ОАО "Альянс Хэлскеа Рус"; Jelfa SA;Польша
Цистон табл. N100 Индия ;2.0;258.72;368.0;2015-02-18 00:00:00.00;ОАО "Альянс Хэлскеа Рус"; Himalaya Drug Co.;Индия
Крем детский туба 68г Россия ;15.0;34.81;49.0;2015-02-18 00:00:00.00;ОАО "Альянс Хэлскеа Рус"; Косметическое объединение "Свобода" ОАО;Россия
Абуцел паста для стомы туба 45г ;2.0;176.09;251.0;2015-02-18 00:00:00.00;ЗАО "Протек"; Пальма ТОО;Россия
Актовегин гель 20% 20г ;2.0;138.82;197.0;2015-02-18 00:00:00.00;ЗАО "Протек"; Nycomed Austria GmbH;Австрия
Актовегин мазь 5% 20г ;2.0;85.14;121.0;2015-02-18 00:00:00.00;ЗАО "Протек"; Nycomed Austria GmbH;Австрия
Алмагель а сусп. д/вн. приема фл. 170мл ;5.0;150.26;214.0;2015-02-18 00:00:00.00;ЗАО "Протек"; Balkanpharma;Болгария
Бандаж абдоминал. трикотажно-эластичный бкп-унга супер р.6 ;5.0;273.46;390.0;2015-02-18 00:00:00.00;ЗАО "Протек"; Тонус ОАО/Протек-СВМ;Россия
Бандаж абдоминал. трикотажно-эластичный бкп-унга супер р.8 ;5.0;276.98;395.0;2015-02-18 00:00:00.00;ЗАО "Протек"; Тонус ОАО/Протек-СВМ;Россия
Валз таб. п/о плен. 80мг №28 ;1.0;222.31;316.0;2015-02-18 00:00:00.00;ЗАО "Протек"; Актавис ЛТД MT/Балканфарма-Дупница АД;Болгария
Верошпирон таб. 25мг №20 ;5.0;71.72;86.0;2015-02-18 00:00:00.00;ЗАО "Протек"; Gedeon Richter;Венгрия
Визит презервативы д/ультразвукового исследования №1 ;48.0;14.96;21.0;2015-02-18 00:00:00.00;ЗАО "Протек"; Carex Industries;Малайзия
Витаон-люкс бальзам караваева фл. 15мл ;3.0;87.78;125.0;2015-02-18 00:00:00.00;ЗАО "Протек"; Литомед ООО/Агатис-Т;Россия
Гептор таб. п/о кишечнораст. 400мг №20 ;1.0;753.83;878.7;2015-02-18 00:00:00.00;ЗАО "Протек"; Верофарм;Россия
Глицерин суппозитории ректальные 2.11г №10 ;5.0;111.76;159.0;2015-02-18 00:00:00.00;ЗАО "Протек"; Нижфарм ОАО;Россия
Гутталакс капли д/вн. приема 7.5 мг/мл фл-капельницы 15мл №1 ;2.0;245.41;348.0;2015-02-18 00:00:00.00;ЗАО "Протек"; Istituto de Angeli S.r.l;Италия
Дексалгин р-р для ин 25мг/мл амп 2мл №5 ;1.0;395.23;562.0;2015-02-18 00:00:00.00;ЗАО "Протек"; A.Menarini Manufacturing Logistik and Servicer;Италия
Диакарб таб. 250мг. №30 ;2.0;203.61;247.9;2015-02-18 00:00:00.00;ЗАО "Протек"; Польфарма АО/ Акрихин;Россия
Кагоцел таб. 12мг №10 ;3.0;187.44;231.4;2015-02-18 00:00:00.00;ЗАО "Протек"; ООО Хемофарм/ Ниармедик Плюс;Россия
Калоприемник полимерный запахонепроницаемый №5 абуцел-к ;5.0;319.4;455.0;2015-02-18 00:00:00.00;ЗАО "Протек"; Пальма ТОО;Россия
Коринфар ретард таб. пролонг. д-ия п/о плен. 20мг №30 ;1.0;88.44;106.2;2015-02-18 00:00:00.00;ЗАО "Протек"; AWD/Pliva;Хорватия
Мальтофер таб. жеват. 100мг №30 ;2.0;278.3;334.0;2015-02-18 00:00:00.00;ЗАО "Протек"; Vifor;Швейцария
Нурофен экспресс гель д/наружн. прим. 5% туба 50г ;1.0;135.85;163.0;2015-02-18 00:00:00.00;ЗАО "Протек"; Рекитт Бенкизер Хелскэр /Фармасиерра Мануфэкчуринг С.Л;Соединенное кор
Престариум а таб. п/о плён. 5мг №30 ;1.0;390.28;468.9;2015-02-18 00:00:00.00;ЗАО "Протек"; Сердикс ООО;Россия
Релиф мазь 28.4г туба ;1.0;265.54;376.0;2015-02-18 00:00:00.00;ЗАО "Протек"; Sagmel Inc.;Соединенные шта
Стрепсилс лимон таб. д/рассас.№24 ;2.0;175.34;249.0;2015-02-18 00:00:00.00;ЗАО "Протек"; Reckitt Benckiser Healthcare (UK) Limited;Великобритания
Стрепсилс мед/лимон таб. д/рассас. №24 ;2.0;150.04;215.0;2015-02-18 00:00:00.00;ЗАО "Протек"; Reckitt Benckiser Healthcare (UK) Limited;Соединенное кор
Стрепсилс ментол/эвкалипт таб. д/рассас. №24 ;2.0;175.34;250.0;2015-02-18 00:00:00.00;ЗАО "Протек"; Reckitt Benckiser Healthcare (UK) Limited;Великобритания
Фурацилин таб. для приг раствора д/местного прим. 20мг №10 ;20.0;41.14;59.0;2015-02-18 00:00:00.00;ЗАО "Протек"; Татхимфармпрепараты;Россия
Шалфей таб. д/рассасывания №20 ;5.0;30.42;43.0;2015-02-18 00:00:00.00;ЗАО "Протек"; Фармпродукт ЗАО;Россия
Аскорил экспекторант сироп от кашля фл. 100мл ;3.0;194.7;278.0;2015-02-19 00:00:00.00;ЗАО "Протек"; Glenmark Pharma;Индия
Калоприемник полимерный запахонепроницаемый №5 абуцел-к ;5.0;319.44;455.0;2015-02-19 00:00:00.00;ЗАО "Протек"; Пальма ТОО;Россия
Лаума бинт эластичный вр 8х300см ;12.0;198.66;285.0;2015-02-19 00:00:00.00;ЗАО "Протек"; Lauma;Латвия
Омник капс. с модиф. высвобожд. 0,4мг №30 ;2.0;701.36;799.4;2015-02-19 00:00:00.00;ЗАО "Протек"; Астеллас/Ортат;Россия
Фервекс упса пор. без сахара №8 ;2.0;232.54;330.0;2015-02-19 00:00:00.00;ЗАО "Протек"; Bristol Myers Squibb (Франция);Франция
АЦЦ-ЛОНГ 600 N10 ШИП ТАБЛ ;2.0;287.76;402.0;2015-02-19 00:00:00.00;ЗАО НПК "Катрен"; Салютас Фарма ГмбХ;Германия
ДИАБЕТОН МВ 0,06 N30 ТАБЛ С МОДИФ ВЫСВОБ ;2.0;268.95;321.5;2015-02-19 00:00:00.00;ЗАО НПК "Катрен"; Сердикс;Россия
МЕТИЛУРАЦИЛ 0,5 N50 ТАБЛ ;5.0;168.74;230.0;2015-02-19 00:00:00.00;ЗАО НПК "Катрен"; Обновление ПФК ЗАО;Россия
Мирамистин 0.01% 150мл с распылителем;3.0;302.61;405.0;2015-02-19 00:00:00.00;ЗАО НПК "Катрен";;
САЛЬБУТАМОЛ-МХФП 100МКГ/ДОЗА 200ДОЗ АЭРОЗ/СЕМАШКО ;2.0;118.69;141.4;2015-02-19 00:00:00.00;ЗАО НПК "Катрен"; Мосхимфармпрепараты им Н.А.Семашко;Россия
ТРОКСЕВАЗИН 2% 40,0 ГЕЛЬ ;5.0;148.5;210.0;2015-02-19 00:00:00.00;ЗАО НПК "Катрен"; Балканфарма - Троян АД;Болгария
TEREZA ПОДГУЗНИКИ Д/ВЗР DAY N10/EXT LAR №4/ ;1.0;432.26;566.0;2015-02-19 00:00:00.00;ЗАО НПК "Катрен"; EUROFIL s.r.l.;Италия
TEREZA ПОДГУЗНИКИ Д/ВЗР NIGHT N10 /LARGE №3/ ;1.0;382.76;515.0;2015-02-19 00:00:00.00;ЗАО НПК "Катрен"; EUROFIL s.r.l.;Италия
Адрианол капли назал 10мл д/взр ;3.0;75.97;108.0;2015-02-27 00:00:00.00;ООО "Надежда Фарм"; Здравле-Лесковац ХФЗ АО;Сербия
Бинт 10х 16 стер ;50.0;14.21;20.0;2015-02-27 00:00:00.00;ООО "Надежда Фарм"; Лейко ООО;Россия
Виброцил спрей наз 10мл ;1.0;190.46;272.0;2015-02-27 00:00:00.00;ООО "Надежда Фарм"; Новартис Консьюмер Хелс С.А.;Швейцария
З/паста Колгейт  50мл крепкие зубы/свежее дыхание ;10.0;30.25;43.0;2015-02-27 00:00:00.00;ООО "Надежда Фарм"; Колгейт-Палмолив;Китай
Лоперамид капс 2мг N10 ;15.0;9.98;12.3;2015-02-27 00:00:00.00;ООО "Надежда Фарм"; Производство Медикаментов ООО;Россия
Мезим-форте таб п/о N20 ;10.0;63.13;78.1;2015-02-27 00:00:00.00;ООО "Надежда Фарм"; Берлин-Хеми АГ/Берлин-Фарма ЗАО;Германия/Россия
Мильгамма р-р д/ин 2мл N5 ;1.0;231.12;330.0;2015-02-27 00:00:00.00;ООО "Надежда Фарм"; Солюфарм Фармацойтише Эрцойгниссе ГмбХ;Германия
Нистатин мазь 100000ЕД/гр 15г (туба) ;3.0;25.78;37.0;2015-02-27 00:00:00.00;ООО "Надежда Фарм"; Биохимик  ОАО;Россия
Носовые платки Амелия N10 детские ;20.0;3.78;5.5;2015-02-27 00:00:00.00;ООО "Надежда Фарм"; Целтекс Русс ООО;Россия
Оциллококцинум гранулы гомеопат 1доза N6 ;1.0;279.27;397.0;2015-02-27 00:00:00.00;ООО "Надежда Фарм"; Лаборатория Буарон;Франция
Прокл.Натали нормал софт N10 б/крыл (арт.А-10) ;60.0;22.25;32.0;2015-02-27 00:00:00.00;ООО "Надежда Фарм"; Гигиена - сервис ООО;Россия
Ромашки цветки ф/п 1.5г N20 ;15.0;19.85;28.0;2015-02-27 00:00:00.00;ООО "Надежда Фарм"; Иван-чай ЗАО;Россия
Сбор Успокоительный N3 ф/п 2г N20 ;2.0;33.33;48.0;2015-02-27 00:00:00.00;ООО "Надежда Фарм"; ЛЕК С+ ООО;Россия
Синафлан мазь 0.025% 10г (туба) ;5.0;11.34;16.0;2015-02-27 00:00:00.00;ООО "Надежда Фарм"; "Муромский приборостроительный завод";Россия
Токоферола ацетат (вит.Е) р-р масл 10% 20мл ;2.0;17.02;25.0;2015-02-27 00:00:00.00;ООО "Надежда Фарм"; ЭКОлаб  ЗАО;Россия
Трависил таб N16 мята ;2.0;137.74;196.0;2015-02-27 00:00:00.00;ООО "Надежда Фарм"; Плетхико Фармасьютикалз Лтд;Индия
Чулок компр до колена со следом N4 (икронож.мышца 38-39см) ;2.0;172.14;245.0;2015-02-27 00:00:00.00;ООО "Надежда Фарм"; ЛПП ФАРМ ООО;Россия
Шапочка (основа нетканая) Шарлотта (гармошка) (цвет белый) ;100.0;1.58;2.5;2015-02-27 00:00:00.00;ООО "Надежда Фарм"; "ЛЕБОО ХЕЛСКЕА ПРОДАКТС ЛИМИТЕД";Китай
Шапочка (основа нетканая) Шарлотта (гармошка) (цвет голубой) ;100.0;1.58;2.2;2015-02-27 00:00:00.00;ООО "Надежда Фарм"; "ЛЕБОО ХЕЛСКЕА ПРОДАКТС ЛИМИТЕД";Китай
Шапочка (основа нетканая) Шарлотта (гармошка) (цвет зеленый) ;100.0;1.58;2.2;2015-02-27 00:00:00.00;ООО "Надежда Фарм"; Ксянтао Даоги Пластик;Китай
Берлиприл  тб 10мг N30 ;3.0;108.27;129.9;2015-02-27 00:00:00.00;ООО "Здравсервис"; Б-Х-Менарини;ГЕР
Винпоцетин тб 5мг №20 ;3.0;21.23;26.2;2015-02-27 00:00:00.00;ООО "Здравсервис"; Алси Фарма;РОС
Левомеколь мазь 40г туба ;20.0;75.44;112.0;2015-02-27 00:00:00.00;ООО "Здравсервис"; Нижфарм ОАО;РОС
Линекс капс  N32 ;2.0;435.8;610.0;2015-02-27 00:00:00.00;ООО "Здравсервис"; Лек ДД;СЛО
Люголь спрей д/местн. прим. 1% фл 50г в комп.с крышкой дозат. и распылит. ;3.0;85.42;104.1;2015-02-27 00:00:00.00;ООО "Здравсервис"; Лекарь;РОС
Мирамистин р-р д/мест прим 0.01% 50мл фл ПЭ с аппликатор.урологическим ;3.0;155.43;217.0;2015-02-27 00:00:00.00;ООО "Здравсервис"; Инфамед;РОС
Небилет тб 5мг №14 ;1.0;470.13;655.0;2015-02-27 00:00:00.00;ООО "Здравсервис"; Берлин-Хеми АГ-Менарини Групп;ГЕР
Нимесил гранулы д/сусп. для приема внутрь 100мг пак 2г N30 ;1.0;609.47;850.0;2015-02-27 00:00:00.00;ООО "Здравсервис"; Лабор Гуидотти-М;ИСП
Пенталгин табл. (без кодеина) N12 ;10.0;85.71;120.0;2015-02-27 00:00:00.00;ООО "Здравсервис"; Фармстандарт-Лек;РОС
Прокладки Белла панти мини ежедн  №30 ;10.0;43.54;57.0;2015-02-27 00:00:00.00;ООО "Здравсервис"; Белла ООО;РОС
Теопэк табл. пролонг 300мг №50 ;2.0;141.92;196.0;2015-02-27 00:00:00.00;ООО "Здравсервис"; Биннофарм;РОС
Чулок компрессионный до колена разм №5 ;2.0;145.36;201.0;2015-02-27 00:00:00.00;ООО "Здравсервис"; ЛПП Фарм;РОС
Арбидол капс. 100мг N10 Россия ;2.0;184.8;224.8;2015-02-27 00:00:00.00;ОАО "Альянс Хэлскеа Рус"; Фармстандарт- Лексредства;Россия
Аскорил экспекторант сироп фл 100мл Индия ;3.0;190.08;269.0;2015-02-27 00:00:00.00;ОАО "Альянс Хэлскеа Рус"; Glenmark Pharmaceuticals Ltd;Индия
Бинт эласт. медиц. с застежкой Лаума  3.0м х 8.0см Латвия ;12.0;213.51;305.0;2015-02-27 00:00:00.00;ОАО "Альянс Хэлскеа Рус"; Lauma;Латвия
БКП-УНГА УНИВЕРСАЛ бандаж размер 6  Россияарт. С-322 ;5.0;288.86;408.0;2015-02-27 00:00:00.00;ОАО "Альянс Хэлскеа Рус"; Тонус;Россия
Гербион сироп первоцвета фл. 150мл Словения ;2.0;205.59;292.0;2015-02-27 00:00:00.00;ОАО "Альянс Хэлскеа Рус"; KRKA d.d. Novo mesto;Словения
Кандибиотик капли ушные фл. 5мл Индия ;1.0;189.31;268.0;2015-02-27 00:00:00.00;ОАО "Альянс Хэлскеа Рус"; Glenmark Pharmaceuticals Ltd;Индия
Коделак Бронхо табл. N10 Россия ;3.0;96.8;137.0;2015-02-27 00:00:00.00;ОАО "Альянс Хэлскеа Рус"; Фармстандарт- Лексредства;Россия
Колдрекс Хотрем лимон порошок N5 Испания ;2.0;133.1;188.0;2015-02-27 00:00:00.00;ОАО "Альянс Хэлскеа Рус"; SmithKline Beecham;Испания
Лозап табл. п.п.о 50мг N30 Словакия ;2.0;255.42;307.2;2015-02-27 00:00:00.00;ОАО "Альянс Хэлскеа Рус"; Zentiva A.C.;Словакия
Сиофор табл. п/о 850мг N60 Германия ;1.0;312.84;374.7;2015-02-27 00:00:00.00;ОАО "Альянс Хэлскеа Рус"; Menarini-Von Heyden GmbH-Berlin-Chemie A;Германия
Тена Леди Ультра Мини прокладки впитывающие  N14 Словакия ;5.0;87.34;124.0;2015-02-27 00:00:00.00;ОАО "Альянс Хэлскеа Рус"; SCA Hygiene Products Slovakia s r o.;Словакия
Терафлю от гриппа и простуды пор. д/р-ра внутр. пак. 22.1г N10 Франция ;2.0;260.92;370.0;2015-02-27 00:00:00.00;ОАО "Альянс Хэлскеа Рус"; Famar Orlean;Франция
Тизин ксило спрей назальн. дозир. 0.1% фл 10мл Франция ;3.0;92.4;111.9;2015-02-27 00:00:00.00;ОАО "Альянс Хэлскеа Рус"; Famar Orlean;Франция
Энам табл. 10мг N20 Индия ;3.0;50.82;63.6;2015-02-27 00:00:00.00;ОАО "Альянс Хэлскеа Рус"; Dr.Reddy`s Laboratories Ltd.;Индия
Энам табл. 5мг N20 Индия ;3.0;32.89;41.0;2015-02-27 00:00:00.00;ОАО "Альянс Хэлскеа Рус"; Dr.Reddy`s Laboratories Ltd.;Индия
Ола тампоны без аппликатора Супер N8 Россия ;6.0;51.57;73.0;2015-02-27 00:00:00.00;ОАО "Альянс Хэлскеа Рус"; Олтекс С.А. ЗАО;Россия
L-тироксин 100 берлин хеми таб. 100мкг № 100 ;3.0;131.01;156.8;2015-02-27 00:00:00.00;ЗАО "Протек"; Berlin-Chemie;Германия
Амбробене сироп 15мг/5мл фл.100мл ;2.0;103.84;125.1;2015-02-27 00:00:00.00;ЗАО "Протек"; Merckle GmbH.;Германия
Амбробене таб. 30мг №20 ;2.0;142.34;203.0;2015-02-27 00:00:00.00;ЗАО "Протек"; Ludwig Merckle;Германия
Бандаж абдоминал. трикотажно-эластичный бкп-унга супер р.7 ;5.0;301.29;430.0;2015-02-27 00:00:00.00;ЗАО "Протек"; Тонус ОАО/Протек-СВМ;Россия
Бетадин р-р 10% 30мл ;3.0;145.86;176.5;2015-02-27 00:00:00.00;ЗАО "Протек"; Egis;Венгрия
Бинт липкий проницаемый ( бинтли - т ) 10см х 200см ;150.0;45.21;65.0;2015-02-27 00:00:00.00;ЗАО "Протек"; Пальма ТОО;Россия
Дротаверина  г/хл  таб. 40мг №50 ;10.0;26.73;33.2;2015-02-27 00:00:00.00;ЗАО "Протек"; АЛСИ Фарма ЗАО;Россия
Ингавирин капс 90мг №7 ;2.0;398.97;482.0;2015-02-27 00:00:00.00;ЗАО "Протек"; Валента Фармацевтика.ОАО;Россия
Капотен таб. 25мг №28 ;3.0;121.44;146.9;2015-02-27 00:00:00.00;ЗАО "Протек"; Акрихин;Россия
Кеторол таб. п/о. 10мг №20 ;20.0;37.29;46.6;2015-02-27 00:00:00.00;ЗАО "Протек"; Dr. Reddy's lab.;Индия
Конкор таб. покр. плён. обол. 5мг №30 ;5.0;194.26;232.8;2015-02-27 00:00:00.00;ЗАО "Протек"; Merck KGaA;Германия
Корвалол фл. 25мл в инд. упак. ;29.0;10.78;16.0;2015-02-27 00:00:00.00;ЗАО "Протек"; Фармстандарт (ICN) Лексредства г.Курск;Россия
Латран таб. п/о 4мг №10 ;5.0;306.46;414.5;2015-02-27 00:00:00.00;ЗАО "Протек"; Фармзащита НПЦ;Россия
Нокспрей спрей наз. 0,5мг/мл фл. 20мл ;2.0;196.68;280.0;2015-02-27 00:00:00.00;ЗАО "Протек"; Сперко Украина СП;Украина
Офломелид мазь д/нар. прим.туба 30г ;2.0;79.31;113.0;2015-02-27 00:00:00.00;ЗАО "Протек"; Синтез ОАО;Россия
Помада гигиеническая облепиховая 2,8г ;10.0;16.65;24.0;2015-02-27 00:00:00.00;ЗАО "Протек"; Сувенир/Аванта;Россия
Крем д/рук "постирушки" увлажняющий 40 мл в  ламинатной тубе ;5.0;20.52;30.0;2015-02-27 00:00:00.00;ЗАО "Протек"; Аванта ОАО;Россия
Регулакс пикосульфат капли 20мл ;2.0;216.15;308.0;2015-02-27 00:00:00.00;ЗАО "Протек"; Krewel Meuselbach GmbH;Германия
Синекод сироп фл. 100мл ;2.0;175.45;250.0;2015-02-27 00:00:00.00;ЗАО "Протек"; Novartis Consumer Health;Швейцария
Стрептоцид порошок 2г ;15.0;26.51;38.0;2015-02-27 00:00:00.00;ЗАО "Протек"; Люми ООО;Россия
Феназепам таб. 1мг №50 ;10.0;90.64;110.0;2015-02-27 00:00:00.00;ЗАО "Протек"; Валента Фармацевтика.ОАО;Россия
Эгилок таб. 25мг №60 ;2.0;103.62;124.9;2015-02-27 00:00:00.00;ЗАО "Протек"; Egis;Венгрия
Эналаприл-тева таб. 10мг №30 ;3.0;47.41;58.8;2015-02-27 00:00:00.00;ЗАО "Протек"; Меркле ГмбХ;Германия
SANITAPLAST ПЛАСТЫРЬ СТАНДАРТНЫЙ НАБОР 1 N10 ;10.0;27.17;37.0;2015-02-27 00:00:00.00;ЗАО НПК "Катрен"; Чангжоу Хуалиань Хэлс Дрессинг Ко.;Китай
SENI ПЕЛЕНКА SOFT 90X60 N5 ;12.0;150.7;215.0;2015-02-27 00:00:00.00;ЗАО НПК "Катрен"; ТОРУНСКИЙ З-Д ПЕРЕВЯЗОЧНЫХ МАТЕРИАЛОВ;Россия
АНАПРИЛИН 0,04 N30 ТАБЛ ;5.0;5.61;6.9;2015-02-27 00:00:00.00;ЗАО НПК "Катрен"; Фармстандарт-Лексредства ОАО;Россия
АЦЦ 200 N20 ПАК ГРАНУЛЫ Д/Р-РА /АПЕЛЬСИН/ ;2.0;107.14;129.0;2015-02-27 00:00:00.00;ЗАО НПК "Катрен"; Салютас Фарма ГмбХ;Германия
БИСАКОДИЛ-АКРИ 0,005 N30 ТАБЛ П/О ;5.0;20.13;24.9;2015-02-27 00:00:00.00;ЗАО НПК "Катрен"; Акрихин ХФК ОАО;Россия
ВАЗЕЛИНОВОЕ МАСЛО 100МЛ ФЛ Д/ПРИЕМ ВН ;20.0;45.21;62.0;2015-02-27 00:00:00.00;ЗАО НПК "Катрен"; Тульская фармацевтическая фабрика;Россия
ГРАММИДИН НЕО С АНЕСТЕТИКОМ N18 ТАБЛ Д/РАССАС ;2.0;160.49;225.0;2015-02-27 00:00:00.00;ЗАО НПК "Катрен"; Валента Фармацевтика;Россия
Диклофенак амп. 75мг 3мл №5 Hemofarm;5.0;44.77;55.8;2015-02-27 00:00:00.00;ЗАО НПК "Катрен";;
ДОКТОР МОМ N20 ПАСТИЛКИ /АПЕЛЬСИН/ ;2.0;72.05;102.0;2015-02-27 00:00:00.00;ЗАО НПК "Катрен"; Юник Фармасьютикал Лабораториз(Отделение фирмы Дж.Б.Кемикалс энд Фармасьютикалс Лтд);Индия
ДОКТОР МОМ N20 ПАСТИЛКИ /ЛИМОН/ ;2.0;71.72;102.0;2015-02-27 00:00:00.00;ЗАО НПК "Катрен"; Юник Фармасьютикал Лабораториз(Отделение фирмы Дж.Б.Кемикалс энд Фармасьютикалс Лтд);Индия
ДОКТОР МОМ N20 ПАСТИЛКИ /МАЛИНА/ ;2.0;72.05;102.0;2015-02-27 00:00:00.00;ЗАО НПК "Катрен"; Юник Фармасьютикал Лабораториз(Отделение фирмы Дж.Б.Кемикалс энд Фармасьютикалс Лтд);Индия
Донормил 15мг №30 тб  UPSA;2.0;246.18;367.0;2015-02-27 00:00:00.00;ЗАО НПК "Катрен";;
КАЛИЯ ПЕРМАНГАНАТ 3,0 ПОР ФЛАК ИНД/УП ;32.0;32.67;41.2;2015-02-27 00:00:00.00;ЗАО НПК "Катрен"; Обновление ПФК ЗАО;Россия
Ксилен 0,1% 10мл с крышкой-капельницей фл. Х1 Б;10.0;21.56;26.6;2015-02-27 00:00:00.00;ЗАО НПК "Катрен";;
ЛИДОКАИН-ВИАЛ 10% 38,0 ФЛАК СПРЕЙ Д/МЕСТ/НАРУЖ ;1.0;313.72;377.1;2015-02-27 00:00:00.00;ЗАО НПК "Катрен"; Цзевим Фармасьютикал(Шандунь) Ко.Лтд;Китай
Лорагексал 10мг №10 тб. Гексал;2.0;41.25;51.4;2015-02-27 00:00:00.00;ЗАО НПК "Катрен";;
Назонекс 50мкг/1доза наз. спрей 120доз фл. №1;1.0;766.7;774.1;2015-02-27 00:00:00.00;ЗАО НПК "Катрен";;
НАФТИЗИН 0,1% 10МЛ ФЛАК/КАП КАПЛИ НАЗАЛ ;10.0;18.81;26.0;2015-02-27 00:00:00.00;ЗАО НПК "Катрен"; Московский эндокринный завод ;Россия
НЕЙРОМУЛЬТИВИТ N20 ТАБЛ П/О ;3.0;151.14;212.0;2015-02-27 00:00:00.00;ЗАО НПК "Катрен"; Г.Л. Фарма ГмбХ/Ланнахер Хайльмиттель ГмбХ;Австрия
НИТРОГЛИЦЕРИН 0,0005 N40 ТАБЛ ПОДЪЯЗЫЧ/ФАРМАМЕД ;5.0;34.98;44.8;2015-02-27 00:00:00.00;ЗАО НПК "Катрен"; Фармамед;Россия
НОВОКАИН-ВИАЛ 0,005/МЛ 5МЛ N10 АМП Р-Р Д/ИН ;5.0;27.06;33.4;2015-02-27 00:00:00.00;ЗАО НПК "Катрен"; Северная Китайская Фармацевтическая Корпорация Лтд.;Китай
Преднизолоновая Мазь 0.5% 10г (R);5.0;10.78;13.3;2015-02-27 00:00:00.00;ЗАО НПК "Катрен";;
РЕМАНТАДИН 0,05 N20 ТАБЛ ;3.0;41.36;56.0;2015-02-27 00:00:00.00;ЗАО НПК "Катрен"; Биохимик;Россия
СБОР ЖЕЛЧЕГОННЫЙ N3 2,0 N20 Ф/ПАК ПОР ;2.0;39.82;55.0;2015-02-27 00:00:00.00;ЗАО НПК "Катрен"; ЗДОРОВЬЕ ФИРМА;Россия
ТАБЛЕТКИ ОТ КАШЛЯ N10 ;20.0;26.51;36.0;2015-02-27 00:00:00.00;ЗАО НПК "Катрен"; Татхимфармпрепараты ОАО;Россия
УНГА-БКП БАНДАЖ КОМП П/ОПЕРАЦ СУПЕРN8/C 321/ ;9.0;306.57;430.0;2015-02-27 00:00:00.00;ЗАО НПК "Катрен"; ТОНУС;Россия
