Наименование;Кол-во;Цена пост;Цена розн;Дата;Поставщик;Производитель;Страна
Сульфацил натрия-диа капли глазн 20% 5мл флак-кап пэт инд уп ;20.0;56.54;70.67;2015-02-17 00:00:00.00; ЗАО "ПрофитМед"; Диафарм ЗАО;Россия
Тысячелистника трава 50г ;10.0;23.43;29.28;2015-02-17 00:00:00.00; ЗАО "ПрофитМед"; Иван-чай ЗАО;Россия
Ундевит драже n50 ;20.0;38.39;47.98;2015-02-17 00:00:00.00; ЗАО "ПрофитМед"; Фармстандарт-УфаВИТА ОАО;Россия
Уролесан капли д/внутр прим 25мл фл-кап т/с инд уп ;3.0;268.95;336.18;2015-02-17 00:00:00.00; ЗАО "ПрофитМед"; Артериум корп/Галичфарм ПАО;Украина
Фарингомед таб д/рассас n20 (уп конт яч n10х2) ;5.0;55.22;69.02;2015-02-17 00:00:00.00; ЗАО "ПрофитМед"; Материа Медика Холдинг НПФ ООО;Россия
Фастум гель 2.5% 100г ;5.0;431.42;539.27;2015-02-17 00:00:00.00; ЗАО "ПрофитМед"; A.Menarini Manufacturing Logistics;Италия
Фильтрум-сти таб 400мг n50 (уп конт яч n10х5) ;5.0;193.82;242.27;2015-02-17 00:00:00.00; ЗАО "ПрофитМед"; Авва Рус ОАО;Россия
Хондрогард р-р для в/м введ 100мг/мл 1мл n10 амп (уп конт яч n5х2) ;3.0;767.91;959.88;2015-02-17 00:00:00.00; ЗАО "ПрофитМед"; ФармФирма Сотекс ЗАО;Россия
Гематоген детский турбо смешарики 35г ;24.0;8.85;11.5;2015-02-17 00:00:00.00; ЗАО "ПрофитМед"; Фарм-про ПК ООО;Россия
Гематоген русский с кедровым орехом в шоколаде 40г ;24.0;14.75;19.17;2015-02-17 00:00:00.00; ЗАО "ПрофитМед"; Фарм-про ПК ООО;Россия
Гематоген с вита плюс плитка 50г ;20.0;8.85;11.5;2015-02-17 00:00:00.00; ЗАО "ПрофитМед"; Фарм-про ПК ООО;Россия
Кальций супра вит таб шип n20 ;2.0;69.03;89.73;2015-02-17 00:00:00.00; ЗАО "ПрофитМед"; Kendy Ltd;Болгария
Феррогематоген-фармстандарт пастилки жеват 50г бад ;40.0;17.7;23.0;2015-02-17 00:00:00.00; ЗАО "ПрофитМед"; Фармстандарт-УфаВИТА ОАО;Россия
Фокус капс 0,38г n20 ;2.0;250.16;325.2;2015-02-17 00:00:00.00; ЗАО "ПрофитМед"; Внешторг Фарма ООО;Россия
Черника форте таб n50 с лютеином ;5.0;93.81;121.95;2015-02-17 00:00:00.00; ЗАО "ПрофитМед"; Эвалар ЗАО;Россия
Присыпка детская с экстр. ромашки, 30 г ;5.0;10.03;13.03;2015-02-17 00:00:00.00;ООО "АРАЛ"; Петрофарм;Россия
Присыпка детская с экстр. череды, 30 г ;5.0;10.63;13.81;2015-02-17 00:00:00.00;ООО "АРАЛ"; Петрофарм;Россия
Одуванчика корни, 50 г ;5.0;43.85;54.81;2015-02-17 00:00:00.00;ООО "АРАЛ"; Фитофарм;Россия
Пеленки одноразовые.детские Amelia 60х60см №5 ;10.0;68.32;85.39;2015-02-17 00:00:00.00;ООО "АРАЛ"; Гигровата;Россия
Пеленки одноразовые.детские Amelia 60х90см №10 ;5.0;192.93;241.16;2015-02-17 00:00:00.00;ООО "АРАЛ"; Гигровата;Россия
Рыбий жир очищ.для внутреннего прим. 50 мл фл.№1 ;10.0;75.0;93.74;2015-02-17 00:00:00.00;ООО "АРАЛ"; Тульская ФФ..;Россия
Сенны листья, 1,5х20 ф/п ;5.0;35.4;44.24;2015-02-17 00:00:00.00;ООО "АРАЛ"; Красногорсклекср-ва;Россия
Теопэк, 0.1 тб.№50 ;3.0;74.6;93.24;2015-02-17 00:00:00.00;ООО "АРАЛ"; Биннофарм ЗАО;Россия
Фуразолидон, 0.05 тб.№20 ;20.0;75.38;94.22;2015-02-17 00:00:00.00;ООО "АРАЛ"; Борисовский ЗМП;Белоруссия
Фурацилин 0.02 тб.№10 ;30.0;41.29;51.61;2015-02-17 00:00:00.00;ООО "АРАЛ"; Ирбитский ХФЗ;Россия
Холосас, 300 мл фл.№1 ;3.0;74.0;92.49;2015-02-17 00:00:00.00;ООО "АРАЛ"; ПК Фарм-про по заказу Генесс;Россия
Шприц Becton 1 мл U-100(3-х)с игл.29G Microfine Plus BD №10 ;10.0;100.3;125.37;2015-02-17 00:00:00.00;ООО "АРАЛ"; Becton Dickinson;Испания
Шприц Becton 1 мл U-40(3-х)с игл.29G Microfine Plus BD №10 ;10.0;100.3;125.37;2015-02-17 00:00:00.00;ООО "АРАЛ"; Becton Dickinson;Испания
Вода для инъекций, 5 мл амп.№10* ;5.0;25.37;54.27;2015-02-17 00:00:00.00;ООО "АРАЛ"; Компания ДЕКО;Россия
Лидокаин,  2 % 2 мл амп.№10* ;20.0;24.6;32.08;2015-02-17 00:00:00.00;ООО "АРАЛ"; Биохимик;Россия
Омепразол, 20 мг капс.№30* ;30.0;20.44;26.37;2015-02-17 00:00:00.00;ООО "АРАЛ"; Пр-во медикаментов;Россия
Пиридоксина г/хл, 5 % 1 мл амп.№10* ;10.0;21.84;28.63;2015-02-17 00:00:00.00;ООО "АРАЛ"; Ереванский ХФЗ;Армения
Фуросемид, 0.04 тб.№50* ;20.0;9.6;13.96;2015-02-17 00:00:00.00;ООО "АРАЛ"; Софарма;Болгария
Хлоргексидина биглюконат, 0.05 % 100 мл пласт.фл.* ;40.0;9.4;12.87;2015-02-17 00:00:00.00;ООО "АРАЛ"; Тульская ФФ..;Россия
Цефтриаксон, 1.0 г д/ин. вв/вм фл.№1* ;50.0;17.94;23.9;2015-02-17 00:00:00.00;ООО "АРАЛ"; Биохимик;Россия
Ципролет, 250 мг тб.№10* ;5.0;44.33;58.82;2015-02-17 00:00:00.00;ООО "АРАЛ"; Д-р Редди;Индия
Акридерм 0.05% мазь д/наружного прим. 30г туба (R) ;6.0;90.5733;112.76;2015-02-18 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Акрихин ОАО;
АмброГексал 30мг Таб. Х20 ;9.0;76.1533;95.19;2015-02-18 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Салютас Фарма ГмбХ;
Артрозилен 5% Гель д/нар.пр. 50г ;1.0;271.91;339.88;2015-02-18 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Домпе С.п.А.;
Ацикловир - АКОС 0.2г Таб. Х20 (R) ;20.0;20.57;26.55;2015-02-18 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Синтез ОАО г.Курган;
Био-Макс Таб. п/о Х60 ;5.0;144.706;180.88;2015-02-18 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Валента Фармацевтика ОАО;
Вентолин 100мкг/доза аэрозоль д/ингаляций дозир. 200доз М (R) ;10.0;134.409;166.3;2015-02-18 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Глаксо Вэллком Продакшен (ГСКТ);
Витамин F 99 Крем Жирный 50мл .@ ;3.0;92.8767;120.73;2015-02-18 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; НПЛ-Стрелец ООО/РеалКосметикс ЗАО;
Вобэнзим Таб. покр. кишечнор. об. Х200 ;3.0;1519.7067;1899.63;2015-02-18 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Мукос Эмульсионс ГмбХ;
Длянос 0.1% Назальный Спрей Д/взр. 10мл Фл. М (R) ;10.0;81.895;101.3;2015-02-18 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Сандоз Прайвит Лимитед (НК);
Доктор Мом Сироп 100мл полиэт. Фл. ;5.0;118.932;148.66;2015-02-18 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Юник Фармасьютикал Лабораториз (Джонсон & Джонсон);
Дона 200мг/мл р-р для в/м введ. 2мл Амп. Х6 Б ;3.0;1154.6933;1443.36;2015-02-18 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Роттафарм С.п.А./Биологичи Италия Лабораториз С.р.л.;
Зиннат 250мг Таб. п/пл/об. Х10 (R) ;3.0;383.7367;475.15;2015-02-18 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Глаксо Оперэйшенс Великобритания Лимитед;
Иберогаст капли д/приема внутрь 20мл Фл. Х1 ;2.0;252.45;315.56;2015-02-18 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Штайгервальд Арцнаймиттельверк ГмбХ;
Кальцинова Таб. Х27 ;3.0;117.2267;146.53;2015-02-18 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; КРКА;
Кардикет 20мг Таб. пролонг. действ. Х50 (R) ;10.0;113.784;141.77;2015-02-18 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Эйсика Фармасьютикалз ГмбХ;
Кетонал 50мг Капс. Х25 (R) ;6.0;93.9833;116.28;2015-02-18 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Лек д.д.;
Колдакт Флю Плюс Капс. пролонг. действ. Х10 ;10.0;109.153;136.44;2015-02-18 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Ранбакси Лабораториз Лтд;
Лориста 50мг Таб. п/пл/об. Х30 (R) ;5.0;176.154;219.2;2015-02-18 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; КРКА-РУС ООО (sc);
Магнерот 500мг Таб. Х50 ;5.0;436.008;545.0;2015-02-18 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Мауерманн Арцнаймиттель Франц Мауерманн ОХГ;
Метопролол-Ратиофарм 50мг Таб. Х30 (R) ;10.0;24.728;31.75;2015-02-18 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Меркле ГмбХ (sc);
Микролакс р-р д/ректального введ. 5мл Микроклизмы Х4 ;10.0;237.072;296.34;2015-02-18 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Фамар Орлеан (Джонсон & Джонсон);
Мозоль Ка ср-во от мозолей и натоптышей с экстр. чистотела 15мл Фл. @ ;3.0;53.1933;69.15;2015-02-18 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Р.Косметик;
Мотилиум сусп. д/приема внутрь 1мг/мл 100мл фл. ;3.0;433.8967;542.37;2015-02-18 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Янссен Фармацевтика Н.В. (ОТС);
Небилет 5мг Таб. Х14 ;1.0;441.14;551.42;2015-02-18 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Берлин-Хеми АГ;
Полиоксидоний 12мг Таб. Х10 (R) ;3.0;690.9967;779.57;2015-02-18 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Петровакс Фарм НПО ООО;
Проктонис крем 30мл .@ ;3.0;184.6933;240.1;2015-02-18 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; ВИС ООО;
Простанорм 0.2г Таб. п/о Х30 ;2.0;209.76;262.19;2015-02-18 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; ФармВИЛАР НПО ООО;
Рулид 150мг Таб. п/пл/об. Х10 ;1.0;834.86;1043.57;2015-02-18 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Санофи Винтроп Индустрия;
Сальбутамол 100мкг/доза аэрозоль д/ингаляций дозир. 200доз (12мл) М (R) ;5.0;133.75;171.06;2015-02-18 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Биннофарм ЗАО;
Сорбифер Дурулес Таб. П/о Х30 ;2.0;326.315;407.89;2015-02-18 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; ЭГИС Фармацевтический завод ОАО;
Фарматекс Ваг. Таб.  Х12 ;3.0;251.1867;313.98;2015-02-18 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Иннотера Шузи;
Флебодиа 600мг Таб. п/пл/об. Х30 ;3.0;819.1267;1023.9;2015-02-18 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Иннотера Шузи;
Элоком 0.1% Крем д/наружного прим. 15г (R) ;1.0;335.01;416.64;2015-02-18 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Шеринг-Плау Лабо Н.В.;
Бинт липкий Бинтли Т 10смх 2м (нетканая основа) ;10.0;47.5;59.37;2015-02-18 00:00:00.00;Ндежда-Фарм; Пальма ООО;Россия
Бициллин-5 пор д/ин 1500тыс.ЕД ;10.0;10.44;13.04;2015-02-18 00:00:00.00;Ндежда-Фарм; Синтез ОАО;Россия
Бюстгалтер послерод Наша Мама Классика р.3D (объем под грудью 75-80см) белый арт.1225 ;1.0;478.25;597.81;2015-02-18 00:00:00.00;Ндежда-Фарм; Наша Мама ООО;Россия
Гигрометр психрометрич. ВИТ-1 (+0 до +25) ;1.0;259.2;336.95;2015-02-18 00:00:00.00;Ндежда-Фарм; Стеклоприбор ОАО;Украина
Гольфы женские 2 класс компр плотн микрофибра арт.321 L темн беж ;1.0;617.54;771.92;2015-02-18 00:00:00.00;Ндежда-Фарм; Техидос Эластикос Йоверас С.А.;Испания
Грудной эликсир 25мл (инд уп-ка) ;10.0;10.37;12.96;2015-02-18 00:00:00.00;Ндежда-Фарм; Вифитех ЗАО;Россия
Духи д/женщин Sexy Life N 5 Miracle 10мл (коробочка) (новый дизайн) ;1.0;167.08;217.2;2015-02-18 00:00:00.00;Ндежда-Фарм; Химсинтез НПО ЗАО;Россия
Календула н-ка 40мл (инд уп-ка) ;20.0;19.54;24.42;2015-02-18 00:00:00.00;Ндежда-Фарм; Флора Кавказа ОАО;Россия
Кальций-Актив таб N80 ;5.0;108.45;140.98;2015-02-18 00:00:00.00;Ндежда-Фарм; Диод ОАО;Россия
Камфорный спирт 10% 40мл ;40.0;9.46;11.82;2015-02-18 00:00:00.00;Ндежда-Фарм; Московская ф/ф ЗАО;Россия
Клетчатка Сибирская Овсяная Тонкая талия 170г ;2.0;63.26;79.07;2015-02-18 00:00:00.00;Ндежда-Фарм; Сибирская клетчатка ООО;Россия
Контейнер д/сбора биоматериала с крышкой 125мл индивид. уп. нестерил ;50.0;8.07;10.08;2015-02-18 00:00:00.00;Ндежда-Фарм; Литопласт-Мед;Беларусь
Костыли с подлокотником регул по высоте арт.26 (пара) ;1.0;779.32;974.15;2015-02-18 00:00:00.00;Ндежда-Фарм; Аверсус ООО;Россия
Леденцы Бобс лесные ягоды 35г N12 БЛОК ! ;1.0;117.29;152.47;2015-02-18 00:00:00.00;Ндежда-Фарм; МАК-Иваново ООО;Россия
Леденцы Лакричные Мятные 50г (от кашля) ;5.0;28.78;37.41;2015-02-18 00:00:00.00;Ндежда-Фарм; Вулкан НПП ООО;Россия
Мелофлекс р-р д/ин в/м 10мг/мл 1.5мл N3 ;5.0;215.3;269.12;2015-02-18 00:00:00.00;Ндежда-Фарм; К;Румыния
Ортофен мазь 2% 30г ;10.0;27.71;34.63;2015-02-18 00:00:00.00;Ндежда-Фарм; Вертекс ЗАО;Россия
Ортофен таб п/о N30 ;50.0;9.14;11.73;2015-02-18 00:00:00.00;Ндежда-Фарм; Татхимфармпрепараты ОАО;Россия
Отруби ЛИТО пш хруст 200г свёкла ;3.0;37.59;46.98;2015-02-18 00:00:00.00;Ндежда-Фарм; Биокор ООО;Россия
Пародонтоцид спрей д/полости рта 25мл (инд уп-ка) ;2.0;99.66;129.55;2015-02-18 00:00:00.00;Ндежда-Фарм; Московская ф/ф ЗАО;Россия
Пижмы цветки ф/п 1.5г N20 ;3.0;42.75;53.43;2015-02-18 00:00:00.00;Ндежда-Фарм; Красногорсклексредства ОАО;Россия
Селен-Актив таб N 60 ;3.0;93.9;122.07;2015-02-18 00:00:00.00;Ндежда-Фарм; Диод ОАО;Россия
Спринцовка пластизольная Б - 6   тверд.након. (210мл) (инд.уп-ка) Виталфарм ;5.0;21.91;27.38;2015-02-18 00:00:00.00;Ндежда-Фарм; Виталфарм ЗАО;Россия
Супер Хна шамп против облысения 250мл хна/пантенол/алоэ вера ;3.0;81.84;106.39;2015-02-18 00:00:00.00;Ндежда-Фарм; Гарни ООО;Россия
Чайный напиток Лекрасэт Сабельник трава 50г БАД ;3.0;28.54;35.67;2015-02-18 00:00:00.00;Ндежда-Фарм; Лекра-Сэт ООО;Россия
Чулок компр до бедра со следом N3 (об.бедра 58см) ;2.0;220.26;275.32;2015-02-18 00:00:00.00;Ндежда-Фарм; ЛПП ФАРМ ООО;Россия
Чулок компр до колена со следом N4 (икронож.мышца 38-39см) ;2.0;164.13;205.16;2015-02-18 00:00:00.00;Ндежда-Фарм; ЛПП ФАРМ ООО;Россия
Эхинацеи пурпурной трава ф/п 1.5г N20 БАД ;5.0;33.7;43.81;2015-02-18 00:00:00.00;Ндежда-Фарм; Иван-чай ЗАО;Россия
ИНГАЛЯТОР AMNB-502 КОМПР ПАРОВОЗИК ЗДОРОВЬЯ /ДЕТ/ ;1.0;2322.47;2903.08;2015-02-18 00:00:00.00;ЗАО НПК "Катрен"; Амрус Энтерпрайзис ЛТД;соединенные шта
АКТОВЕГИН 0,04/МЛ 5МЛ N5 АМП Р-Р Д/ИН ;2.0;540.98;568.02;2015-02-18 00:00:00.00;ЗАО НПК "Катрен"; Никомед Австрия ГмбХ;австрия
АЛОЭ СОК 50МЛ ;5.0;71.83;89.78;2015-02-18 00:00:00.00;ЗАО НПК "Катрен"; Вифитех ЗАО;россия
АЛТЕЯ СИРОП 125,0 ФЛАК ;13.0;32.23;40.28;2015-02-18 00:00:00.00;ЗАО НПК "Катрен"; Синтез АКОМПиИ;россия
АЛТЕЯ СИРОП 125,0 ФЛАК ;7.0;32.23;40.28;2015-02-18 00:00:00.00;ЗАО НПК "Катрен"; Синтез АКОМПиИ;россия
АМИКСИН 0,06 N10 ТАБЛ П/ПЛЕН/ОБОЛОЧ ;5.0;454.08;577.51;2015-02-18 00:00:00.00;ЗАО НПК "Катрен"; Фармстандарт-Томскхимфарм;россия
АМОКСИЦИЛЛИН 0,5 N16 КАПС ;20.0;86.79;108.66;2015-02-18 00:00:00.00;ЗАО НПК "Катрен"; Хемофарм А.Д.;сербия
АНАЛЬГИН 0,5 N10 ТАБЛ ;100.0;7.26;9.07;2015-02-18 00:00:00.00;ЗАО НПК "Катрен"; Фармстандарт-Лексредства ОАО;россия
АНТИСТАКС 0,18 N50 КАПС ;1.0;825.88;1032.34;2015-02-18 00:00:00.00;ЗАО НПК "Катрен"; Гинсана  СА;швейцария
АНУЗОЛ N10 СУПП ;5.0;50.05;62.56;2015-02-18 00:00:00.00;ЗАО НПК "Катрен"; Нижфарм ОАО;россия
АПИЗАРТРОН 20,0 МАЗЬ ;5.0;150.7;188.37;2015-02-18 00:00:00.00;ЗАО НПК "Катрен"; Лихтенхельдт ГмбХ/Эспарма ГмбХ;германия
БЕПАНТЕН 5% 30,0 МАЗЬ ;10.0;282.81;353.51;2015-02-18 00:00:00.00;ЗАО НПК "Катрен"; ГП Гренцах Продукционс ГмбХ;германия
БЕПАНТЕН ПЛЮС 5% 30,0 КРЕМ ;3.0;282.59;353.23;2015-02-18 00:00:00.00;ЗАО НПК "Катрен"; ГП Гренцах Продукционс ГмбХ;германия
БЕТАЛОК ЗОК 0,05 N30 ТАБЛ ПРОЛОНГ П/О ;5.0;245.63;307.52;2015-02-18 00:00:00.00;ЗАО НПК "Катрен"; АстраЗенека АБ/Зио-Здоровье;россия
БЕТОФТАН 0,5% 5МЛ ГЛ КАПЛИ ФЛАК/КАП ;5.0;161.81;202.26;2015-02-18 00:00:00.00;ЗАО НПК "Катрен"; К.О.Ромфарм Компани С.Р.Л.;румыния
БИФИФОРМ N30 КАПС ;5.0;321.53;401.91;2015-02-18 00:00:00.00;ЗАО НПК "Катрен"; Ферросан А/С;дания
БОЯРЫШНИКА ПЛОДЫ 3,0 N20 Ф/ПАК ;5.0;43.34;54.17;2015-02-18 00:00:00.00;ЗАО НПК "Катрен"; Красногорсклексредства ОАО;россия
БОЯРЫШНИКА ПЛОДЫ 75,0 ;5.0;34.21;42.76;2015-02-18 00:00:00.00;ЗАО НПК "Катрен"; Красногорсклексредства ОАО;россия
ВЕРО-ЦИПРОФЛОКСАЦИН 0,5 N10 ТАБЛ П/О ;10.0;42.9;59.24;2015-02-18 00:00:00.00;ЗАО НПК "Катрен"; Верофарм;россия
ВЕССЕЛ ДУЭ Ф 600ЕД/2МЛ N10 АМП Р-Р В/В В/М ;1.0;1687.51;1771.88;2015-02-18 00:00:00.00;ЗАО НПК "Катрен"; Альфа-Вассерман С.п.А.;италия
ВИТРУМ N30 ТАБЛ П/О ;3.0;322.52;403.14;2015-02-18 00:00:00.00;ЗАО НПК "Катрен"; Юнифарм Инк;соединенные шта
ВИТРУМ АНТИОКСИДАНТ N60 ТАБЛ П/О ;2.0;528.0;659.99;2015-02-18 00:00:00.00;ЗАО НПК "Катрен"; Юнифарм Инк;соединенные шта
ВИТРУМ КИДС N30 ЖЕВ ТАБЛ ;3.0;314.05;392.56;2015-02-18 00:00:00.00;ЗАО НПК "Катрен"; Юнифарм Инк;соединенные шта
ВИТРУМ ЦЕНТУРИ N30 ТАБЛ П/О ;3.0;344.85;431.06;2015-02-18 00:00:00.00;ЗАО НПК "Катрен"; Юнифарм Инк;соединенные шта
ГАЛВУС МЕТ 0,05+1,0 N30 ТАБЛ П/О ;1.0;1193.5;1491.87;2015-02-18 00:00:00.00;ЗАО НПК "Катрен"; Новартис Фарма Продакшнз ГмбХ;германия
ГАСТАЛ N24 ТАБЛ Д/РАССАС /ВИШНЯ/ ;3.0;148.61;185.76;2015-02-18 00:00:00.00;ЗАО НПК "Катрен"; Плива Хрватска д.о.о.;хорватия
ГЕКСОРАЛ 0,2% 40,0 АЭРОЗОЛЬ ;30.0;211.64;264.54;2015-02-18 00:00:00.00;ЗАО НПК "Катрен"; Фамар Орлеанс;франция
ГЕКСОРАЛ ТАБС КЛАССИК N16 ТАБЛ Д/РАС /ЛИМОН/ ;5.0;107.58;134.47;2015-02-18 00:00:00.00;ЗАО НПК "Катрен"; Юник Фармасьютикал Лабораториз(Отделение;индия
ГЕРБИОН СИРОП ПЕРВОЦВЕТА 150МЛ ;10.0;215.05;268.81;2015-02-18 00:00:00.00;ЗАО НПК "Катрен"; КРКА;словения
ГОРЧИЦАТРОН ПАКЕТ-ГОРЧИЧНИК ДЕТСК N10 ПАК/ПИРАТ ;1.0;132.77;165.96;2015-02-18 00:00:00.00;ЗАО НПК "Катрен"; Весь мир ТД;россия
ГРАММИДИН НЕО N18 ТАБЛ Д/РАССАС ;10.0;150.81;188.51;2015-02-18 00:00:00.00;ЗАО НПК "Катрен"; Валента Фармацевтика;россия
ГРИППФЕРОН 10000МЕ/МЛ 10МЛ ФЛАК ;10.0;213.07;271.87;2015-02-18 00:00:00.00;ЗАО НПК "Катрен"; ФИРН М ЗАО;россия
ГРИППФЕРОН 10000МЕ/МЛ 10МЛ СПРЕЙ НАЗАЛ ;3.0;271.37;339.21;2015-02-18 00:00:00.00;ЗАО НПК "Катрен"; ФИРН М ЗАО;россия
ДЕ-НОЛ 0,12 N112 ТАБЛ П/О ;3.0;866.47;978.99;2015-02-18 00:00:00.00;ЗАО НПК "Катрен"; Р-ФАРМ;россия
ДИКЛОФЕНАК 0,025/МЛ 3МЛ N5 АМП Р-Р В/М ;16.0;43.12;56.55;2015-02-18 00:00:00.00;ЗАО НПК "Катрен"; Хемофарм А.Д.;сербия
ДИКЛОФЕНАК 0,1 N20 ТАБЛ ПРОЛОНГ П/ПЛЕН/ОБОЛОЧ ;20.0;56.54;74.81;2015-02-18 00:00:00.00;ЗАО НПК "Катрен"; Хемофарм;россия
ДОКТОР МОМ N20 ПАСТИЛКИ /МАЛИНА/ ;5.0;73.15;91.43;2015-02-18 00:00:00.00;ЗАО НПК "Катрен"; Юник Фармасьютикал Лабораториз(Отделение;индия
ИБУКЛИН ЮНИОР 0,1+0,125 N20 ТАБЛ ДИСПЕР Д/ДЕТЕЙ ;20.0;71.06;88.82;2015-02-18 00:00:00.00;ЗАО НПК "Катрен"; Д-р Редди с Лабораторис Лтд;индия
ИМУДОН N24 ТАБЛ Д/РАССАС ;3.0;323.29;404.11;2015-02-18 00:00:00.00;ЗАО НПК "Катрен"; Фармстандарт-Томскхимфарм;россия
ИХТИОЛ 0,2 N10 СУПП ;10.0;50.49;63.11;2015-02-18 00:00:00.00;ЗАО НПК "Катрен"; Нижфарм ОАО;россия
КАЛЬЦИЙ-Д3 НИКОМЕД 0,5+200МЕ N100 ЖЕВ ТАБЛ/МЯТА ;2.0;397.54;496.92;2015-02-18 00:00:00.00;ЗАО НПК "Катрен"; Никомед Фарма АС;норвегия
КЕТАНОВ 0,01 N20 ТАБЛ П/О ;50.0;48.62;63.36;2015-02-18 00:00:00.00;ЗАО НПК "Катрен"; С.К.Терапия С.А.;румыния
КЕТОНАЛ 0,1 N20 ТАБЛ П/О ;5.0;172.81;216.41;2015-02-18 00:00:00.00;ЗАО НПК "Катрен"; Лек Д.Д.;словения
КЕТОНАЛ 30,0 КРЕМ ;10.0;219.78;274.72;2015-02-18 00:00:00.00;ЗАО НПК "Катрен"; Салютас Фарма ГмбХ;германия
КЕТОНАЛ 50,0 КРЕМ ;10.0;264.77;330.96;2015-02-18 00:00:00.00;ЗАО НПК "Катрен"; Салютас Фарма ГмбХ;германия
КЕТОТИФЕН СОФАРМА 0,001 N30 ТАБЛ ;10.0;48.51;60.63;2015-02-18 00:00:00.00;ЗАО НПК "Катрен"; Софарма АО;болгария
КЛЕНБУТЕРОЛ СОФАРМА 0,001МГ/МЛ 100МЛ СИРОП ;10.0;56.76;70.95;2015-02-18 00:00:00.00;ЗАО НПК "Катрен"; Софарма АО;болгария
КЛОТРИМАЗОЛ-АКРИ 0,1 N6 ТАБЛ ВАГ ;10.0;25.63;33.16;2015-02-18 00:00:00.00;ЗАО НПК "Катрен"; Акрихин ХФК ОАО;россия
КОЛДРЕКС ХОТРЕМ МЕД/ЛИМОН N10 ПАК ПОР Д/Р-РА ;5.0;235.07;293.83;2015-02-18 00:00:00.00;ЗАО НПК "Катрен"; СмитКляйн Бичем С.А.;испания
КОМБИЛИПЕН 2МЛ N10 АМП Р-Р В/М ;10.0;174.79;218.48;2015-02-18 00:00:00.00;ЗАО НПК "Катрен"; Фармстандарт-Уфимский витаминный завод;россия
КОМПЛИВИТ 45 ПЛЮС Д/ЖЕНЩИН N30 ТАБЛ П/О ;3.0;202.62;253.27;2015-02-18 00:00:00.00;ЗАО НПК "Катрен"; Фармстандарт-Уфимский витаминный завод;россия
КОМПЛИВИТ N60 ТАБЛ П/О ;10.0;110.22;137.77;2015-02-18 00:00:00.00;ЗАО НПК "Катрен"; Фармстандарт-Уфимский витаминный завод;россия
КОМПЛИВИТ АКТИВ N30 ТАБЛ П/О ;3.0;131.78;164.72;2015-02-18 00:00:00.00;ЗАО НПК "Катрен"; Фармстандарт-Уфимский витаминный завод;россия
КОНКОР 0,01 N30 ТАБЛ П/ПЛЕН/ОБОЛОЧ ;10.0;295.13;366.02;2015-02-18 00:00:00.00;ЗАО НПК "Катрен"; Мерк КГаА;германия
КОРВАЛОЛ N20 ТАБЛ ;10.0;106.15;132.68;2015-02-18 00:00:00.00;ЗАО НПК "Катрен"; Фарма Старт ООО;украина
КОФЕИН-БЕНЗОАТ НАТРИЯ 0,1 N6 ТАБЛ ;50.0;25.19;31.48;2015-02-18 00:00:00.00;ЗАО НПК "Катрен"; Татхимфармпрепараты ОАО;россия
КРОМ-АЛЛЕРГ 2% 10МЛ ГЛ КАП ФЛАК/КАП ;2.0;58.96;76.66;2015-02-18 00:00:00.00;ЗАО НПК "Катрен"; К.О.Ромфарм Компани С.Р.Л.;румыния
