Наименование;Кол-во;Цена пост;Цена розн;Дата;Поставщик;Производитель;Страна
Зингер пилка д/ногтей (арт.zo-F-5-3) металл ;1.0;44.5;66.8;2015-02-17 00:00:00.00;ООО Надежда; Zinger GmbH фирма;Германия
Зингер терка педикюр д/стоп (арт.zo-PA-01) ;1.0;191.3;248.7;2015-02-17 00:00:00.00;ООО Надежда; Zinger GmbH фирма;Германия
Мелиссы трава 50г ;5.0;28.51;38.5;2015-02-17 00:00:00.00;ООО Надежда; Фитофарм НПО ООО;Россия
Пинцет анатом 250мм (арт.ПМ-17П) ;1.0;149.0;182.0;2015-02-17 00:00:00.00;ООО Надежда; Surgiwell Ltd;Пакистан
Повязка на рану Космопор Антибактериал (ионы серебра) 10х6см N1 с впитывающей по ;10.0;24.09;32.6;2015-02-17 00:00:00.00;ООО Надежда; Пауль Хартманн АГ;Германия
Расторопша шрот 100г ;10.0;26.7;36.1;2015-02-17 00:00:00.00;ООО Надежда; Целительные Силы Природы ООО;Россия
Сенны листья ф/п 1.5г N20 ;10.0;24.56;33.2;2015-02-17 00:00:00.00;ООО Надежда; Микроген НПО ФГУП/МЗ РФ Белореченск;Россия
Соль морская Dr.Aqua 1000г (пакет) ;20.0;25.34;38.1;2015-02-17 00:00:00.00;ООО Надежда; Уралмедпром ООО;Россия
Ципрофлоксацин таб п/пл/о 250мг N10 ;10.0;13.23;16.1;2015-02-17 00:00:00.00;ООО Надежда; Синтез ОАО;Россия
Чайный напиток Родиола четырехчленная (красная щетка) 25г ;3.0;29.04;43.6;2015-02-17 00:00:00.00;ООО Надежда; ХОРСТ компания ООО;Россия
Шприц однораз  1мл туберк 3-х комп G27 (0.4х13мм) Vogt Medical (игла надета) ;100.0;2.17;3.0;2015-02-17 00:00:00.00;ООО Надежда; Фогт Медикал Фертриб ГмбХ;Германия
Эвкалипта листья ф/п 1.5г N20 ;10.0;26.07;35.2;2015-02-17 00:00:00.00;ООО Надежда; ЛЕК С+ ООО;Россия
Эуфиллин таб 0.15г N30 ;10.0;5.3;6.4;2015-02-17 00:00:00.00;ООО Надежда; Ирбитский ХФЗ ОАО;Россия
Мирамистин р-р 0.01% 150мл (инд уп-ка) ;10.0;253.37;309.2;2015-02-17 00:00:00.00;ООО Надежда; "ИНФАМЕД "ООО;Россия
Слабилен капли 0.75% 15мл ;10.0;116.1;141.7;2015-02-17 00:00:00.00;ООО Надежда; Лэнс-Фарм ООО;Россия
Аура Покрытия о/разовые на сиденье унитаза №10 ;3.0;34.59;51.9;2015-02-17 00:00:00.00;ФОРА ФАРМ; Проспер-7;
Доктор Тайсс леденцы (шалф/лим.мелиса) 25г пакет (БАД) ;3.0;36.59;54.9;2015-02-17 00:00:00.00;ФОРА ФАРМ; Naturwaren Dr.Peter Theiss;ГЕРМАНИЯ
Зингер кусачки маникюр. руч.заточка zo-MC-351-D-SH ;1.0;403.2;524.2;2015-02-17 00:00:00.00;ФОРА ФАРМ; Zinger Group;ГЕРМАНИЯ
Зингер терка педикюр д/стоп (zo-RB-05) white BG ;1.0;108.6;141.2;2015-02-17 00:00:00.00;ФОРА ФАРМ; РЕСПУБЛИ;КОРЕЯ
ЛИТО отруби пшеничные хрустящие (яблоко) 200г (БАД) ;3.0;35.5;48.0;2015-02-17 00:00:00.00;ФОРА ФАРМ; Биокор;РОССИЯ
Осина кора 50г (БАД) ;5.0;12.43;18.7;2015-02-17 00:00:00.00;ФОРА ФАРМ; Алтай-Фарм;
Проктонис крем 30мл ;3.0;170.02;221.1;2015-02-17 00:00:00.00;ФОРА ФАРМ; ВИС;
Умная Эмаль укреп.лак №07 (нежная гортензия) 11мл ;1.0;90.5;120.0;2015-02-17 00:00:00.00;ФОРА ФАРМ; Frenchi Products;СОЕДИНЕННЫЕ ШТА
Умная Эмаль укреп.лак №28 (бежевая вуаль) 11мл ;1.0;112.61;147.0;2015-02-17 00:00:00.00;ФОРА ФАРМ; Frenchi Products;СОЕДИНЕННЫЕ ШТА
Умная Эмаль укреп.лак №308 (зимняя мята) 11мл ;1.0;90.56;120.0;2015-02-17 00:00:00.00;ФОРА ФАРМ; Frenchi Products;СОЕДИНЕННЫЕ ШТА
Умная Эмаль укреп.лак №99 (металлик синий) 11мл ;1.0;91.73;120.0;2015-02-17 00:00:00.00;ФОРА ФАРМ; Frenchi Products;СОЕДИНЕННЫЕ ШТА
Хасико жидкое мыло для интимной гигиены Ромашка 250мл ;1.0;88.48;116.0;2015-02-17 00:00:00.00;ФОРА ФАРМ; Твинс Тэк;РОССИЯ
Глюкометр Акку-Чек Актив (набор) Германия ;1.0;591.3;710.0;2015-02-17 00:00:00.00;ЗАО "Аптека-холдинг"; Roche Diagnostics GmbH;Германия
АкваМастер спрей назальн фл 0.65% 50мл Россия ;5.0;123.75;151.0;2015-02-17 00:00:00.00;ЗАО "Аптека-холдинг"; Эвалар ЗАО;Россия
Актовегин табл п/о 200мг N50 Германия-Россия ;3.0;1434.18;1663.7;2015-02-17 00:00:00.00;ЗАО "Аптека-холдинг"; Takeda GmbH-Такеда Фармасьютикалз ООО;Германия-Россия
Альбарел табл. 1мг N30 Франция-Венгрия ;1.0;605.11;702.0;2015-02-17 00:00:00.00;ЗАО "Аптека-холдинг"; Servier Laboratories-Egis Pharmaceutical;Франция-Венгрия
Валз табл. п.п.о. 160мг N28 Болгария ;5.0;282.48;344.7;2015-02-17 00:00:00.00;ЗАО "Аптека-холдинг"; Balkanpharma - Dupnitza AD;Болгария
Вальдоксан табл. п.п.о 25мг N28 Россия-Франция ;1.0;1733.82;2011.3;2015-02-17 00:00:00.00;ЗАО "Аптека-холдинг"; Сердикс-Laboratoires Servier Industrie;Россия
Доктор МОМ сироп фл 100мл Индия ;10.0;110.88;135.3;2015-02-17 00:00:00.00;ЗАО "Аптека-холдинг"; Unique Pharmaceutical Laboratories;Индия
Зилт табл. п.п.о. 75мг N84 Россия ;1.0;2114.75;2416.0;2015-02-17 00:00:00.00;ЗАО "Аптека-холдинг"; КРКА-Рус ООО;Россия
Кальцемин табл. п/о N30 США ;3.0;174.13;212.5;2015-02-17 00:00:00.00;ЗАО "Аптека-холдинг"; Sagmel;США
Кандид крем 1% 20г Индия ;1.0;199.65;243.6;2015-02-17 00:00:00.00;ЗАО "Аптека-холдинг"; Glenmark Pharmaceuticals Ltd;Индия
Колдакт Флю плюс капс. пролонг.действия N10 Индия ;10.0;102.63;125.3;2015-02-17 00:00:00.00;ЗАО "Аптека-холдинг"; Natco Pharma;Индия
Мексидол табл. п/о 125мг N50 Россия ;10.0;306.79;369.7;2015-02-17 00:00:00.00;ЗАО "Аптека-холдинг"; ЗиО-Здоровье ЗАО;Россия
Микролакс р-р д/ректальн. введения микроклизма 5мл N4 Франция ;5.0;225.61;275.3;2015-02-17 00:00:00.00;ЗАО "Аптека-холдинг"; Famar Orlean;Франция
Низорал крем 2% туба 15г Бельгия ;1.0;325.05;396.6;2015-02-17 00:00:00.00;ЗАО "Аптека-холдинг"; Janssen Pfarmaceutica NV;Бельгия
Нольпаза табл. п/о кишечнораств. 20мг N28 Словения ;5.0;191.73;234.0;2015-02-17 00:00:00.00;ЗАО "Аптека-холдинг"; КРКА;Словения
Орнидазол табл. п.п.о 500мг N10 Россия ;3.0;105.27;128.5;2015-02-17 00:00:00.00;ЗАО "Аптека-холдинг"; Вертекс ЗАО;Россия
Ринофлуимуцил спрей назальный фл. 10мл Италия ;5.0;211.09;257.6;2015-02-17 00:00:00.00;ЗАО "Аптека-холдинг"; Zambon S.p.A.;Италия
Терафлекс капс. N60 США ;3.0;992.86;1151.8;2015-02-17 00:00:00.00;ЗАО "Аптека-холдинг"; Sagmel;США
Трайкор табл. п.п.о. 145мг N30 Ирландия-Франция ;2.0;777.37;883.9;2015-02-17 00:00:00.00;ЗАО "Аптека-холдинг"; Fournier Laboratories Ireland-Recipharm;Ирландия-Франци
Фарингосепт табл. лимон 10мг N20 Румыния ;10.0;98.12;119.8;2015-02-17 00:00:00.00;ЗАО "Аптека-холдинг"; Terapia S.C. SA;Румыния
Ципрофлоксацин-ФПО табл. п/о 500мг N10 Россия ;10.0;20.57;25.1;2015-02-17 00:00:00.00;ЗАО "Аптека-холдинг"; Оболенское Фармпредприятие;Россия
Эласма наколенник трикотажно-эластичный  размер 7 Россияарт. С-350 ;2.0;114.95;141.0;2015-02-17 00:00:00.00;ЗАО "Аптека-холдинг"; Тонус ОАО;Россия
Балет крем массажный туба 40г Россия ;8.0;26.2;39.3;2015-02-17 00:00:00.00;ЗАО "Аптека-холдинг"; Косметическое объединение "Свобода" ОАО;Россия
Вагисил крем д/интимной гигиены туба 15мл США ;1.0;292.99;381.0;2015-02-17 00:00:00.00;ЗАО "Аптека-холдинг"; Combe Incorporated;Россия
Натурелла Классик Кэмомайл прокладки без крылышек Нормал N12 Украина ;5.0;46.26;69.4;2015-02-17 00:00:00.00;ЗАО "Аптека-холдинг"; "Procter&Camble" Ukraine LLC;Украина
Турбослим кофе саше 2г N10 Россия ;3.0;147.62;192.0;2015-02-17 00:00:00.00;ЗАО "Аптека-холдинг"; Эвалар ЗАО;Россия
Хонда крем туба 50мл Россия ;5.0;122.96;159.9;2015-02-17 00:00:00.00;ЗАО "Аптека-холдинг"; Эвалар ЗАО;Россия
Вольтарен Эмульгель гель 2% туба 50г ;5.0;310.0;378.2;2015-02-17 00:00:00.00; АНО "Здравсервис"; Новартис Консьюмер Хелс СА;ШЦР
Коделак Бронхо с чабрецом эликсир фл 100мл ;10.0;112.17;136.9;2015-02-17 00:00:00.00; АНО "Здравсервис"; Фармстандарт-Лексредства;РОС
Коделак Нео сироп 1,5мг/мл фл 100мл ;10.0;111.98;136.7;2015-02-17 00:00:00.00; АНО "Здравсервис"; Фармстандарт-Лексредства;РОС
Коронал табл. п.п.о. 5мг №60 ;3.0;167.37;200.6;2015-02-17 00:00:00.00; АНО "Здравсервис"; Зентива А. С.;СЛВ
Лирика капс 75мг №14 ;3.0;545.0;658.3;2015-02-17 00:00:00.00; АНО "Здравсервис"; Пфайзер ПГМ/Гедеке ГмбХ;ГЕР
Марля 3м.;10.0;51.3;70.0;2015-02-17 00:00:00.00; АНО "Здравсервис";;
Пирацетам табл. п.о. 200мг №60 ;10.0;16.65;20.3;2015-02-17 00:00:00.00; АНО "Здравсервис"; Марбиофарм ОАО;РОС
СимваГексал табл. п.о. 20мг №30 ;1.0;317.22;380.2;2015-02-17 00:00:00.00; АНО "Здравсервис"; Салютас Фарма ГмбХ;ГЕР
Шалфей листья 50г ;10.0;30.94;41.8;2015-02-17 00:00:00.00; АНО "Здравсервис"; Фитофарм ПКФ ООО;РОС
Экзодерил р-р наружн 1% фл 10мл ;5.0;519.66;634.0;2015-02-17 00:00:00.00; АНО "Здравсервис"; Глобофарм Фармацойтише Продуктьонс/Сандоз ГмбХ;АВС
Нафтизин капли назальн 0,1% 15мл фл-кап полим ;100.0;24.86;33.6;2015-02-17 00:00:00.00; ЗАО "ПрофитМед"; Славянская аптека ООО;Россия
Оксолин мазь назальн 0.25% 10г туба инд уп ;10.0;28.49;38.5;2015-02-17 00:00:00.00; ЗАО "ПрофитМед"; Нижфарм ОАО;Россия
Капозид таб 50мг+25мг N28 ;3.0;396.77;484.1;2015-02-17 00:00:00.00; ЗАО "ПрофитМед"; Акрихин ХФК ОАО;Россия
Прокто-гливенол св. №10;2.0;380.36;464.1;2015-02-17 00:00:00.00; ЗАО "СИА Интернейшнл-Тула";;
АЦЦ 200мг ш/т №20 Hexal;5.0;241.73;295.0;2015-02-17 00:00:00.00; ЗАО "СИА Интернейшнл-Тула";;
Амарил М 2мг + 500мг Таб. п/пл/об. Х30 ;1.0;480.11;585.8;2015-02-17 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; РЕСПУБЛИКА;КОРЕЯ
Аугментин 250мг/125мг(375мг) таб. №20;1.0;245.91;293.1;2015-02-17 00:00:00.00; ЗАО "СИА Интернейшнл-Тула";;
Африн увлажняющий 0.05% спрей назальный 15мл Фл. Х1 ;5.0;189.27;231.0;2015-02-17 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Контракт Фармасьютикалс Лимитед;КАНАДА
Баклофен 10мг №50 тб.;3.0;200.57;244.7;2015-02-17 00:00:00.00; ЗАО "СИА Интернейшнл-Тула";;
Бандаж компрессионный послеоперационный БКП-УНГА Супер N8 (С-321) И/м ;1.0;263.24;322.0;2015-02-17 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Тонус ОАО;РОССИЯ
Валокордин 20 мл;6.0;105.81;129.1;2015-02-17 00:00:00.00; ЗАО "СИА Интернейшнл-Тула";;
Валокордин 50 мл;5.0;200.3;244.4;2015-02-17 00:00:00.00; ЗАО "СИА Интернейшнл-Тула";;
Дексалгин 25мг №10 тб. п/о Берлин-Хеми;10.0;218.02;266.0;2015-02-17 00:00:00.00; ЗАО "СИА Интернейшнл-Тула";;
Дипросалик мазь 30г Шеринг-Плау;1.0;435.15;530.9;2015-02-17 00:00:00.00; ЗАО "СИА Интернейшнл-Тула";;
Крапивы листья пачка 50г;5.0;25.81;34.9;2015-02-17 00:00:00.00; ЗАО "СИА Интернейшнл-Тула";;
Курантил N 25мг №120 тб.п/о;3.0;324.12;395.5;2015-02-17 00:00:00.00; ЗАО "СИА Интернейшнл-Тула";;
Леденцы "Сила Четырех Трав"  50г;5.0;29.29;44.0;2015-02-17 00:00:00.00; ЗАО "СИА Интернейшнл-Тула";;
Масло для быстрого загара Фруктовая экзотика 135мл (арт.115) .@ ;3.0;63.44;83.0;2015-02-17 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Флоресан ООО;РОССИЯ
Моночинкве ретард 50мг №30 капс.;3.0;283.22;347.8;2015-02-17 00:00:00.00; ЗАО "СИА Интернейшнл-Тула";;
Нейромидин 15мг/мл амп. 1мл Х10 Б;1.0;1460.61;1694.4;2015-02-17 00:00:00.00; ЗАО "СИА Интернейшнл-Тула";;
Несопин 0,05% спрей 20мл;10.0;57.88;70.7;2015-02-17 00:00:00.00; ЗАО "СИА Интернейшнл-Тула";;
Пенестер 5мг таб.№30;1.0;441.78;532.1;2015-02-17 00:00:00.00; ЗАО "СИА Интернейшнл-Тула";;
Простамол Уно 320мг Капс. Х60 ;2.0;1047.59;1215.2;2015-02-17 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Berlin-chemie / Menarini Group;Германия
Сенны лист пачк.50г.  Иван чай;10.0;23.62;31.9;2015-02-17 00:00:00.00; ЗАО "СИА Интернейшнл-Тула";;
Сиофор 850мг №60 тб.;5.0;309.6;371.5;2015-02-17 00:00:00.00; ЗАО "СИА Интернейшнл-Тула";;
Спазган тб. №20;10.0;57.32;70.0;2015-02-17 00:00:00.00; ЗАО "СИА Интернейшнл-Тула";;
Уротол 2мг Таб. покр. плен. об. Х56 (R) ;1.0;745.65;855.2;2015-02-17 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Zentiva;Чехия
Фастум 2.5% Гель д/наруж. прим. 100г ;3.0;410.92;501.4;2015-02-17 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Berlin-chemie / Menarini Group;Италия
Фастум гель 30г;5.0;185.35;226.2;2015-02-17 00:00:00.00; ЗАО "СИА Интернейшнл-Тула";;
Флебодиа 600 таб п/о 0,6г №15;1.0;439.62;536.4;2015-02-17 00:00:00.00; ЗАО "СИА Интернейшнл-Тула";;
Аторис 30мг №30 таб.п/пл/о ;1.0;424.83;512.5;2015-02-17 00:00:00.00;Фармкомплект; KRKA;СЛОВЕНИЯ
Биол 5мг №30 таб. п/пл/о ;2.0;145.03;174.4;2015-02-17 00:00:00.00;Фармкомплект; Salutas Pharma Gmbh;ГЕРМАНИЯ
Вальсакор н 80мг 80+12,5мг №28 таб. п/о ;2.0;210.42;256.8;2015-02-17 00:00:00.00;Фармкомплект; KRKA;СЛОВЕНИЯ
Изопринозин 500мг №50 таб. ;1.0;1223.17;1418.9;2015-02-17 00:00:00.00;Фармкомплект; Lusomedicamenta/Teva;ВЕНГРИЯ
Катадолон форте 400мг №7 таб. пролонг. д-я ;1.0;775.54;899.7;2015-02-17 00:00:00.00;Фармкомплект; Teva;ПОЛЬША
Ко-перинева 2,5мг+8мг №30 таб. ;3.0;447.96;546.6;2015-02-17 00:00:00.00;Фармкомплект; KRKA-РУС ООО;РОССИЯ
Лозап 12,5мг №30 таб. п/пл/о ;5.0;191.07;230.8;2015-02-17 00:00:00.00;Фармкомплект; Zentiva;СЛОВАКИЯ
Лозап 50мг №30 таб. п/пл/о ;6.0;246.14;297.9;2015-02-17 00:00:00.00;Фармкомплект; Zentiva;СЛОВАКИЯ
Праджисан 200мг №10 капс. ;3.0;189.52;227.8;2015-02-17 00:00:00.00;Фармкомплект; Sun Farmaseutical;ИНДИЯ
Сигницеф 0,5% 5мл капли глазные фл.-кап ;2.0;197.55;236.4;2015-02-17 00:00:00.00;Фармкомплект; Sentiss Pharma PVT.LTD;ИНДИЯ
Вестибо 24мг №30 таб. ;3.0;265.48;319.2;2015-02-17 00:00:00.00;Фармкомплект; Catalent;ГЕРМАНИЯ
Ливодекса 300 мг № 50 таб. ;1.0;403.06;484.2;2015-02-17 00:00:00.00;Фармкомплект; Sun Farmaseutical;ИНДИЯ
Элькар 30% 25 мл р-р фл-кап ;3.0;253.19;308.9;2015-02-17 00:00:00.00;Фармкомплект; Пик-Фарма ПРО;РОССИЯ
Аквалор Беби спрей фл.125 мл №1 ;3.0;269.48;328.8;2015-02-17 00:00:00.00;Ирвиндва; YS Lab;Франция
Асепта-фреш ополаскиватель фл. 250 мл №1 ;3.0;119.85;155.9;2015-02-17 00:00:00.00;Ирвиндва; ВЕРТЕКС;Россия
Компливит Кальций Д3 таблетки жевательные 500 мг + 400 МЕ с апельсин. №100 ;3.0;305.78;373.1;2015-02-17 00:00:00.00;Ирвиндва; Фармстандарт-УфаВИТА;Россия
Ливарол суппозитории вагинальные 0,4 г №5 ;2.0;306.87;374.4;2015-02-17 00:00:00.00;Ирвиндва; НИЖФАРМ;Россия
Лирика капсулы 150 мг №14 ;2.0;576.54;695.6;2015-02-17 00:00:00.00;Ирвиндва; Пфайзер Мэнюфэкчуринг Дойчленд;Германия
Мильгамма раствор для внутримышечного введения 100 мг + 100 мг + 1 мг/2 мл №10 ;5.0;371.56;453.4;2015-02-17 00:00:00.00;Ирвиндва; Солюфарм ГмбХ;Германия
Специальное драже Мерц драже  №60 ;2.0;539.17;657.8;2015-02-17 00:00:00.00;Ирвиндва; Роттендорф Фарма ГмбХ/Мерц Фарма ГмбХ и;Германия
Фервекс порошок для приготовления раствора для приема внутрь лимон. №8 ;5.0;219.93;268.4;2015-02-17 00:00:00.00;Ирвиндва; Бристол-Майерс Сквибб;Франция
Компливит Сияние таблетки покрытые оболочкой  №30 ;3.0;226.27;294.2;2015-02-17 00:00:00.00;Ирвиндва; Фармстандарт-УфаВИТА;Россия
Эксперт волос таб. по 1,0г №60 (бад) ;1.0;282.02;366.7;2015-02-17 00:00:00.00; ЗАО ЦВ "Протек"; Эвалар;Россия
Проктоседил М  капс. рект. №20;1.0;253.33;309.1;2015-02-17 00:00:00.00; ЗАО ЦВ "Протек";;
Вит.Д3 Аквадетрим 15000МЕ водн. р-р 10мл;5.0;163.35;198.4;2015-02-17 00:00:00.00; ЗАО ЦВ "Протек";;
Альфа нормикс таб. п/о плён. 200 мг №12 ;3.0;570.24;661.5;2015-02-17 00:00:00.00; ЗАО ЦВ "Протек"; Alfa Wassermann spa;Италия
Атероклефит био капс.250мг №60 (бад) ;3.0;226.89;295.0;2015-02-17 00:00:00.00; ЗАО ЦВ "Протек"; Эвалар;Россия
Аторис таб. п/о плен. 20мг №90 ;2.0;961.29;1102.6;2015-02-17 00:00:00.00; ЗАО ЦВ "Протек"; KRKA;Словения
Аэртал крем д/наруж. примен. 1,5% туба 60г ;5.0;235.4;287.2;2015-02-17 00:00:00.00; ЗАО ЦВ "Протек"; Gedeon Richter;Венгрия
Беклазон Эко 250мкг/1доза аэрозоль 200доз (R);2.0;398.97;482.6;2015-02-17 00:00:00.00; ЗАО ЦВ "Протек";;
Бесалол таб №6 (упаковки безъячейковые контурные) ;5.0;29.92;40.4;2015-02-17 00:00:00.00; ЗАО ЦВ "Протек"; Здоровье фармацевтическая компания ООО;Украина
Биопарокс аэр. д/инг. дозир. 0,125мг/инг. 400 инг. фл. 10мл №1 ;5.0;416.02;507.6;2015-02-17 00:00:00.00; ЗАО ЦВ "Протек"; Эгис Фармасьютикалс Лтд;Венгрия
Борная к-та р-р д/мест. прим. спирт.3% фл.25мл №1 ;40.0;6.16;8.4;2015-02-17 00:00:00.00; ЗАО ЦВ "Протек"; Тульская фармацевтическая фабрика ООО;Россия
Верошпирон 100мг №30 капс.;3.0;226.93;273.8;2015-02-17 00:00:00.00; ЗАО ЦВ "Протек";;
Вит крем д/депиляции для нормальной кожи 100мл ;1.0;188.54;245.2;2015-02-17 00:00:00.00; ЗАО ЦВ "Протек"; Reckitt Benckiser  France S.A;Франция
Витамишки иммуно+ жев. пастилки 2,5г №30 (бад) ;2.0;319.19;415.0;2015-02-17 00:00:00.00; ЗАО ЦВ "Протек"; Pharmamed/Supplement Scltnses Inc.;Соединенные шта
Витаон-люкс 25мл;5.0;132.29;172.0;2015-02-17 00:00:00.00; ЗАО ЦВ "Протек";;
Гексализ таб. для рассасывания №30 ;3.0;181.39;221.3;2015-02-17 00:00:00.00; ЗАО ЦВ "Протек"; Laboratories Bouchara-Recordati;Франция
Гепатромбин Г свечи Х10;3.0;165.0;201.4;2015-02-17 00:00:00.00; ЗАО ЦВ "Протек";;
Гептрал 400мг №20 тб.;3.0;1535.49;1750.4;2015-02-17 00:00:00.00; ЗАО ЦВ "Протек";;
Гинкго билоба 0,2г №40 таб. блистер;5.0;103.58;134.7;2015-02-17 00:00:00.00; ЗАО ЦВ "Протек";;
Глюкометр onetouch select + 25 тест-полосок ;1.0;1357.07;1630.0;2015-02-17 00:00:00.00; ЗАО ЦВ "Протек"; Johnson & Johnson/Lifescan;Соединенные шта
Дальнева таб. 10мг+8мг №30 ;1.0;433.4;528.8;2015-02-17 00:00:00.00; ЗАО ЦВ "Протек"; Крка-Рус ООО;Россия
Джес таб. п/о плён. №28 ;3.0;840.4;974.9;2015-02-17 00:00:00.00; ЗАО ЦВ "Протек"; Шеринг Гмбх и Ко. Продукционс КГ;Германия
Диакарб таб. 250мг. №30 ;3.0;203.61;247.9;2015-02-17 00:00:00.00; ЗАО ЦВ "Протек"; Польфарма АО/ Акрихин;Польша
Изопринозин таб. 500мг №30 ;1.0;704.66;817.5;2015-02-17 00:00:00.00; ЗАО ЦВ "Протек"; Лузомедикамента-Техническое фармацевтическое общество;Португалия
Кагоцел таб. 12мг №10 ;30.0;187.44;231.4;2015-02-17 00:00:00.00; ЗАО ЦВ "Протек"; Ниармедик Плюс ООО;Россия
Конкор 5 таб. №50;10.0;290.51;347.6;2015-02-17 00:00:00.00; ЗАО ЦВ "Протек";;
Презерватив CONTEX №3 Особо тонкие Lights;10.0;84.48;105.0;2015-02-17 00:00:00.00; ЗАО ЦВ "Протек";;
Корвалол таб. №20 ;20.0;99.77;121.8;2015-02-17 00:00:00.00; ЗАО ЦВ "Протек"; Фарма Старт ООО;Украина
Ксарелто таб. п/о плен. 20мг №28 ;2.0;2679.05;3054.5;2015-02-17 00:00:00.00; ЗАО ЦВ "Протек"; Bayer Schering Pharma A.G.;Германия
Лизиноприл органика таб. 5мг №30 ;10.0;15.62;31.2;2015-02-17 00:00:00.00; ЗАО ЦВ "Протек"; Органика;Россия
Ловелас капсулы 412мг №5 (бад) ;1.0;460.2;598.3;2015-02-17 00:00:00.00; ЗАО ЦВ "Протек"; Polens (M)SDH. BHD MY;Малайзия
Микардис таб. 80мг №28 ;1.0;794.42;921.6;2015-02-17 00:00:00.00; ЗАО ЦВ "Протек"; Boehringer Ingelheim;Германия
Новиган №20 тб.;5.0;125.4;153.0;2015-02-17 00:00:00.00; ЗАО ЦВ "Протек";;
Нурофен экспресс капс. 200мг №10 ;6.0;105.93;127.3;2015-02-17 00:00:00.00; ЗАО ЦВ "Протек"; Баннер Фармакапс Европа БВ;Нидерланды
Омез 20мг №30 капс.;20.0;157.52;189.5;2015-02-17 00:00:00.00; ЗАО ЦВ "Протек";;
Панкреатин таб. п/о кш/раств. 25ед №60 ;9.0;31.46;40.6;2015-02-17 00:00:00.00; ЗАО ЦВ "Протек"; Ирбитский ХФЗ;Россия
Паритет капс. 0,38г №15 (бад) ;1.0;340.43;442.6;2015-02-17 00:00:00.00; ЗАО ЦВ "Протек"; Эвалар;Россия
Перинева таб. 8мг №30 ;3.0;306.13;379.0;2015-02-17 00:00:00.00; ЗАО ЦВ "Протек"; Крка-Рус ООО;Россия
Прогинова №21 др. Шеринг;1.0;151.36;180.9;2015-02-17 00:00:00.00; ЗАО ЦВ "Протек";;
Радевит актив мазь д/нар. прим. 35г ;3.0;294.69;359.6;2015-02-17 00:00:00.00; ЗАО ЦВ "Протек"; Ретиноиды;Россия
Рибофлавин мононуклеотид (вит.В2) 1% 1мл №10 УфаВита;2.0;61.38;74.9;2015-02-17 00:00:00.00; ЗАО ЦВ "Протек";;
Розарт таб. п/о плён. 10 мг №30 ;3.0;438.13;534.6;2015-02-17 00:00:00.00; ЗАО ЦВ "Протек"; Актавис ЛТД MT;Мальта
Розувастатин-сз таб. п/о плен. 20мг №30 ;1.0;460.02;561.3;2015-02-17 00:00:00.00; ЗАО ЦВ "Протек"; Северная звезда ЗАО;Россия
Сиалис (тадалафил) тб. 20мг №2;1.0;1633.28;1895.0;2015-02-17 00:00:00.00; ЗАО ЦВ "Протек";;
Силкофикс пластырь медицинский фиксирующий 2х500 на тканевой основе ;12.0;20.46;27.7;2015-02-17 00:00:00.00; ЗАО ЦВ "Протек"; Changzhou Hualian Health Dressing Co.;Китай
Супрадин таб. шип. №20 ;2.0;407.99;497.8;2015-02-17 00:00:00.00; ЗАО ЦВ "Протек"; Bayer Sante Familiale;Франция
Тенорик 100/25мг №28 тб.;5.0;204.6;249.7;2015-02-17 00:00:00.00; ЗАО ЦВ "Протек";;
Тенорик 50/12.5мг №28 тб.;5.0;144.32;176.1;2015-02-17 00:00:00.00; ЗАО ЦВ "Протек";;
Терафлекс адванс капс. №60 ;1.0;1076.46;1248.7;2015-02-17 00:00:00.00; ЗАО ЦВ "Протек"; Sagmel Inc.;Соединенные шта
Термометр медицинский ртутный в фтуляре №1 ;24.0;44.12;67.0;2015-02-17 00:00:00.00; ЗАО ЦВ "Протек"; DGM Pharma Apparate Handel AG/СУДЖОУ ХЕНГКСИАНГ ИМП-ЭКСП Ко ЛТД;Китай
Тофф плюс капс. №10 ;5.0;64.9;79.2;2015-02-17 00:00:00.00; ЗАО ЦВ "Протек"; Panacea Biotec;Индия
Трентал 400 таб. пролонг. действ. п/о плён. 400 мг №60 ;1.0;1085.7;1259.5;2015-02-17 00:00:00.00; ЗАО ЦВ "Протек"; Авентис Фарма Лтд. IN;Индия
Фенотропил таб. 100мг №10 ;2.0;355.85;430.3;2015-02-17 00:00:00.00; ЗАО ЦВ "Протек"; Валента Фармацевтика.ОАО;Россия
Фитолакс таб. 0,5г №40 (бад) ;10.0;187.62;244.0;2015-02-17 00:00:00.00; ЗАО ЦВ "Протек"; Эвалар;Россия
Фуцикорт крем 20мг/1мг туба 15г ;1.0;369.05;450.3;2015-02-17 00:00:00.00; ЗАО ЦВ "Протек"; Leo Pharmaceutical Products;Дания
Ци-клим таб. п/о 20мг №60 ;3.0;138.49;169.0;2015-02-17 00:00:00.00; ЗАО ЦВ "Протек"; Эвалар;Россия
