Наименование;Кол-во;Цена пост;Цена розн;Дата;Поставщик;Производитель;Страна
Эналаприл 10мг №20 таб.;20.0;9.35;11.5;2015-02-12 00:00:00.00;ЗАО НПК "Катрен";;
ЭРГОФЕРОН N20 ТАБЛ Д/РАССАС ;5.0;235.95;306.5;2015-02-12 00:00:00.00;ЗАО НПК "Катрен"; Материа Медика Холдинг НПФ ООО;Россия
Эреспал сироп 150мл;3.0;209.99;250.5;2015-02-12 00:00:00.00;ЗАО НПК "Катрен";;
Эреспал 80мг таб. №30;4.0;308.22;368.5;2015-02-12 00:00:00.00;ЗАО НПК "Катрен";;
ЭФФЕРАЛГАН 3% 90МЛ Р-Р Д/ВН ПРИМ Д/ДЕТЕЙ;1.0;83.6;98.5;2015-02-12 00:00:00.00;ЗАО НПК "Катрен";;
ЭХИНАЦЕЯ-ГАЛЕНОФАРМ 50МЛ НАСТОЙКА;3.0;84.81;110.5;2015-02-12 00:00:00.00;ЗАО НПК "Катрен";;
ДЖОНСОНС БЭБИ ШАМПУНЬ ДЕТСКИЙ 300МЛ легкое расчесыван ;1.0;113.86;161.5;2015-02-12 00:00:00.00;ЗАО НПК "Катрен"; Johnson and Johnson S.p.A.;Италия
Масло пихтовое  косм. ср-во фл. 50мл Россия ;2.0;101.35;144.0;2015-02-12 00:00:00.00;ЗАО НПК "Катрен"; Эвалар ЗАО;Россия
СИАЛОР СР-ВО ГИГИЕН 2% 10МЛ ИНД/УП ;2.0;209.73;272.5;2015-02-12 00:00:00.00;ЗАО НПК "Катрен"; Обновление ПФК ЗАО;Россия
СТРИКС КИДС N30 ЖЕВ.ТАБЛ;1.0;407.27;578.5;2015-02-12 00:00:00.00;ЗАО НПК "Катрен";;
Турбослим ночь усиленная формула капс. 0.3г N30 Россия ;1.0;242.22;344.0;2015-02-12 00:00:00.00;ЗАО НПК "Катрен"; Эвалар ЗАО;Россия
Эмолиум Крем 75мл .@ ;1.0;354.45;503.5;2015-02-12 00:00:00.00;ЗАО НПК "Катрен"; Непентес АО;Польша
Анаферон Детский таб.д/рассасывания  Х20 ;10.0;151.58;197.0;2015-02-12 00:00:00.00;ОАО "Альянс Хелскеа Рус"; Материа-Медика Холдинг НПФ ООО;РОССИЯ
Бисопролол табл. п/о плен 5 мг уп.конт.яч-пач.карт х30 ;2.0;40.48;49.5;2015-02-12 00:00:00.00;ОАО "Альянс Хелскеа Рус";;
ГЛИЦЕРИН 1,24 N10 СУПП дет ;4.0;122.32;159.0;2015-02-12 00:00:00.00;ОАО "Альянс Хелскеа Рус"; Нижфарм ОАО;Россия
Деринат р-р 0.25% 10мл фл.-капельница;3.0;224.73;292.0;2015-02-12 00:00:00.00;ОАО "Альянс Хелскеа Рус";;
Кальций Сандоз форте табл. шип 500мг N10 Франция ;2.0;173.69;229.5;2015-02-12 00:00:00.00;ОАО "Альянс Хелскеа Рус"; Famar Orleans;Франция
Кардиомагнил 75мг таб. №30;5.0;131.23;170.5;2015-02-12 00:00:00.00;ОАО "Альянс Хелскеа Рус";;
КОЛДАКТ ФЛЮ ПЛЮС N10 КАПС;5.0;104.17;135.5;2015-02-12 00:00:00.00;ОАО "Альянс Хелскеа Рус";;
МЕЗИМ ФОРТЕ N20 ТАБЛ П/О;15.0;65.56;77.5;2015-02-12 00:00:00.00;ОАО "Альянс Хелскеа Рус";;
ОМЕПРАЗОЛ КАПС 20МГ N30;15.0;24.97;30.5;2015-02-12 00:00:00.00;ОАО "Альянс Хелскеа Рус";;
ПИКОВИТ ФОРТЕ N30 ТАБЛ П/О;1.0;142.12;185.0;2015-02-12 00:00:00.00;ОАО "Альянс Хелскеа Рус";;
Стоптуссин таб. №20;1.0;179.19;233.0;2015-02-12 00:00:00.00;ОАО "Альянс Хелскеа Рус";;
ТЕСТ Д/ОПР БЕРЕМЕННОСТИ В АССОРТИМЕНТЕ;40.0;8.03;10.0;2015-02-12 00:00:00.00;ОАО "Альянс Хелскеа Рус";;
ЗАКАЗ Триметазидин-Биоком МВ табл. с модифиц. высвобожд. п/о 35мг N60 Россия ;1.0;128.48;167.0;2015-02-12 00:00:00.00;ОАО "Альянс Хелскеа Рус"; Биоком ЗАО;Россия
Фарингосепт №20 тб.;6.0;98.45;128.0;2015-02-12 00:00:00.00;ОАО "Альянс Хелскеа Рус";;
ФИЛЬТРУМ-СТИ 0,4 N50 ТАБЛ ;1.0;186.45;242.5;2015-02-12 00:00:00.00;ОАО "Альянс Хелскеа Рус"; АВВА РУС;Россия
Флуконазол капс. 150 мг х2 ;2.0;37.51;46.5;2015-02-12 00:00:00.00;ОАО "Альянс Хелскеа Рус"; Озон;Россия
Фурацилин 0.02 №10 тб. ;20.0;48.95;63.5;2015-02-12 00:00:00.00;ОАО "Альянс Хелскеа Рус";;
Хофитол таб. №60;1.0;259.49;337.5;2015-02-12 00:00:00.00;ОАО "Альянс Хелскеа Рус";;
Циклоферон таб. п/о кш/раств. 150мг №20 ;3.0;320.32;379.5;2015-02-12 00:00:00.00;ОАО "Альянс Хелскеа Рус"; Полисан;Россия
Цитофлавин Таб.п/о Х50;1.0;280.72;365.0;2015-02-12 00:00:00.00;ОАО "Альянс Хелскеа Рус";;
МАСЛО РАСТОРОПШИ N200 КАПС ;2.0;45.43;64.5;2015-02-12 00:00:00.00;ОАО "Альянс Хелскеа Рус"; РеалКапс;Россия
Пеленки Амелия 60х40 N 5 д/детей ;5.0;51.61;70.5;2015-02-12 00:00:00.00;ООО Форафарм Лоджик; Гигровата-Санкт-Петербург ЗАО;Россия
Аромалампа Кувшинчик ;1.0;89.99;128.0;2015-02-12 00:00:00.00;ООО Форафарм Лоджик;;
Покрытие на сиденье унитаза однораз N10 Аура ;2.0;35.28;50.0;2015-02-12 00:00:00.00;ООО Форафарм Лоджик; ПРОСПЕР-7 ООО;Россия
Вилента маска плацентарно-коллагеновая масла №1 ;4.0;35.94;51.0;2015-02-12 00:00:00.00;ООО Форафарм Лоджик; Шень Жень Као Танг Косметик КО ЛТД;Китай
Галега лекарственная (трава) 50г (БАД) ;5.0;23.58;33.5;2015-02-12 00:00:00.00;ООО Форафарм Лоджик;;
Грелка солевая (Лор);2.0;111.38;152.5;2015-02-12 00:00:00.00;ООО Форафарм Лоджик;;
Зингер терка педикюрная наждач.2х сторон.большая zo-RA-02 ;1.0;97.85;139.0;2015-02-12 00:00:00.00;ООО Форафарм Лоджик; Zinger Group;Германия
КОЛЛАГЕН УЛЬТРА ГЕЛЬ 75МЛ;2.0;72.3;102.5;2015-02-12 00:00:00.00;ООО Форафарм Лоджик;;
ЛЕСНОЙ БАЛЬЗАМ ОПОЛАСКИВАТЕЛЬ КЕДР ОРЕШ/ШАЛФ 250МЛ;2.0;67.0;95.0;2015-02-12 00:00:00.00;ООО Форафарм Лоджик;;
ЛИТО отруби(свекла,кальций) пшеничные хрустящие 200г (БАД) ;2.0;39.24;55.5;2015-02-12 00:00:00.00;ООО Форафарм Лоджик; Биокор;РОССИЯ
МОЧЕПРИЕМНИК НОЖНОЙ СО СПУСКНЫМ КРАНОМ 750МЛ №1;5.0;38.71;53.0;2015-02-12 00:00:00.00;ООО Форафарм Лоджик;;
Дрожжи Нагипол- 3 таб 0.5г N100 (иммуномодулятор) ;1.0;92.59;131.5;2015-02-12 00:00:00.00;ООО Форафарм Лоджик; Алина Фарма ООО/Битра ООО;Россия
Натурелла Классик Найт прокладки жен.гиг.с крыл.№7 ;2.0;57.32;81.5;2015-02-12 00:00:00.00;ООО Форафарм Лоджик; Procter&Gamble;УКРАИНА
Олвейз Ультра Платинум прокладки Найт N7 Венгрия ;2.0;86.35;122.5;2015-02-12 00:00:00.00;ООО Форафарм Лоджик; Hyginett KFT;Венгрия
Плоды расторопши 100г (БАД) ;5.0;31.13;44.0;2015-02-12 00:00:00.00;ООО Форафарм Лоджик; Биокор;РОССИЯ
Пояс-корсет из верблюжьей шерсти (52-56)  НОВАЯ уп2 ;1.0;386.48;552.5;2015-02-12 00:00:00.00;ООО Форафарм Лоджик;;
Соль для ванн (лаванда) 300г Аптечный Союз ;2.0;17.28;24.5;2015-02-12 00:00:00.00;ООО Форафарм Лоджик;;
Соль для ванн (ромашка) 300г Аптечный Союз ;2.0;34.68;49.5;2015-02-12 00:00:00.00;ООО Форафарм Лоджик; Лаборатория Катрин;РОССИЯ
Соль для ванн Детская (череда) 300г Аптечный Союз ;2.0;27.74;39.5;2015-02-12 00:00:00.00;ООО Форафарм Лоджик;;
Софья крем д/ног с экстракт. пиявки 125мл;2.0;111.32;158.0;2015-02-12 00:00:00.00;ООО Форафарм Лоджик;;
Цитросепт10мл;2.0;421.02;547.5;2015-02-12 00:00:00.00;ООО Форафарм Лоджик;;
Эспандер кист. взрослый;2.0;44.8;61.5;2015-02-12 00:00:00.00;ООО Форафарм Лоджик;;
Антигриппин-Максимум Капс. Х20;1.0;203.61;264.5;2015-02-12 00:00:00.00;ЗАО ЦВ "Протек";;
АСПИРИН КАРДИО 0,1 N28 ТАБЛ П/О ;3.0;112.2;133.5;2015-02-12 00:00:00.00;ЗАО ЦВ "Протек"; Байер Биттерфельд ГмбХ;германия
Атенолол  50мг №30 Никомед;3.0;34.76;43.0;2015-02-12 00:00:00.00;ЗАО ЦВ "Протек";;
Берлитион 300мг таб. п/о Х30;1.0;707.63;801.5;2015-02-12 00:00:00.00;ЗАО ЦВ "Протек";;
Беруши молдекс спарк Защит Противошумн Ушные Х4 .@;3.0;63.8;87.5;2015-02-12 00:00:00.00;ЗАО ЦВ "Протек";;
Бэбилайн зубная паста со вкусом жевательной резинки от 2-х до 6-ти лет туба 75мл ;1.0;77.88;110.5;2015-02-12 00:00:00.00;ЗАО ЦВ "Протек"; Dental-Kosmetik GmbH;Германия
ВАЛЗ Н 0,16/0,0125 N28 ТАБЛ П/О ;1.0;323.29;420.5;2015-02-12 00:00:00.00;ЗАО ЦВ "Протек"; Актавис Лтд;Мальта
ВАЛЗ Н 0,08/0,0125 N28 ТАБЛ П/О ;1.0;259.05;337.0;2015-02-12 00:00:00.00;ЗАО ЦВ "Протек"; Актавис Лтд;Мальта
Валосердин 25мл;3.0;42.35;55.0;2015-02-12 00:00:00.00;ЗАО ЦВ "Протек";;
ВИБРОЦИЛ 15МЛ НАЗ КАПЛИ;10.0;210.21;273.5;2015-02-12 00:00:00.00;ЗАО ЦВ "Протек";;
Гексорал 0.2% 40мл аэр.;5.0;211.64;275.0;2015-02-12 00:00:00.00;ЗАО ЦВ "Протек";;
ГИСТАН 30МЛ КРЕМ;1.0;123.18;175.0;2015-02-12 00:00:00.00;ЗАО ЦВ "Протек";;
ЗАКАЗ ГОНАДОТРОПИН Х/Р 1000ЕД №5;1.0;549.23;622.5;2015-02-12 00:00:00.00;ЗАО ЦВ "Протек";;
ДЕ-НОЛ 0,12 N112 ТАБЛ;1.0;866.58;979.5;2015-02-12 00:00:00.00;ЗАО ЦВ "Протек";;
Деситин 57г мазь;1.0;174.35;226.5;2015-02-12 00:00:00.00;ЗАО ЦВ "Протек";;
ДЛЯНОС 0,1% 10МЛ НАЗ СПРЕЙ;3.0;81.4;96.0;2015-02-12 00:00:00.00;ЗАО ЦВ "Протек";;
Доктор МОМ /клубника/ пастилки от кашля х20 ;2.0;76.45;99.5;2015-02-12 00:00:00.00;ЗАО ЦВ "Протек"; Unique Pharmaceutical Lab;Индия
Изопринозин таб. 500 мг №20 ;1.0;443.08;576.0;2015-02-12 00:00:00.00;ЗАО ЦВ "Протек"; Teva Pharmaceutical;Израиль
Индапамид ретард табл. п.п.о. пролонг.1,5мг №30 ;5.0;35.31;45.0;2015-02-12 00:00:00.00;ЗАО ЦВ "Протек"; Озон ООО;РОС
Иов-Малыш (Барбарис)  Гранулы Гомеопатические 20г Банка Х1 Б;1.0;150.81;196.0;2015-02-12 00:00:00.00;ЗАО ЦВ "Протек";;
Лизобакт таб д/рассасывания N30;3.0;252.34;328.0;2015-02-12 00:00:00.00;ЗАО ЦВ "Протек";;
Линдинет 20 Таб.п/о Х21;2.0;354.86;461.5;2015-02-12 00:00:00.00;ЗАО ЦВ "Протек";;
Шампунь луковый с комплексом витаминов фл. 150мл ;1.0;62.8;89.0;2015-02-12 00:00:00.00;ЗАО ЦВ "Протек"; МИРРА ООО/ МИРРОЛЛА;Россия
МИГ 400 таб п/о 400мг N10;7.0;66.44;78.5;2015-02-12 00:00:00.00;ЗАО ЦВ "Протек";;
Орал-Би нить флосс вощеная мятный вкус 50м Ирландия ;2.0;92.76;131.5;2015-02-12 00:00:00.00;ЗАО ЦВ "Протек"; Oral-B Laboratories;Ирландия
Витамин В6 амп. 5% 1мл №10(пиридоксин);6.0;23.43;28.5;2015-02-12 00:00:00.00;ЗАО ЦВ "Протек";;
Проноран 50мг таб. п/о №30;1.0;533.83;694.0;2015-02-12 00:00:00.00;ЗАО ЦВ "Протек";;
СКИНОРЕН 15% 15,0 ГЕЛЬ ;1.0;429.11;558.0;2015-02-12 00:00:00.00;ЗАО ЦВ "Протек"; Интендис Мануфэкчуринг С.п.А.;Италия
Слабилен 0,75% 15мл фл/капельница;1.0;104.5;136.0;2015-02-12 00:00:00.00;ЗАО ЦВ "Протек";;
Сумамед 500мг №3 тб.;3.0;437.14;523.0;2015-02-12 00:00:00.00;ЗАО ЦВ "Протек";;
Диротон 10мг №28 таб.;2.0;232.21;278.5;2015-02-12 00:00:00.00;ЗАО ЦВ "Протек";;
Аскорутин №50 тб.;6.0;27.54;36.5;2015-02-12 00:00:00.00;Надежда-фарм;;
Аспаркам  500г №50 тб.;10.0;39.04;47.5;2015-02-12 00:00:00.00;Надежда-фарм;;
Бромгексин 4мг Таб. д/детей Х50  ;5.0;31.06;40.5;2015-02-12 00:00:00.00;Надежда-фарм; Grindex;Латвия
Вода минеральная Ессентуки №4 стекл 0,5л ;20.0;34.27;48.5;2015-02-12 00:00:00.00;Надежда-фарм; Россия;РОС
ГЛИЦЕРИН фл. 40г;10.0;16.02;21.0;2015-02-12 00:00:00.00;Надежда-фарм;;
Йод 5% сп. р-р 25мл;10.0;16.04;21.0;2015-02-12 00:00:00.00;Надежда-фарм;;
ЛЕДЕНЦЫ ХОЛС ментол экстра .@;6.0;23.56;33.5;2015-02-12 00:00:00.00;Надежда-фарм;;
Лоратадин 10мг Таб. Х10;3.0;6.76;8.0;2015-02-12 00:00:00.00;Надежда-фарм;;
Магния сульфат пор 20г (горькая соль) ;10.0;24.04;31.5;2015-02-12 00:00:00.00;Надежда-фарм; Московская ф/ф ЗАО;Россия
РЕПЕЙНОЕ МАСЛО 100мл ;2.0;28.21;40.0;2015-02-12 00:00:00.00;Надежда-фарм;;
Носовые платки Семья и комфорт 3х слойн N10  ;10.0;3.97;5.5;2015-02-12 00:00:00.00;Надежда-фарм; Семья и Комфорт ООО;Россия
Платифиллина г/т  0.2% 1мл №10 амп.;2.0;41.7;51.0;2015-02-12 00:00:00.00;Надежда-фарм;;
Секреты столетий шрот Расторопша 100г (в коробке) (БАД) ;3.0;27.39;39.0;2015-02-12 00:00:00.00;Надежда-фарм; Биоком;РОССИЯ
САЛФЕТКИ  марлев стерильн 16*14 №10 плотные ;10.0;9.02;12.5;2015-02-12 00:00:00.00;Надежда-фарм;;
Тиамина Хлорид5% р-р д/ин. Амп. 1мл Х10 Б М;6.0;19.87;24.0;2015-02-12 00:00:00.00;Надежда-фарм;;
Фуросемид 40мг №50 тб.(Россия);5.0;10.26;12.5;2015-02-12 00:00:00.00;Надежда-фарм;;
Черника форте с лютеином 0,25г таб. Х50 @;2.0;98.53;140.0;2015-02-12 00:00:00.00;Надежда-фарм;;
Шалфей лист 1,5г ф/п №20;3.0;28.75;38.0;2015-02-12 00:00:00.00;Надежда-фарм;;
Эхинацея пурпурная 50г;4.0;25.47;33.5;2015-02-12 00:00:00.00;Надежда-фарм;;
Тонометр LD-71  со стетоскопом;2.0;596.0;792.5;2015-02-13 00:00:00.00;М-СЕРВИС;;
Ингалятор (небулайзер) LD-211C  желт ;1.0;2047.0;2722.5;2015-02-13 00:00:00.00;М-СЕРВИС; LD International;СИН
Ингалятор LD-212C ;1.0;1850.0;2460.5;2015-02-13 00:00:00.00;М-СЕРВИС; Little Doctor;Китай
Термометр мед. цифровой LD-300 ;1.0;150.0;199.5;2015-02-13 00:00:00.00;М-СЕРВИС; Little Doctor;Китай
Термометр медицинский цифровой ld-301 ;1.0;167.0;222.0;2015-02-13 00:00:00.00;М-СЕРВИС; Little Doctor International;Сингапур
АМБРОКСОЛ 0,015/5МЛ 100МЛ ФЛАК СИРОП ;3.0;32.3967;39.5;2015-02-13 00:00:00.00;ОАО Пульс;;
Глибомет 2,5/400мг №40 тб.;4.0;228.9975;297.5;2015-02-13 00:00:00.00;ОАО Пульс;;
ДЛЯНОС 0,1% 10МЛ НАЗ СПРЕЙ;3.0;82.6333;97.5;2015-02-13 00:00:00.00;ОАО Пульс;;
ПАНКРЕАТИН 25ЕД N60 ТАБЛ  ;10.0;22.77;27.5;2015-02-13 00:00:00.00;ОАО Пульс;;
ПИАСКЛЕДИН 0,3 N30 КАПС ;1.0;1748.34;2203.0;2015-02-13 00:00:00.00;ОАО Пульс; ЛАБОРАТОРИЯ ЭКСПАНСЬЯНС;Франция
Боро плюс 25г (зеленый);3.0;39.6;56.0;2015-02-13 00:00:00.00;ООО "ТД Фармпартнер";;
Виардо Форте капс. Х18 .@;1.0;243.0;345.0;2015-02-13 00:00:00.00;ООО "ТД Фармпартнер";;
ВОДА ДЛЯ ИНЪЕКЦИЙ 5МЛ N10 АМП Р-ЛЬ БУФУС ;10.0;40.7;69.5;2015-02-13 00:00:00.00;ООО "ТД Фармпартнер";;
Клотримазол крем 1% 20г ;3.0;27.5;36.0;2015-02-13 00:00:00.00;ООО "ТД Фармпартнер"; Седейт Хэлскэр Лтд;Индия
Перекись водорода 3% р-р 100мл;20.0;7.48;9.0;2015-02-13 00:00:00.00;ООО "ТД Фармпартнер";;
Прополиса Настойка 25мл Фл. Б Инд.уп.;10.0;21.3;27.5;2015-02-13 00:00:00.00;ООО "ТД Фармпартнер";;
СЕАЛЕКС ФОРТЕ  N12 КАПС+подарок;1.0;1080.0;1512.0;2015-02-13 00:00:00.00;ООО "ТД Фармпартнер";;
ТРОКСЕРУТИН ВРАМЕД 2% 40,0 ГЕЛЬ;10.0;33.0;43.0;2015-02-13 00:00:00.00;ООО "ТД Фармпартнер";;
Шприц одноразов 10мл;100.0;7.7;10.5;2015-02-13 00:00:00.00;ООО "ТД Фармпартнер";;
Шприц одноразов 5мл;300.0;6.6;9.0;2015-02-13 00:00:00.00;ООО "ТД Фармпартнер";;
Подгузники Памперс Нью Бэби Ньюборн (2-5кг) Х27 .Д/т;1.0;304.81;418.5;2015-02-13 00:00:00.00;ЗАО НПК "Катрен";;
Аквалор софт мини спрей д/д с 6 мес 50мл ;2.0;177.21;243.0;2015-02-13 00:00:00.00;ЗАО НПК "Катрен"; Laboratorios Chemineau;Франция
Амлодипин 10мг табл №60 ;3.0;152.02;184.0;2015-02-13 00:00:00.00;ЗАО НПК "Катрен"; Канонфарма;Россия
Амоксиклав 875мг+125мг Таб. покр. пленоч. об. Х14 (R) ;1.0;366.3;438.5;2015-02-13 00:00:00.00;ЗАО НПК "Катрен"; Lek (sc);Словения
Аторвастатин 10мг Таб. п/пл/об. Х30 (R) ;1.0;90.31;110.5;2015-02-13 00:00:00.00;ЗАО НПК "Катрен";;
АУГМЕНТИН 0,125/31,25/5МЛ 100МЛ ПОР Д/СУСП;2.0;126.72;150.0;2015-02-13 00:00:00.00;ЗАО НПК "Катрен";;
АФОБАЗОЛ 0,01 N60 ТАБЛ;3.0;265.21;345.0;2015-02-13 00:00:00.00;ЗАО НПК "Катрен";;
АЦИКЛОВИР 5% 10,0 МАЗЬ ;10.0;17.38;21.5;2015-02-13 00:00:00.00;ЗАО НПК "Катрен";;
БЕРОДУАЛ Н 20МКГ+50МКГ 200ДОЗ 10МЛ АЭРОЗОЛЬ Д/ИНГ ;2.0;447.37;536.5;2015-02-13 00:00:00.00;ЗАО НПК "Катрен"; Берингер Ингельхайм Фарма ГмбХ и Ко.КГ;германия
Билобил Форте 80мг Капс. Х20;1.0;247.83;322.0;2015-02-13 00:00:00.00;ЗАО НПК "Катрен";;
Бисептол-480  №28 таб.;3.0;87.89;103.5;2015-02-13 00:00:00.00;ЗАО НПК "Катрен";;
Бифиформ капс N30;2.0;329.67;428.5;2015-02-13 00:00:00.00;ЗАО НПК "Катрен";;
БЫСТРУМГЕЛЬ 2,5% 50,0 ГЕЛЬ;1.0;194.7;253.0;2015-02-13 00:00:00.00;ЗАО НПК "Катрен";;
Виагра 0,1  №1;1.0;756.36;968.0;2015-02-13 00:00:00.00;ЗАО НПК "Катрен";;
Витамин С 250мг шип.таб. Х20;2.0;95.26;124.0;2015-02-13 00:00:00.00;ЗАО НПК "Катрен";;
Виферон-2 св.500000МЕ №10;2.0;274.12;332.0;2015-02-13 00:00:00.00;ЗАО НПК "Катрен";;
Вольтарен пластырь трансдермальный 30мг/сут №2 ;2.0;168.3;219.0;2015-02-13 00:00:00.00;ЗАО НПК "Катрен"; Доджин Ияку-Како Ко. Лтд;Япония
Гексорал 0.2% 40мл аэр.;3.0;211.42;275.0;2015-02-13 00:00:00.00;ЗАО НПК "Катрен";;
ГЕНФЕРОН 500000МЕ N10 СУПП;1.0;356.84;464.0;2015-02-13 00:00:00.00;ЗАО НПК "Катрен";;
Грандаксин 0.05 №20 тб.;2.0;268.07;348.5;2015-02-13 00:00:00.00;ЗАО НПК "Катрен";;
ДЕКСАЛГИН 0,025 N10 ТАБЛ П/О;1.0;223.3;290.5;2015-02-13 00:00:00.00;ЗАО НПК "Катрен";;
ДИКЛОФЕНАК Р-Р ДЛЯ В/М ВВЕД 25МГ/МЛ АМП 3МЛ №5 ;4.0;44.88;55.5;2015-02-13 00:00:00.00;ЗАО НПК "Катрен"; ХЕМОФАРМ ООО;СЕРБИЯ
Доктор Тайс Эвкалиптовая мазь 50г;1.0;233.09;303.0;2015-02-13 00:00:00.00;ЗАО НПК "Катрен";;
Ингалипт аэр. 30мл Россия ;10.0;51.26;66.5;2015-02-13 00:00:00.00;ЗАО НПК "Катрен"; Фармстандарт- Лексредства;Россия
Кагоцел 0.012г таб. Х10;10.0;189.09;231.0;2015-02-13 00:00:00.00;ЗАО НПК "Катрен";;
КАНЕФРОН Н N60 ДРАЖЕ;3.0;330.11;429.0;2015-02-13 00:00:00.00;ЗАО НПК "Катрен";;
Капсикам мазь 50г;1.0;213.29;277.5;2015-02-13 00:00:00.00;ЗАО НПК "Катрен";;
Каптоприл - АКОС 25мг Таб. Х40;10.0;14.3;17.5;2015-02-13 00:00:00.00;ЗАО НПК "Катрен";;
Кестин 10мг Таб.п/о Х5;1.0;186.01;242.0;2015-02-13 00:00:00.00;ЗАО НПК "Катрен";;
Клотримазол мазь д/наруж.прим.1% 20г  ;3.0;20.46;26.5;2015-02-13 00:00:00.00;ЗАО НПК "Катрен";;
Коделак Бронхо Таб. Х10 ;2.0;94.93;123.5;2015-02-13 00:00:00.00;ЗАО НПК "Катрен"; Фармстандарт-Лексредства г.Курск;Россия
Лазикс амп. 2мл №10;1.0;75.9;90.0;2015-02-13 00:00:00.00;ЗАО НПК "Катрен";;
Лоперамид 2мг капс №20 ;10.0;15.62;19.0;2015-02-13 00:00:00.00;ЗАО НПК "Катрен"; Оболенское;Россия
Лоратадин табл. 10 мг х30 ;3.0;21.78;27.5;2015-02-13 00:00:00.00;ЗАО НПК "Катрен"; Россия;Россия
ЛЕН 100,0 СЕМЯ;3.0;37.84;50.0;2015-02-13 00:00:00.00;ЗАО НПК "Катрен";;
МАКСИКОЛД РИНО 15,0 N10 ПОР Д/ПРИГОТ Р-РА/МАЛИНА/ ;2.0;168.3;220.0;2015-02-13 00:00:00.00;ЗАО НПК "Катрен"; Фармстандарт-Лексредства ОАО;Россия
МЕТРОГИЛ ДЕНТА д/десен гель 20г;2.0;151.25;196.5;2015-02-13 00:00:00.00;ЗАО НПК "Катрен";;
МИРАМИСТИН 0,01% 50МЛ;4.0;141.13;183.5;2015-02-13 00:00:00.00;ЗАО НПК "Катрен";;
Натрия хлорид 0.9%  200мл №1фл;24.0;29.36;36.5;2015-02-13 00:00:00.00;ЗАО НПК "Катрен";;
Нео-ангин Таб. д/рассасывания Без Сахара №24 вишневые;1.0;95.37;124.0;2015-02-13 00:00:00.00;ЗАО НПК "Катрен";;
Оксолиновая мазь 0.25% 10г ;10.0;25.96;34.0;2015-02-13 00:00:00.00;ЗАО НПК "Катрен";;
ПРОПРОТЕН-100 КАПЛИ 25МЛ;1.0;197.56;257.0;2015-02-13 00:00:00.00;ЗАО НПК "Катрен";;
Ретинола ацет. 3.44% р-р в масле 10мл;3.0;36.08;42.5;2015-02-13 00:00:00.00;ЗАО НПК "Катрен";;
РеНю Мульти Плюс раствор д/конт.линз фл. 120мл Италия ;1.0;132.99;182.0;2015-02-13 00:00:00.00;ЗАО НПК "Катрен"; Bausch & Lomb;Италия
Грудной сбор N4 фильтр-пакеты 2г N20 Россия ;3.0;53.24;70.5;2015-02-13 00:00:00.00;ЗАО НПК "Катрен"; Красногорсклексредства ОАО;Россия
Систейн Ультра средство офтальмологическое 15мл Фл. И/м ;1.0;428.01;556.5;2015-02-13 00:00:00.00;ЗАО НПК "Катрен"; Алкон Кузи С.А.;ИСПАНИЯ
Софрадекс гл/уш. капли 5мл;3.0;191.07;248.5;2015-02-13 00:00:00.00;ЗАО НПК "Катрен";;
Сульфацил-натрия 20% 5мл глазн кап ф/кап ;10.0;65.78;85.5;2015-02-13 00:00:00.00;ЗАО НПК "Катрен";;
Супрастин тб. №20;10.0;114.29;135.5;2015-02-13 00:00:00.00;ЗАО НПК "Катрен";;
ТАУФОН 4% 10МЛ ГЛ КАПЛИ ФЛАК/КАП;4.0;109.12;142.0;2015-02-13 00:00:00.00;ЗАО НПК "Катрен";;
ТЕРАФЛЮ ЭКСТРА ПОР В САШЕ №10 (ЛИМОН) ;8.0;271.26;355.0;2015-02-13 00:00:00.00;ЗАО НПК "Катрен"; Фамар Орлеан;Франция
фраутест дубль контроль №2 для опр берем ультрачувств ;2.0;80.19;110.0;2015-02-13 00:00:00.00;ЗАО НПК "Катрен"; HUMAN;Германия
Тетрациклин.гл/мазь 1%  3г;4.0;30.69;37.5;2015-02-13 00:00:00.00;ЗАО НПК "Катрен";;
ФЕНИСТИЛ 0,1% 20МЛ КАПЛИ;3.0;283.03;368.0;2015-02-13 00:00:00.00;ЗАО НПК "Катрен";;
Флемоксин солютаб  250мг №20 тб.;3.0;228.47;273.5;2015-02-13 00:00:00.00;ЗАО НПК "Катрен";;
Флемоксин солютаб  500мг №20 тб.;2.0;284.35;340.0;2015-02-13 00:00:00.00;ЗАО НПК "Катрен";;
Флуконазол 50мг Капс. Х7;2.0;24.86;31.0;2015-02-13 00:00:00.00;ЗАО НПК "Катрен";;
Холисал гель 10г;2.0;257.73;335.0;2015-02-13 00:00:00.00;ЗАО НПК "Катрен";;
Цефекон Д 50мг свечи №10 ;2.0;31.13;38.5;2015-02-13 00:00:00.00;ЗАО НПК "Катрен"; Нижфарм ОАО;Россия
Циндол  сусп.125г;2.0;69.96;91.0;2015-02-13 00:00:00.00;ЗАО НПК "Катрен";;
Цифран 500мг №10 тб.;1.0;71.39;84.5;2015-02-13 00:00:00.00;ЗАО НПК "Катрен";;
Чага  50г;2.0;61.82;81.5;2015-02-13 00:00:00.00;ЗАО НПК "Катрен";;
Экзодерил 1% р-р 10мл;3.0;527.23;685.5;2015-02-13 00:00:00.00;ЗАО НПК "Катрен";;
Энап 10мг №20 таб.;5.0;87.89;104.5;2015-02-13 00:00:00.00;ЗАО НПК "Катрен";;
