Наименование;Кол-во;Цена пост;Цена розн;Дата;Поставщик;Производитель;Страна
КЕТОНАЛ ТЕРМО ПЛАСТЫРЬ РАЗОГР N10 ;1.0;602.42;734.9;2015-02-25 00:00:00.00;ООО "ПУЛЬС Брянск"; Мастер Фарм Польска Сп.з.о.о.;польша
Ко-Перинева таб 1,25мг+4мг х 30#(индапамид+периндоприл) ;2.0;375.33;469.1;2015-02-25 00:00:00.00;ООО "ПУЛЬС Брянск"; КРКА-Рус ООО - Россия;Россия
Кружка "эсмарха" №1 (1л) ;2.0;99.89;134.8;2015-02-25 00:00:00.00;ООО "ПУЛЬС Брянск"; Альфапластик;Россия
КРУЖКА "ЭСМАРХА" №2 (1,5Л) ;2.0;113.3;151.8;2015-02-25 00:00:00.00;ООО "ПУЛЬС Брянск"; Альфапластик;Россия
КРУЖКА "ЭСМАРХА" №3 (2Л) ;2.0;120.0;157.1;2015-02-25 00:00:00.00;ООО "ПУЛЬС Брянск"; Альфапластик;Россия
Ламизил Уно 1% р-р д/наруж. прим. пленкообраз. 4г#(тербинафин) ;1.0;674.17;822.4;2015-02-25 00:00:00.00;ООО "ПУЛЬС Брянск"; Novartis Consumer Health S.A.;ШВЕЙЦАРИЯ
ЛЕНУКСИН 0,01 N28 ТАБЛ П/О ;1.0;755.26;921.4;2015-02-25 00:00:00.00;ООО "ПУЛЬС Брянск"; Гедеон Рихтер Польша;польша
Ликопид 10 мг №10 тб.#(Глюкозаминил мурамилдипептид) ;1.0;1722.05;2204.2;2015-02-25 00:00:00.00;ООО "ПУЛЬС Брянск"; Пептек;Россия
Лиотон 1000 гель туба 100г Италия#(гепарин натрия) ;1.0;591.55;721.6;2015-02-25 00:00:00.00;ООО "ПУЛЬС Брянск";;
Макмирор  200мг №20 тб.п/о #(нифурател) ;1.0;770.06;931.7;2015-02-25 00:00:00.00;ООО "ПУЛЬС Брянск"; Доппель Фармацеутици;Италия
НАЗОНЕКС 50МКГ/ДОЗА 120 ДОЗ НАЗ СПРЕЙ (мометазон) ЖВ# ;2.0;740.14;851.1;2015-02-25 00:00:00.00;ООО "ПУЛЬС Брянск"; Шеринг-Плау Лабо Н.В./ Акрихин ХФК ОАО;бельгия
Сбор Успокоительный N3 (Фитоседан) 2г Фильтр-пакет Х20 ;6.0;41.26;61.8;2015-02-25 00:00:00.00;ООО "ПУЛЬС Брянск"; Россия;Красногорсклексредства
Сбор Элекасол 2г фильтр-пакет X20 ;5.0;42.36;65.6;2015-02-25 00:00:00.00;ООО "ПУЛЬС Брянск"; Красногрсклексредства;Россия
Синекод сироп 1,5мг/мл 100мл# (бутамират) ;3.0;175.27;236.6;2015-02-25 00:00:00.00;ООО "ПУЛЬС Брянск"; Novartis Consumer Health;Швейцария
СИОФОР 1000 N60 ТАБЛ ЖВ # (Метформин) ;2.0;383.46;464.1;2015-02-25 00:00:00.00;ООО "ПУЛЬС Брянск";;
Слабилен капли 0,75% фл.-капельница 15мл#(натрия пикосульфат) ;3.0;148.4;189.9;2015-02-25 00:00:00.00;ООО "ПУЛЬС Брянск"; Лэнс Фарм.;Россия
Сотагексал  80мг №20 тб. ЖВ#(соталол) ;2.0;81.62;97.2;2015-02-25 00:00:00.00;ООО "ПУЛЬС Брянск"; Салютас фарма;Германия
ТРОКСЕВАЗИН 0,3 N50 КАПС# (Троксерутин) ;3.0;267.6;326.4;2015-02-25 00:00:00.00;ООО "ПУЛЬС Брянск"; Балканфарма-Разград АД;Болгария
УРОТОЛ 0,001 N56 ТАБЛ П/О#(толтеродин) ;1.0;594.14;775.0;2015-02-25 00:00:00.00;ООО "ПУЛЬС Брянск"; Зентива а.с.;чешская республ
Хвоща полевого трава фильтр-пакеты 1.5г N 20 ;5.0;30.97;48.0;2015-02-25 00:00:00.00;ООО "ПУЛЬС Брянск"; Красногорсклексредства;Россия
Велаксин таб. 75мг №28#(венлафаксин) ;2.0;790.36;964.2;2015-02-18 00:00:00.00;ООО "ПУЛЬС Брянск"; Эгис;Венгрия
Гидрокортизоновая мазь д/наруж.пр.1% 10г ЖВ ОА# ;5.0;24.95;30.8;2015-02-18 00:00:00.00;ООО "ПУЛЬС Брянск"; Нижфарм;Россия
Ноготков цветки (календулы) ф/п №20 ;9.0;53.31;69.3;2015-02-18 00:00:00.00;ООО "ПУЛЬС Брянск"; Красногорсклексредства;Россия
Панангин №50 таб. GR ЖВ# (Калия и магния аспарагинат) ;5.0;116.5;140.7;2015-02-18 00:00:00.00;ООО "ПУЛЬС Брянск"; Венгрия;Гедеон Рихтер
Папаверин г/х  2%  2мл  №10 амп. Дальхимфарм#;2.0;55.2;70.6;2015-02-18 00:00:00.00;ООО "ПУЛЬС Брянск";;
РИСПЕРИДОН 0,002 N20 ТАБЛ П/О /СЕВЕРНАЯ ЗВЕЗДА ЖВ# ;4.0;141.96;173.1;2015-02-18 00:00:00.00;ООО "ПУЛЬС Брянск"; Северная Звезда;россия
РАСТОРОПШИ ПЯТНИСТОЙ ШРОТ СОЛНАТ 100,0 ;10.0;37.01;49.9;2015-02-18 00:00:00.00;ООО "ПУЛЬС Брянск"; Натуральные масла;россия
911-САБЕЛЬНИК ГЕЛЬ-БАЛЬЗАМ Д/СУСТАВОВ 100МЛ ;3.0;57.4;73.4;2015-02-18 00:00:00.00;ООО "ПУЛЬС Брянск"; ТВИНС Тэк ЗАО;россия
911 шампунь Луковый с красн. перцем п/выпад.вол. и обл.  150 мл. х1 ;3.0;115.43;147.7;2015-02-18 00:00:00.00;ООО "ПУЛЬС Брянск"; Твинс Тэк Зао;Россия
АЗИТРОМИЦИН 0,5 N3 КАПС ЖВ# ;5.0;77.73;94.5;2015-02-18 00:00:00.00;ООО "ПУЛЬС Брянск"; ПРОИЗВОДСТВО МЕДИКАМЕНТОВ;россия
Аква Марис спрей 30мл#(морская вода) ;5.0;180.63;256.4;2015-02-18 00:00:00.00;ООО "ПУЛЬС Брянск"; Ядран;Хорватия
АКВАЛОР БЕБИ Д/ДЕТЕЙ 15МЛ КАПЛИ ;3.0;92.65;118.5;2015-02-18 00:00:00.00;ООО "ПУЛЬС Брянск"; ИС ЛАБ;франция
Аквалор Норм р-р фл. 125 мл. х1# ;3.0;292.66;368.7;2015-02-18 00:00:00.00;ООО "ПУЛЬС Брянск"; YS Lab;Франция
АКВАЛОР СОФТ 125МЛ СПРЕЙ # ;3.0;298.23;372.7;2015-02-18 00:00:00.00;ООО "ПУЛЬС Брянск"; Лабораторис Шеминю;франция
Алоэ сок 50мл фл. Б М# ;3.0;74.26;95.0;2015-02-18 00:00:00.00;ООО "ПУЛЬС Брянск"; Вифитех;Россия
АМЛОДИПИН 0,01 N30 ТАБЛ ЖВ# ;10.0;69.25;84.4;2015-02-18 00:00:00.00;ООО "ПУЛЬС Брянск"; Канонфарма;Россия
Андипал таб. №10#(бендазол+метамизол натрия+папаверин+фенобарбитал) ;20.0;27.85;36.2;2015-02-18 00:00:00.00;ООО "ПУЛЬС Брянск"; Россия;Асфарма
Аскофен П таб. №10 ОА# (Ацетилсалициловая к-та+кофеин+парацетамол) ;50.0;13.73;21.9;2015-02-18 00:00:00.00;ООО "ПУЛЬС Брянск"; Фармстандарт-Лексредства;Россия
Атаракс 25мг №25 тб. Бельгия ЖВ#(гидроксизин) ;6.0;264.4;319.8;2015-02-18 00:00:00.00;ООО "ПУЛЬС Брянск"; ЮСБ Фарма СА Шемин дю Форе;Бельгия
Афобазол таб. 10мг №60#(морфолиноэтилтиоэтоксибензимидазол) ;5.0;255.34;351.0;2015-02-18 00:00:00.00;ООО "ПУЛЬС Брянск"; Фармстандарт-Лексредства;Россия
Бетагистин табл. 16 мг уп.конт.яч-пач.карт х30 ЖВ# ;3.0;48.03;61.4;2015-02-18 00:00:00.00;ООО "ПУЛЬС Брянск"; Северная звезда ЗАО;Россия
Бетоптик 0.5% 5мл гл.к. ОА#(бетаксолол) ;5.0;230.97;288.7;2015-02-18 00:00:00.00;ООО "ПУЛЬС Брянск"; Алкон-Куврер;Бельгия
Бифиформ капс. №30#(бифидобактерии лонгум+энтерококкус фециум) ;5.0;344.27;447.5;2015-02-18 00:00:00.00;ООО "ПУЛЬС Брянск"; Ferrosan;Дания
Бускопан 10мг табл. №20#(гиосцина бутилбромид) ;2.0;248.1;317.5;2015-02-18 00:00:00.00;ООО "ПУЛЬС Брянск"; Берингер Ингельхайм;Франция
ВАЛЗ Н 0,08/0,0125 N98 ТАБЛ П/О ;1.0;716.11;866.4;2015-02-18 00:00:00.00;ООО "ПУЛЬС Брянск"; Балканфарма - Дупница АД;болгария
Венарус таб. п/о 500мг №30#(гесперидин+диосмин) ;1.0;457.94;558.6;2015-02-18 00:00:00.00;ООО "ПУЛЬС Брянск"; Оболенское ФП;Россия
Венарус таб. п/о 500мг №60#(диосмин+гесперидин) ;1.0;848.75;1026.9;2015-02-18 00:00:00.00;ООО "ПУЛЬС Брянск"; Оболенское ФП;Россия
Вермокс 100мг №6 тб. ЖВ#(мебендазол) ;2.0;80.96;97.0;2015-02-18 00:00:00.00;ООО "ПУЛЬС Брянск"; Гедеон-Рихтер;Румыния
ВЕСТИБО ТАБ. 16МГ №30 ЖВ#(бетагистин) ;2.0;206.15;245.5;2015-02-18 00:00:00.00;ООО "ПУЛЬС Брянск"; Германия;Каталент Германия Шорндорф
ВЕСТИБО 0,024 N30 ТАБЛ ЖВ#/БЕТАГИСТИН/ ;3.0;301.9;362.0;2015-02-18 00:00:00.00;ООО "ПУЛЬС Брянск"; Германия;Каталент Германия Шорндорф
Винпоцетин-Акри табл. 5мг N50ЖВ#(винпоцетин) ;10.0;48.6;60.2;2015-02-18 00:00:00.00;ООО "ПУЛЬС Брянск"; Акрихин ХФК;Россия
Витапрост супп. рект. 10мг №10 # ;1.0;624.94;776.1;2015-02-18 00:00:00.00;ООО "ПУЛЬС Брянск"; Нижфарм ОАО;Россия
Гастал табл. х30# ;2.0;171.76;223.2;2015-02-18 00:00:00.00;ООО "ПУЛЬС Брянск"; Pliva Krakow;Польша
Гексорал аэр. д/мест. прим. 0,2% фл. 40мл №1(гексэтидин)# ;5.0;209.5;282.8;2015-02-18 00:00:00.00;ООО "ПУЛЬС Брянск"; Фамар Орлеан;Франция
Горчичник - пакет экстра х20# ;10.0;20.28;28.3;2015-02-18 00:00:00.00;ООО "ПУЛЬС Брянск"; Натурмед;Россия
Граммидин с анестетиком нео #табл.д/рассас. N18 ;3.0;160.05;214.4;2015-02-18 00:00:00.00;ООО "ПУЛЬС Брянск"; Валента Фармацевтика;Россия
ДЕТРАЛЕКС 0,5 N30 ТАБЛ ППО# ;2.0;638.46;823.6;2015-02-18 00:00:00.00;ООО "ПУЛЬС Брянск"; Сердикс;россия
Диабетон МВ таб.с модиф.высвоб. 60мг №30 ЖВ#(гликлазид) ;5.0;266.4;317.6;2015-02-18 00:00:00.00;ООО "ПУЛЬС Брянск"; Сердикс;Россия
Диклофенак амп. 25мг/мл 3мл №5 ЖВ# ;8.0;46.29;57.3;2015-02-18 00:00:00.00;ООО "ПУЛЬС Брянск"; Hemofarm;Сербия
Диротон 5мг таб №28# ЖВ (лизиноприл);2.0;171.81;206.0;2015-02-18 00:00:00.00;ООО "ПУЛЬС Брянск";;
Доктор Мом паст.от кашля Лимон №20# ;2.0;72.73;93.0;2015-02-18 00:00:00.00;ООО "ПУЛЬС Брянск"; Юник фармасьютикал;Индия
Донормил таб. ппо 15мг №30#(доксиламин) ;5.0;241.59;304.4;2015-02-18 00:00:00.00;ООО "ПУЛЬС Брянск"; Бристол-Майерс Сквибб;Франция
ЖЕНЬШЕНЯ Н-КА фл 25мл Вифитех инд.уп# ;10.0;32.41;41.4;2015-02-18 00:00:00.00;ООО "ПУЛЬС Брянск"; Вифитех ЗАО;Россия
Индапамид МВ ШТАДА 1.5мг Таб. пролонг. действ. п/пл/об. Х30 (R) ;15.0;98.42;117.2;2015-02-18 00:00:00.00;ООО "ПУЛЬС Брянск"; Хемофарм ООО;РОССИЯ
Канефрон Н драже №60# ;5.0;340.01;418.2;2015-02-18 00:00:00.00;ООО "ПУЛЬС Брянск"; Бионорика;Германия
Каптоприл таб. 25мг №40 ЖВ ОА# ;20.0;15.37;19.0;2015-02-18 00:00:00.00;ООО "ПУЛЬС Брянск"; Озон;Россия
КАРБАМАЗЕПИН-АКРИ 0,2 N50 ТАБЛ ЖВ# ;20.0;38.93;48.1;2015-02-18 00:00:00.00;ООО "ПУЛЬС Брянск"; Россия;Акрихин
КВИКС СПРЕЙ НАЗАЛ 30МЛ#(морская вода) ;3.0;272.04;355.0;2015-02-18 00:00:00.00;ООО "ПУЛЬС Брянск"; Берлин-Хеми;Германия
Квинакс гл. капли 0,015% 15мл#(азапентацен) ;10.0;297.06;389.1;2015-02-18 00:00:00.00;ООО "ПУЛЬС Брянск"; Alcon-Couvreur;Бельгия
КЛОПИДОГРЕЛ-СЗ 0,075 N28 ТАБЛ П/О ;3.0;361.19;440.6;2015-02-18 00:00:00.00;ООО "ПУЛЬС Брянск"; Северная Звезда;россия
Корвитол 100 таб. 100мг №50 ЖВ# (Метопролол) ;5.0;234.0;285.4;2015-02-18 00:00:00.00;ООО "ПУЛЬС Брянск"; Берлин-Хеми;Германия
Лизобакт таб. №30#(лизоцим+пиридоксин) ;5.0;239.66;292.3;2015-02-18 00:00:00.00;ООО "ПУЛЬС Брянск"; Bosnalijek;Босния и Герц.
Линекс капс 25мг N16# ;3.0;279.64;341.1;2015-02-18 00:00:00.00;ООО "ПУЛЬС Брянск"; Словения;Лек
Линекс капс. №32 (блистеры)# ;3.0;434.29;529.8;2015-02-18 00:00:00.00;ООО "ПУЛЬС Брянск"; Lek;Словения
Линекс капс. 25мг №48 блистеры# ;2.0;551.05;672.2;2015-02-18 00:00:00.00;ООО "ПУЛЬС Брянск"; Lek d.d.;Словения
Лиотон 1000 гель 50г# (Гепарин натрия) ;2.0;375.93;496.2;2015-02-18 00:00:00.00;ООО "ПУЛЬС Брянск"; Менарини;Италия
Мидокалм-рихтер р-р в/в и в/м введ. 100мг+2,5мг/мл амп. 1мл №5 # ;10.0;443.62;532.3;2015-02-18 00:00:00.00;ООО "ПУЛЬС Брянск"; Gedeon Richter;Венгрия
НАЗОНЕКС 50МКГ/ДОЗА 120 ДОЗ НАЗ СПРЕЙ (мометазон) ЖВ# ;1.0;755.68;868.1;2015-02-18 00:00:00.00;ООО "ПУЛЬС Брянск"; Шеринг-Плау Лабо Н.В./ Акрихин ХФК ОАО;бельгия
Небилет таб. 5мг №14# (небиволол) ;2.0;421.04;555.7;2015-02-18 00:00:00.00;ООО "ПУЛЬС Брянск"; Берлин- Хеми АГ;Германия
Нимесил 100мг пак. №30 по 2г#/НИМЕСУЛИД/ ;3.0;614.96;820.0;2015-02-18 00:00:00.00;ООО "ПУЛЬС Брянск"; Лабораториос Менарини С.А.;Испания
Нолипрел А Би-форте таб.п п о10мг+2,5мг№30#(периндоприла аргинин+индапамид) ;1.0;673.48;814.9;2015-02-18 00:00:00.00;ООО "ПУЛЬС Брянск"; Сердикс;Россия
Нолипрел а форте таб. п/о плён. 5 мг+1,25 мг №30#(индапамид+периндоприла аргинин) ;2.0;648.9;778.6;2015-02-18 00:00:00.00;ООО "ПУЛЬС Брянск"; Сердикс ООО;Россия
НОРМОБАКТ 3,0 N10 ПАК# ;5.0;282.06;361.0;2015-02-18 00:00:00.00;ООО "ПУЛЬС Брянск"; Медана;Польша
Омепразол капс. 0,02 г х 30 ЖВ ОА# ;20.0;31.04;38.4;2015-02-18 00:00:00.00;ООО "ПУЛЬС Брянск";;
Пенталгин табл. п.п.о N24 ОА#(парацетамол+напроксен+дротаверин..) ;10.0;148.28;189.7;2015-02-18 00:00:00.00;ООО "ПУЛЬС Брянск"; Фармстандарт- Лексредства;Россия
Предуктал мв таб. с модифицир. высв. ппо 35мг №60#(триметазидин) ;1.0;677.14;873.5;2015-02-18 00:00:00.00;ООО "ПУЛЬС Брянск"; Анфарм А.О./Сердикс;Россия
Супрастин тб. №20 ЖВ ОА# (Хлоропирамин) ;10.0;108.96;131.5;2015-02-18 00:00:00.00;ООО "ПУЛЬС Брянск"; Egis;Венгрия
Тералиджен таб ппо 5мг х 25# (Алимемазин) ;3.0;321.72;386.0;2015-02-18 00:00:00.00;ООО "ПУЛЬС Брянск"; Валента Фармацевтика;Россия
ТераФлю пор. №10 /лимон/# ;6.0;259.05;320.0;2015-02-18 00:00:00.00;ООО "ПУЛЬС Брянск"; Famar;Франция
ТРИФТАЗИН 0,005 N50 ТАБЛ П/О ;20.0;25.32;31.8;2015-02-18 00:00:00.00;ООО "ПУЛЬС Брянск"; Здоровье фарм. компания;украина
Троксевазин гель 40г 2% #(троксерутин) ;10.0;141.45;196.6;2015-02-18 00:00:00.00;ООО "ПУЛЬС Брянск"; Болгария;Балканфарма-Троян АД
ФЕНИБУТ 0,25 N10 ТАБЛ#;10.0;78.76;110.2;2015-02-18 00:00:00.00;ООО "ПУЛЬС Брянск";;
Хлорпротиксен таб. ппо 50мг N30# ;5.0;236.85;288.9;2015-02-18 00:00:00.00;ООО "ПУЛЬС Брянск"; Чешская республика;Зентива
Цетрин 10мг №20 таб.ЖВ# (Цетиризин) ;3.0;143.34;172.3;2015-02-18 00:00:00.00;ООО "ПУЛЬС Брянск"; Д-р Реддис лабораторис;Индия
Эгилок таб. 50мг №60 ЖВ# (метопролол) ;5.0;122.95;148.4;2015-02-18 00:00:00.00;ООО "ПУЛЬС Брянск"; Венгрия;Эгис
Экзодерил раствор 1% 10мл#(нафтифин гидрохлорид+пропиленгликоль) ;5.0;534.29;646.4;2015-02-18 00:00:00.00;ООО "ПУЛЬС Брянск"; Глобофарм/Сандоз;Австрия
ЭМОКСИПИН 1% 5МЛ ГЛ КАПЛИ ФЛАК С КРЫШ/КАП#(метилэтилпиридинол) ;10.0;99.83;128.7;2015-02-18 00:00:00.00;ООО "ПУЛЬС Брянск"; Московский эндокринный завод ;россия
Эналаприл 20мг №20 ЖВ ОА# ;20.0;14.62;18.1;2015-02-18 00:00:00.00;ООО "ПУЛЬС Брянск"; ОЗОН ООО;Россия
ЭНАЛАПРИЛ таб  5мг N20 ЖВ ОА# ;20.0;11.17;14.2;2015-02-18 00:00:00.00;ООО "ПУЛЬС Брянск"; Борисовский ЗМП;БЕЛАРУСЬ
Эналаприл-Гексал таб. 10мг N20 ЖВ ОА# (Эналаприл) ;10.0;65.37;77.8;2015-02-18 00:00:00.00;ООО "ПУЛЬС Брянск"; Salutas Pharma;ГЕРМАНИЯ
Эналаприл Hexal  5мг №20 тб.ЖВ ОА# ;10.0;47.03;58.1;2015-02-18 00:00:00.00;ООО "ПУЛЬС Брянск"; Салютас фарма;Германия
ЭНТЕРОФУРИЛ 0,2 N16# КАПС(нифуроксазид) ;3.0;349.64;419.5;2015-02-18 00:00:00.00;ООО "ПУЛЬС Брянск"; Босналек АО;босния и герцег
Энтерофурил 200мг/5мл 90мл сусп.#(нифуроксазид) ;3.0;407.06;492.5;2015-02-18 00:00:00.00;ООО "ПУЛЬС Брянск"; АО Босналек;Босния и Герц
ЭСПУМИЗАН L 30МЛ 40 мг флак Эмульсия #(Симетикон) ;2.0;320.64;391.1;2015-02-18 00:00:00.00;ООО "ПУЛЬС Брянск"; Берлин Хеми;Германия
АЗИТРОКС 0,5 N3 КАПС ЖВ# (Азитромицин) ;3.0;242.0;291.3;2015-02-18 00:00:00.00;ЗАО ЦВ "Протек"; Россия;ФАРМСТАНДАРТ
Азицид таб. п/о плен. 250мг №6 ЖВ# (азитромицин) ;3.0;246.84;300.3;2015-02-18 00:00:00.00;ЗАО ЦВ "Протек"; Зентива к.с.;Чешская республ
Азицид 500мг таб. ппо Х3 (R) ЖВ#(азитромицин) ;3.0;258.39;315.1;2015-02-18 00:00:00.00;ЗАО ЦВ "Протек"; Чехия;Зентива
АЗОПТ 1% 5МЛ ГЛ КАП # (бринзоламид) ;3.0;521.62;683.3;2015-02-18 00:00:00.00;ЗАО ЦВ "Протек"; С.а. Алкон-Куврер н.в.;Бельгия
Аквалор беби спрей фл.125мл# ;3.0;294.47;371.0;2015-02-18 00:00:00.00;ЗАО ЦВ "Протек"; Аурена Лаб. ЭйБи SE/YS LAB/Lab.Chemineau;Франция
АКРИДЕРМ 0,05% 30,0 МАЗЬ ЖВ# ;5.0;85.47;103.5;2015-02-18 00:00:00.00;ЗАО ЦВ "Протек"; Акрихин ХФК ОАО;россия
Акридерм мазь СК 15г#(бетаметазон дипропионат+салициловая к-та) ;3.0;155.98;199.6;2015-02-18 00:00:00.00;ЗАО ЦВ "Протек"; Россия;Акрихин
АКТОВЕГИН 0,04/МЛ 5МЛ N5 АМП Р-Р Д/ИН# ;5.0;537.79;681.9;2015-02-18 00:00:00.00;ЗАО ЦВ "Протек"; Никомед Австрия ГмбХ/ Никомед Дистрибьюш;австрия
Аминазин др. 25мг №10 ЖВ#(хлорпромазин) ;10.0;37.07;46.8;2015-02-18 00:00:00.00;ЗАО ЦВ "Протек"; Валента Фармацевтика;Россия
АМЛОТОП 0,005 N30 ТАБЛ ;3.0;101.2;121.8;2015-02-18 00:00:00.00;ЗАО ЦВ "Протек"; Хемофарм;россия
Амприлан таб. 10мг №30#(рамиприл) ;2.0;326.59;418.0;2015-02-18 00:00:00.00;ЗАО ЦВ "Протек"; KRKA;Словения
Амприлан таб 5мг х 30#(рамиприл) ;2.0;263.56;332.0;2015-02-18 00:00:00.00;ЗАО ЦВ "Протек"; Словения;KRKA
Ангиозил ретард табл. п/о 35 мг х60#(триметазидина дигидрохлорид) ;5.0;302.94;389.2;2015-02-18 00:00:00.00;ЗАО ЦВ "Протек"; Реплекфарм/Сотекс;Македония - Рос
АСВИТОЛ СОЛНЫШКО 0,025 N10 ЖЕВ.ТАБЛ ОА/АСК.К-ТА+ГЛЮКОЗА/ ;50.0;15.93;21.0;2015-02-18 00:00:00.00;ЗАО ЦВ "Протек"; Фармстандарт;Россия
Атенолол-Белупо табл.п.п.о. 50мг  N30 ЖВ ОА#(атенолол) ;3.0;33.33;42.4;2015-02-18 00:00:00.00;ЗАО ЦВ "Протек"; Belupo;Хорватия
Аторис табл. п.п.о. 10мг N90 ЖВ# (аторвастатин) ;1.0;636.9;731.3;2015-02-18 00:00:00.00;ЗАО ЦВ "Протек"; КРКА;Словения
Атровент Н аэр. д/ингЖВ# 20мкг/доза 200доз фл.10мл(ипратропия бромид) ;2.0;329.89;398.2;2015-02-18 00:00:00.00;ЗАО ЦВ "Протек"; Германия;Берингер Ингельхайм Фарма ГмбХ и Ко. Кг
Аугментин 875мг/125мг №14 тб. п.п.о ЖВ ОА# (Амоксициллин+клавулановая кислота) ;2.0;343.2;410.2;2015-02-18 00:00:00.00;ЗАО ЦВ "Протек"; ГлаксоСмитКляйн;Германия
Африн спр. наз. 0,05% фл. 15мл# ;2.0;153.78;198.3;2015-02-18 00:00:00.00;ЗАО ЦВ "Протек"; МСД Консьюмер/Контракт Фармасьютикалс;Канада
АЦИЛАКТ СУХОЙ СВЕЧИ №10# (лактобактерии ацидофильные) ;2.0;92.29;131.0;2015-02-18 00:00:00.00;ЗАО ЦВ "Протек"; Витафарма;Россия
АЦИПОЛ КАПС №30#(лактобактерии ацидофильные+трибки кефирные) ;3.0;256.52;325.7;2015-02-18 00:00:00.00;ЗАО ЦВ "Протек"; Россия;Лекко
БЕЛОГЕНТ КРЕМ 15Г# (Бетаметазон гентамицин) ;2.0;192.72;253.4;2015-02-18 00:00:00.00;ЗАО ЦВ "Протек";;
Берлиприл 10мг №30 тб. ЖВ ОА#(эналаприл) ;10.0;110.0;131.6;2015-02-18 00:00:00.00;ЗАО ЦВ "Протек"; Берлин Хеми;ГЕРМАНИЯ
БЕТАГИСТИН 0,024 N20 ТАБЛ ЖВ# ;5.0;58.41;93.7;2015-02-18 00:00:00.00;ЗАО ЦВ "Протек"; Северная Звезда;россия
Беталок зок таб. с замедл. высвоб. п/о 100мг №30 ЖВ#(метопролол) ;2.0;357.5;431.0;2015-02-18 00:00:00.00;ЗАО ЦВ "Протек"; АстраЗенека АБ / ЗиО-Здоров SE;Россия
Беталок зок таб.с зам. высвоб. п/о 50мг №30 ЖВ#(метопролол) ;2.0;245.96;296.3;2015-02-18 00:00:00.00;ЗАО ЦВ "Протек"; АстраЗенека АБ / ЗиО-Здоров SE;Россия
Бетасерк табл. 24мг N20 (блистеры) ЖВ#(Бетагистин) ;2.0;468.6;561.8;2015-02-18 00:00:00.00;ЗАО ЦВ "Протек"; Франция;Эбботт Хелскеа САС
Бинелол таб. 5мг №28# ;1.0;536.25;664.9;2015-02-18 00:00:00.00;ЗАО ЦВ "Протек"; Специфар С.А./Белупо;Греция
Бисогамма таб. п/о плен. 5мг №30 жв# ;2.0;109.34;130.7;2015-02-18 00:00:00.00;ЗАО ЦВ "Протек"; Артезан Фарма/Магистра К&К;Германия
ВАЛЕНТИНА ДИКУЛЯ БАЛЬЗАМ ФОРТЕ 75МЛ ;3.0;123.44;158.0;2015-02-18 00:00:00.00;ЗАО ЦВ "Протек"; КоролевФарм;россия
Валерианы н-ка 25мл# ;10.0;10.12;16.0;2015-02-18 00:00:00.00;ЗАО ЦВ "Протек"; Россия;Флора Кавказа
ВАЛЗ 0,08 N28 ТАБЛ П/О ;3.0;225.06;298.2;2015-02-18 00:00:00.00;ЗАО ЦВ "Протек"; Балканфарма - Дупница АД;болгария
Валосердин 25мл#(Фенобарбитал+этиловый эфир) ;10.0;40.37;52.4;2015-02-18 00:00:00.00;ЗАО ЦВ "Протек"; МосФарма;Россия
Витабакт гл. капли 0,05% 10мл#(пиклоксидин) ;1.0;252.45;323.1;2015-02-18 00:00:00.00;ЗАО ЦВ "Протек"; Эксельвижн;Франция
Витамишки иммуно+ жев. пастилки 2,5г №30 (бад)# ;1.0;324.5;399.1;2015-02-18 00:00:00.00;ЗАО ЦВ "Протек"; Pharmamed/Supplement Scltnses Inc.;Соединенные шта
ВИФЕРОН 150000МЕ N10 СУПП ЖВ ОА#(интерферон альфа 2) ;10.0;198.99;240.9;2015-02-18 00:00:00.00;ЗАО ЦВ "Протек"; ФЕРОН ООО;россия
Вольтарен амп. 75мг 3мл №5 ЖВ# (диклофенак) ;5.0;247.72;296.2;2015-02-18 00:00:00.00;ЗАО ЦВ "Протек"; Novartis Pharma Stein/Novartis Pharma;Швейцария
Вольтарен эмульгель 1% 50г#(диклофенак) ;3.0;259.71;319.4;2015-02-18 00:00:00.00;ЗАО ЦВ "Протек"; Novartis Pharma Produktions;Германия
Галоперидол Деканоат 50мг 1мл №5 амп ЖВ# GR (Галоперидол) ;3.0;297.33;358.2;2015-02-18 00:00:00.00;ЗАО ЦВ "Протек"; Венгрия;ГЕДЕОН РИХТЕР
Ганатон табл. п/о 50мг N40#(итоприд) ;2.0;420.42;512.9;2015-02-18 00:00:00.00;ЗАО ЦВ "Протек"; Abbott Japan Co. Ltd;Япония
Гастал №60 тб.#(гидроталцита+магния гидроксида) ;2.0;301.62;364.9;2015-02-18 00:00:00.00;ЗАО ЦВ "Протек"; Плива Краков;Польша
Гастал таблетки для рассасывания № 12#(гидроталцит+магния гидроксид) ;2.0;115.72;148.1;2015-02-18 00:00:00.00;ЗАО ЦВ "Протек"; Pliva Cracow;Польша
ГЕВИСКОН 150МЛ# СУСП ФЛАК /МЯТНАЯ/ ;1.0;165.0;211.1;2015-02-18 00:00:00.00;ЗАО ЦВ "Протек"; Рекитт Бенкизер Хелскэр;Великобритания
Гевискон сусп 300мл#(натрия альгинат+натрия гидрокарбонат+кальция карбонат) ;1.0;261.25;318.7;2015-02-18 00:00:00.00;ЗАО ЦВ "Протек"; Reckitt Benckiser;Великобритания
