Наименование;Кол-во;Цена пост;Цена розн;Дата;Поставщик;Производитель;Страна
Нурофен Экспресс 200мг Капс. Х20 (R) ;2.0;222.42;265.21;2015-02-12 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Баннер Фармакапс Европа Б.В./Рекитт Бенкизер Хелскэр;СОЕДИНЕННОЕ КОРОЛЕВСТВО
Отривин 0.1% Спрей назальный дозир. (с Ментолом и Эвкалиптом) 10мл Фл.п/э Х1 (R) ;3.0;139.11;172.44;2015-02-12 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Новартис Консьюмер Хелс С.А.;ШВЕЙЦАРИЯ
Вода Набеглави минеральная природная газированная 0.5л Стекло .@ ;12.0;66.22;97.7;2015-02-12 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Хелси Вотер АО;ГРУЗИЯ
Простамол Уно 320мг Капс. Х60 ;1.0;1089.88;1359.36;2015-02-12 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Берлин-Хеми АГ/Р.П.Шерер ГмбХ и Ко.КГ;ГЕРМАНИЯ
Ринза Таб. Х10 ;5.0;91.89;114.61;2015-02-12 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Юник Фармасьютикал Лабораториз (Джонсон & Джонсон);ИНДИЯ
Эреспал 80мг Таб. п/пл/об. Х30 (R) ;1.0;310.94;372.55;2015-02-12 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Сердикс ООО;РОССИЯ
Л-Тироксин таб. 125мкг №100 ;1.0;146.37;174.7;2015-02-24 00:00:00.00;ЗАО ФТК "Время"; Берлин Хеми АГ/Менарини Групп;ГЕРМАНИЯ
Панкреатин таб. п/к/о 25ЕД №60 ;5.0;37.41;47.21;2015-02-24 00:00:00.00;ЗАО ФТК "Время"; Ирбитский химико-фармацевтический завод ОАО;РОССИЯ
Панкреатин таб. п/к/о 25ЕД №60 Биосинтез ;10.0;32.26;39.91;2015-02-24 00:00:00.00;ЗАО ФТК "Время"; Биосинтез ОАО;РОССИЯ
Кардиомагнил таб. 0,075 №100 ;4.0;221.54;270.35;2015-02-24 00:00:00.00;ЗАО ФТК "Время"; Никомед ГмбХ;ГЕРМАНИЯ
Кардиомагнил таб. 0,075 №100 ;2.0;221.54;270.35;2015-02-24 00:00:00.00;ЗАО ФТК "Время"; Такеда ГмбХ;ГЕРМАНИЯ
Аллохол таб.п/о №10 ;20.0;6.8;8.29;2015-02-24 00:00:00.00;ЗАО ФТК "Время"; Фармстандарт-Томскхимфарм ОАО;РОССИЯ
Найз таб. 0,1 №20 ;10.0;167.42;204.3;2015-02-24 00:00:00.00;ЗАО ФТК "Время"; Д-р Редди`с Лабораторис Лтд;ИНДИЯ
Геделикс сироп фл/кап 100 мл (дозир ложка) х1 ;1.0;283.42;357.1;2015-02-24 00:00:00.00;ООО ФК ПУЛС; Krewel Meuselbach;Германия
Грандаксин табл. 50 мг х20 ;1.0;272.36;343.17;2015-02-24 00:00:00.00;ООО ФК ПУЛС; Egis;Венгрия
Индапамид ретард табл. п/о (табл. п/плен. оболочкой) 1.5 мг х30 ;3.0;30.43;37.65;2015-02-24 00:00:00.00;ООО ФК ПУЛС; Канонфарма продакшн;Россия
Каптоприл табл. 25 мг х20 ;10.0;5.54;6.85;2015-02-24 00:00:00.00;ООО ФК ПУЛС; Пранафарм;Россия
Каптоприл табл. 25 мг х40 ;10.0;15.36;19.01;2015-02-24 00:00:00.00;ООО ФК ПУЛС; Озон;Россия
Лимфомиозот р-р в/м введ. амп. х5 ;1.0;375.93;473.67;2015-02-24 00:00:00.00;ООО ФК ПУЛС; Biologische Heilmittel Heel;
Ромашка цветки ф/п. 1.5 г. х20 ;5.0;29.47;37.13;2015-02-24 00:00:00.00;ООО ФК ПУЛС; Фитофарм ПКФ;Россия
Триметазидин табл. п/о плен 20 мг х30 ;2.0;19.95;25.13;2015-02-24 00:00:00.00;ООО ФК ПУЛС; Озон;Россия
Фосфалюгель гель внутр.пр пак. 16 г. х20 ;2.0;277.55;349.71;2015-02-24 00:00:00.00;ООО ФК ПУЛС; Astellas Pharma Europe/Pharmatis;Франция
Фурагин табл. 50 мг х10 ;2.0;92.8;116.92;2015-02-24 00:00:00.00;ООО ФК ПУЛС; Оболенское фарм.предприятие;Россия
Эгилок табл. 25 мг х60 ;3.0;102.37;123.66;2015-02-24 00:00:00.00;ООО ФК ПУЛС; Egis;Венгрия
Эгилок табл. 25 мг х60 ;1.0;104.13;125.42;2015-02-24 00:00:00.00;ООО ФК ПУЛС; Egis;Венгрия
Эналаприл табл. 5 мг х20 ;10.0;11.17;14.95;2015-02-24 00:00:00.00;ООО ФК ПУЛС; Борисовский завод;Беларусь
Сиофор 850 850мг Таб. п/о Х60 (R) ;2.0;299.31;361.27;2015-02-24 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Менарини-Фон Хейден ГмбХ/Берлин-Хеми АГ;ГЕРМАНИЯ
Церебролизин 1мл р-р д/ин. Амп. Х10 Б М (R) ;1.0;562.23;651.02;2015-02-24 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; ЭВЕР Нейро Фарма ГмбХ/Биоком ЗАО;РОССИЯ
Эднит 5мг Таб. Х20 (R) ;1.0;46.79;57.96;2015-02-24 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Гедеон Рихтер;ВЕНГРИЯ
Алерана Новый шампунь д/жирн. комбинир. волос 250мл .@ ;1.0;222.8;331.96;2015-02-24 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Вертекс ЗАО;РОССИЯ
Микозорал 2% шампунь 60г Фл. Х1 Б М ;1.0;121.13;151.99;2015-02-24 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Акрихин ОАО;РОССИЯ
Пластырь Сопелка д/ингаляций Х10 И/м ;1.0;209.02;262.27;2015-02-24 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Боути С.п.а.;ИТАЛИЯ
Раствор Re-nu MPS д/конт. линз 355-360мл И/м М ;1.0;237.35;297.82;2015-02-24 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Bausch & Lomb;ИТАЛИЯ
Элидел 1% крем д/наружного прим. 15г Туба (R) ;2.0;848.65;968.32;2015-02-24 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Новартис Фарма ПродакшнзГмбХ/Меда Фарма ГмбХ и Ко.КГ;ГЕРМАНИЯ
Колдакт Флю Плюс капс.№10 ;3.0;103.83;126.7;2015-02-12 00:00:00.00;ЗАО ФТК "Время"; Натко Фарма Лтд/Ранбакси Лабораториз лимитед;ИНДИЯ
Отривин 0.1% Спрей назальный дозир. (с Ментолом и Эвкалиптом) 10мл Фл.п/э Х1 (R) ;3.0;139.11;172.44;2015-02-13 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Новартис Консьюмер Хелс С.А.;ШВЕЙЦАРИЯ
Перекись Водорода 3% Р-р д/наруж. и мест. прим. 100мл Фл. полимер. Б М (R) ;20.0;10.84;13.49;2015-02-13 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Тульская Фармацевтическая фабрика ООО;РОССИЯ
Феназепам 1мг/мл 1мл р-р д/в/в и в/м введ. Амп. Х10 Б М (R) ;1.0;130.82;157.74;2015-02-13 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Новосибхимфарм ОАО;РОССИЯ
Гендевит Драже Х50 ;1.0;40.54;50.56;2015-02-13 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Марбиофарм ОАО;РОССИЯ
Простамол Уно 320мг Капс. Х60 ;1.0;1085.23;1353.56;2015-02-13 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Берлин-Хеми АГ/Р.П.Шерер ГмбХ и Ко.КГ;ГЕРМАНИЯ
Цистон Таб. Х100 ;1.0;265.6;331.27;2015-02-13 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Хималайя Драг Ко (sc);ИНДИЯ
Бахилы полиэтилен гладкие 25мкм (пара) (инд. уп-ка) ;100.0;2.58;3.25;2015-02-13 00:00:00.00;Надежда-Фарм; Лейко ООО;Россия
Бессмертника цветки 50г ;3.0;38.05;47.94;2015-02-13 00:00:00.00;Надежда-Фарм; Фитофарм  ПКФ ООО;Россия
Зеленина капли 25мл ;15.0;11.19;14.09;2015-02-13 00:00:00.00;Надежда-Фарм; Тверская ф/ф ОАО;Россия
Йод р-р  5% 25мл (винт.крышка) ;20.0;15.97;20.12;2015-02-13 00:00:00.00;Надежда-Фарм; Троицкий йодный завод ОАО;Россия
Кукурузы столбики с рыльцами 30г ;2.0;15.19;19.13;2015-02-13 00:00:00.00;Надежда-Фарм; Ленмедснаб ООО;Россия
Лидокаин р-р д/ин  2%  2мл N10 ;6.0;20.85;25.79;2015-02-13 00:00:00.00;Надежда-Фарм; Армавирская био/фабрика ФГУП;Россия
Магния сульфат р-р д/ин 25% 5мл N10 ;2.0;28.61;35.4;2015-02-13 00:00:00.00;Надежда-Фарм; ФГУП НПОМикроген Минздрава России;Россия
Маска мед на резинке 3-х слойн N 1 ;50.0;2.24;2.82;2015-02-13 00:00:00.00;Надежда-Фарм; ЛЕБОО ХЕЛСКЭА ПРОДАКТС ЛИМИТЕД;Китай
Немозоль крем 5г ;1.0;24.63;36.94;2015-02-13 00:00:00.00;Надежда-Фарм; МАДИС плюс ООО/Вдохновение ООО;Россия
Сбор Арфазетин-Э .50г ;2.0;26.33;33.17;2015-02-13 00:00:00.00;Надежда-Фарм; Фитофарм  ПКФ ООО;Россия
Сбор Грудной N2 50г (с мать-и-мачехой) ;1.0;32.82;41.35;2015-02-13 00:00:00.00;Надежда-Фарм; ЛЕК С+ ООО;Россия
Сбор Успокоительный N3 .50г ;1.0;28.03;35.31;2015-02-13 00:00:00.00;Надежда-Фарм; Фитофарм  ПКФ ООО;Россия
Сбор Успокоительный N3 ф/п 2г N20 ;1.0;34.25;43.15;2015-02-13 00:00:00.00;Надежда-Фарм; ЛЕК С+ ООО;Россия
Тигровый Глаз ОРТО крем Пяточная шпора 75мл ;2.0;63.2;94.8;2015-02-13 00:00:00.00;Надежда-Фарм; Медикомед НПФ ООО;Россия
Фиточай Алтай Фарм Грудной сбор N4 ф/п 1.5г N20 ;5.0;33.1;49.64;2015-02-13 00:00:00.00;Надежда-Фарм; Алтай-Фарм ООО;Россия
Цинковая мазь 25г ;2.0;25.14;31.67;2015-02-13 00:00:00.00;Надежда-Фарм; Тверская ф/ф ОАО;Россия
Цинковая паста 25г ;2.0;34.78;43.82;2015-02-13 00:00:00.00;Надежда-Фарм; Тверская ф/ф ОАО;Россия
Шприц однораз  1мл инсулин  40ЕД/100ЕД 3-х комп G26 (0.45х12мм) N1 SFM (игла съе ;100.0;5.81;7.32;2015-02-13 00:00:00.00;Надежда-Фарм; SFM Hospital;Германия
БЕРЛИПРИЛ 0,01 N30 ТАБЛ ;1.0;110.99;132.62;2015-02-13 00:00:00.00;ЗАО НПК "Катрен"; Берлин-Хеми АГ;Германия
ВЕНОЛАЙФ 100,0 ГЕЛЬ ;1.0;483.12;606.38;2015-02-13 00:00:00.00;ЗАО НПК "Катрен"; Акрихин ХФК ОАО;Россия
ИБУПРОФЕН 5% 50,0 ГЕЛЬ ;1.0;69.85;83.79;2015-02-13 00:00:00.00;ЗАО НПК "Катрен"; Вертекс (ЗАО);Россия
КАМЕТОН 20,0 СПРЕЙ ;2.0;27.61;0.0;2015-02-13 00:00:00.00;ЗАО НПК "Катрен"; ВИПС-МЕД ФИРМА ООО;Россия
РИМАНТАДИН 0,05 N20 ТАБЛ ;5.0;39.27;50.71;2015-02-13 00:00:00.00;ЗАО НПК "Катрен"; Биосинтез ОАО;Россия
СИНУПРЕТ 100МЛ КАПЛИ ;1.0;248.6;308.71;2015-02-13 00:00:00.00;ЗАО НПК "Катрен"; Бионорика СЕ;Германия
ДИАДЕРМ КРЕМ Д/РУК И НОГТЕЙ 75МЛ ;1.0;60.98;88.35;2015-02-13 00:00:00.00;ЗАО НПК "Катрен"; Аванта;Россия
СТЕВИЯ ПЛЮС N150 ТАБЛ ;3.0;143.3;204.3;2015-02-13 00:00:00.00;ЗАО НПК "Катрен"; ФармВилар НПО ООО;Россия
ЭВО КРЕМ Д/НОГ С МОЧЕВИНОЙ 50МЛ ;1.0;56.07;80.84;2015-02-13 00:00:00.00;ЗАО НПК "Катрен"; Аванта;Россия
ИНДОМЕТАЦИН 0,05 N6 СУПП РЕКТ ;3.0;22.88;0.0;2015-02-13 00:00:00.00;ЗАО НПК "Катрен"; республика;Молдова
КАЛЕНДУЛЫ НАСТОЙКА 40МЛ /ФЛОРА КАВКАЗА/ ;5.0;26.4;35.5;2015-02-13 00:00:00.00;ЗАО НПК "Катрен"; Флора Кавказа ОАО;Россия
ЛИНЕКС N48 КАПС /БЛИСТ/ ;1.0;524.81;648.99;2015-02-13 00:00:00.00;ЗАО НПК "Катрен"; Лек Д.Д.;Словения
ПАНОКСЕН N20 ТАБЛ П/О ;3.0;97.24;119.33;2015-02-13 00:00:00.00;ЗАО НПК "Катрен"; Англо-Френч Драгс энд Индастриз  Лтд;Индия
РИМАНТАДИН 0,05 N20 ТАБЛ ;10.0;36.08;44.53;2015-02-13 00:00:00.00;ЗАО НПК "Катрен"; Московский эндокринный завод ;Россия
ФЕНИБУТ 0,25 N20 ТАБЛ ;6.0;146.85;181.17;2015-02-13 00:00:00.00;ЗАО НПК "Катрен"; ОЗОН;Россия
TEREZA ПОДГУЗНИКИ Д/ВЗР DAY N10/EXT LAR №4/ ;1.0;428.57;588.9;2015-02-13 00:00:00.00;ЗАО НПК "Катрен"; EUROFIL s.r.l.;Италия
СТЕВИЯ ПЛЮС N150 ТАБЛ ;3.0;142.38;203.38;2015-02-13 00:00:00.00;ЗАО НПК "Катрен"; ФармВилар НПО ООО;Россия
Доктор МОМ сироп 100мл ;1.0;112.42;138.99;2015-02-13 00:00:00.00;ЗАО ФТК "Время"; Юник Фармасьютикал Лабораториз ( Отделение фирмы Д;ИНДИЯ
Индометацин таб.п/к/о 0,025 №30 Озон ;3.0;9.11;11.11;2015-02-13 00:00:00.00;ЗАО ФТК "Время"; Озон ООО;РОССИЯ
Карсил др. 0,035 №80 ;2.0;267.71;326.69;2015-02-13 00:00:00.00;ЗАО ФТК "Время"; Софарма АО;БОЛГАРИЯ
Лив-52 таб. №100 ;1.0;210.84;258.69;2015-02-13 00:00:00.00;ЗАО ФТК "Время"; Хималайя Драг Ко;ИНДИЯ
Пирацетам амп. 20% 5мл №10 Синтез ;1.0;35.03;43.34;2015-02-13 00:00:00.00;ЗАО ФТК "Время"; Синтез ОАО;РОССИЯ
АСКОРУТИН N50 ТАБЛ ;5.0;25.85;0.0;2015-02-18 00:00:00.00;ЗАО НПК "Катрен"; Фармстандарт-Уфимский витаминный завод;Россия
БИФИДУМБАКТЕРИН 5ДОЗ N10 ФЛАК ЛИОФ ;3.0;68.31;81.4;2015-02-18 00:00:00.00;ЗАО НПК "Катрен"; ЭКОПОЛИС ЗАО;Россия
ДЕКСАМЕТАЗОН 0,004/МЛ N25 АМП Р-Р Д/ИН ;1.0;187.11;226.59;2015-02-18 00:00:00.00;ЗАО НПК "Катрен"; КРКА;Словения
ЖЕЛЧЬ МЕДИЦИНСКАЯ 250МЛ ;1.0;183.92;226.29;2015-02-18 00:00:00.00;ЗАО НПК "Катрен"; САМСОН-МЕД;Россия
ИНТЕРФЕРОН 1000МЕ N10 АМП ;2.0;62.92;76.81;2015-02-18 00:00:00.00;ЗАО НПК "Катрен"; Микроген НПО;Россия
ТЫКВЫ СЕМЕНА 50,0 ;1.0;37.73;46.09;2015-02-18 00:00:00.00;ЗАО НПК "Катрен"; ЗДОРОВЬЕ ФИРМА;Россия
ГЛИЦИН ФОРТЕ N50 ТАБЛ ;20.0;14.39;19.28;2015-02-18 00:00:00.00;ЗАО НПК "Катрен"; Фармгрупп;Россия
Бриджи согрев.ангора+овеч.шерс арт.102 (56-58) чер ;1.0;793.46;999.76;2015-02-13 00:00:00.00;?КОСМАТЕЯ; Оплата согласно договору;Россия
Клетчатка сибирская Льняная с фруктами 280г ;2.0;106.7;160.05;2015-02-13 00:00:00.00;?КОСМАТЕЯ; Оплата согласно договору;
Клетчатка сибирская Ржаная с травами 350г ;3.0;98.46;147.69;2015-02-13 00:00:00.00;?КОСМАТЕЯ; Оплата согласно договору;
Клетчатка сибирская Слабительная 170г ;3.0;81.97;122.95;2015-02-13 00:00:00.00;?КОСМАТЕЯ; Оплата согласно договору;Россия
Клетчатка сибирская Супербрусника 280г ;2.0;101.37;152.05;2015-02-13 00:00:00.00;?КОСМАТЕЯ; Оплата согласно договору;
Клетчатка сибирская Суперклюква 280г ;2.0;95.06;142.59;2015-02-13 00:00:00.00;?КОСМАТЕЯ; Оплата согласно договору;
Клетчатка сибирская Суперчерника 280г ;2.0;101.37;152.05;2015-02-13 00:00:00.00;?КОСМАТЕЯ; Оплата согласно договору;
Т Овес зерно 250г (Ирис) ;3.0;30.56;45.83;2015-02-13 00:00:00.00;?КОСМАТЕЯ; Оплата согласно договору;Россия
Тапочки /овеч.меха арт.116 (37-38) натур,100%шерст ;2.0;351.14;442.43;2015-02-13 00:00:00.00;?КОСМАТЕЯ; Оплата согласно договору;
Тапочки /овеч.меха арт.116 (39-40) натур,100%шерст ;1.0;296.34;373.38;2015-02-13 00:00:00.00;?КОСМАТЕЯ; Оплата согласно договору;
Тапочки /овеч.меха,велюр верх 235 (37-38) 50%шерст ;1.0;263.36;331.83;2015-02-13 00:00:00.00;?КОСМАТЕЯ; Оплата согласно договору;
Тапочки массажные Релаксы (37) ;1.0;516.04;650.21;2015-02-13 00:00:00.00;?КОСМАТЕЯ; Оплата согласно договору;
Шорты согрев. ангора+ов.шерсть арт.104 (56-58) чер ;1.0;696.46;877.54;2015-02-13 00:00:00.00;?КОСМАТЕЯ; Оплата согласно договору;Россия
Шунгит (минерал) 150г (Природный целитель) ;3.0;33.95;50.92;2015-02-13 00:00:00.00;?КОСМАТЕЯ; Оплата согласно договору;Россия
ИНГАЛИПТ 20МЛ СПРЕЙ ;6.0;38.17;46.72;2015-02-18 00:00:00.00;ЗАО НПК "Катрен"; ВИПС-МЕД ФИРМА ООО;Россия
КАМЕТОН 20,0 СПРЕЙ ;3.0;26.95;0.0;2015-02-18 00:00:00.00;ЗАО НПК "Катрен"; ВИПС-МЕД ФИРМА ООО;Россия
КУДЕСАН 3% 20МЛ ФЛАК КАПЛИ ;1.0;328.9;408.4;2015-02-18 00:00:00.00;ЗАО НПК "Катрен"; ВНЕШТОРГ ФАРМА;Россия
САНОРИН С МАСЛ ЭВКАЛИПТА 0,1% 10МЛ ЭМУЛЬСИЯ КАПЛИ ;1.0;94.82;116.42;2015-02-18 00:00:00.00;ЗАО НПК "Катрен"; Тева Чешские Предприятия с.р.о.;Чешская Республика
СУЛЬФАЦИЛ НАТРИЯ-ДИА 20% 5МЛ ФЛАК/КАП ГЛ КАП ;5.0;64.46;78.75;2015-02-18 00:00:00.00;ЗАО НПК "Катрен"; Диафарм институт молекулярной диагностики ЗАО;Россия
СУЛЬФАЦИЛ НАТРИЯ-ДИА 20% 5МЛ ФЛАК/КАП ГЛ КАП ;23.0;64.46;78.75;2015-02-18 00:00:00.00;ЗАО НПК "Катрен"; Диафарм институт молекулярной диагностики ЗАО;Россия
СУЛЬФАЦИЛ-НАТРИЯ 20% 1,5МЛ N2 ТЮБ/КАП ;10.0;59.18;0.0;2015-02-18 00:00:00.00;ЗАО НПК "Катрен"; Обновление ПФК ЗАО;Россия
ЧИСТОТЕЛА ТРАВА 1,5 N20 Ф/ПАК/ЗДОРОВЬЕ ;3.0;30.03;37.04;2015-02-18 00:00:00.00;ЗАО НПК "Катрен"; ЗДОРОВЬЕ ФИРМА;Россия
МАСКА Д/ВОЛОС КЕФИРНАЯ/РЕПЕЙН СМЯГЧ/ВОССТАН 30МЛ ;2.0;25.87;34.72;2015-02-18 00:00:00.00;ЗАО НПК "Катрен"; Фитокосметик ООО;Россия
МАСЛО ЭФИРНОЕ ЛАВАНДА МИРРОЛЛА 10МЛ ФЛАК ;1.0;39.5;52.1;2015-02-18 00:00:00.00;ЗАО НПК "Катрен"; Мирролла;Россия
ФОРМУЛА ПРЕОБРАЖЕНИЯ ПЕНКА НЕЖНАЯ 4В1 Д/УМЫВ75МЛ ;1.0;40.77;55.18;2015-02-18 00:00:00.00;ЗАО НПК "Катрен"; ХБО при РАН "Фирма Вита";Россия
Индапамид табл. п/о 2.5 мг х30 ;50.0;14.4;18.08;2015-02-18 00:00:00.00;ООО ФК ПУЛС; Озон;Россия
Кавинтон форте табл. 10 мг х30 ;1.0;224.53;267.56;2015-02-18 00:00:00.00;ООО ФК ПУЛС; Gedeon Richter;Венгрия
Пикамилон табл. 50 мг х30 ;3.0;67.69;85.29;2015-02-18 00:00:00.00;ООО ФК ПУЛС; Фармстандарт Уфавита;Россия
Циклоферон табл. киш-раств. об 150 мг  х20 ;1.0;308.02;370.13;2015-02-18 00:00:00.00;ООО ФК ПУЛС; Полисан;Россия
Черника форте /витамины и цинк/ табл. х100 ;1.0;116.95;175.42;2015-02-18 00:00:00.00;ООО ФК ПУЛС; Эвалар;Россия
Черника форте /витамины и цинк/ табл. х150 ;1.0;185.86;278.79;2015-02-18 00:00:00.00;ООО ФК ПУЛС; Эвалар;Россия
Гексикон 16мг Ваг. Супп. Х10 (R) ;1.0;248.71;299.48;2015-02-14 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Нижфарм ОАО;РОССИЯ
Итраконазол 100мг Капс. Х14 ;4.0;299.14;373.1;2015-02-14 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Биоком ЗАО;РОССИЯ
Компливит Таб. п/о Х60 ;3.0;106.21;132.47;2015-02-14 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Фармстандарт-УфаВИТА ОАО;РОССИЯ
Корвалдин 25мл Фл. Б ;20.0;30.9;38.53;2015-02-14 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Фармак ПАО;УКРАИНА
Синекод 5мг/мл капли д/приема внутрь (д/детей) 20мл Фл.-кап. Б М ;1.0;291.67;363.78;2015-02-14 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Новартис Консьюмер Хелс С.А.;ШВЕЙЦАРИЯ
Тест-полоски Аккучек Go Х50 И/м ;2.0;831.31;1036.85;2015-02-14 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Roche Diagnostics GmbH;ГЕРМАНИЯ
Алмагель сусп. фл. 170мл Болгария ;1.0;144.98;181.93;2015-02-18 00:00:00.00;ЗАО "Аптека-холдинг"; Balkanpharma - Troyan AD;Болгария
Хилак форте капли фл 100мл Германия ;1.0;406.23;509.77;2015-02-18 00:00:00.00;ЗАО "Аптека-холдинг"; Merckle GmbH;Германия
Аскорил экспекторант сироп фл 100мл Индия ;1.0;187.33;235.08;2015-02-18 00:00:00.00;ЗАО "Аптека-холдинг"; Glenmark Pharmaceuticals Ltd;Индия
Кордафлекс табл. п/о 10мг N100 Венгрия ;1.0;85.36;101.77;2015-02-18 00:00:00.00;ЗАО "Аптека-холдинг"; Egis Pharmaceuticals Plc;Венгрия
Черника-форте с витаминами и цинком табл. 0.25г N150 Россия ;1.0;176.06;262.35;2015-02-18 00:00:00.00;ЗАО "Аптека-холдинг"; Эвалар ЗАО;Россия
Черника-форте с витаминами и цинком табл. 0.25г N100 Россия ;1.0;111.16;165.64;2015-02-18 00:00:00.00;ЗАО "Аптека-холдинг"; Эвалар ЗАО;Россия
Олестезин супп.рект. N10 Россия ;1.0;119.79;150.32;2015-02-18 00:00:00.00;ЗАО "Аптека-холдинг"; АлтайВитамины ЗАО;Россия
Брустан табл. п.п.о N10 Индия ;3.0;92.51;116.09;2015-02-18 00:00:00.00;ЗАО "Аптека-холдинг"; Ranbaxy Laboratories Limited;Индия
Золотая звезда бальзам карандаш д/инг. 1.3г Вьетнам ;5.0;73.04;91.65;2015-02-18 00:00:00.00;ЗАО "Аптека-холдинг"; Danapha Pharmaceuticals;Вьетнам
Верапамил табл. п.п.о 80мг N20 Россия ;1.0;24.2;30.05;2015-02-18 00:00:00.00;ЗАО "Аптека-холдинг"; Акрихин  ХФК ОАО;Россия
Релиф супп.рект. N12 Италия ;1.0;262.57;329.49;2015-02-18 00:00:00.00;ЗАО "Аптека-холдинг"; Instituto De Angeli S.r.L;Италия
Энтеросгель паста туба 225г Россия ;1.0;357.94;449.17;2015-02-18 00:00:00.00;ЗАО "Аптека-холдинг"; ТНК Силма ООО;Россия
Хондроитин гель 5% д/наруж. прим. туба 30г Россия ;5.0;59.4;74.54;2015-02-18 00:00:00.00;ЗАО "Аптека-холдинг"; Вертекс ЗАО;Россия
Мексидол табл. п/о 125мг N50 Россия ;2.0;304.04;366.96;2015-02-18 00:00:00.00;ЗАО "Аптека-холдинг"; ЗиО-Здоровье ЗАО;Россия
Бархатные ручки крем д/рук детский туба 50мл Россия ;1.0;34.81;51.87;2015-02-18 00:00:00.00;ЗАО "Аптека-холдинг"; Концерн "Калина" ОАО;Россия
Экофемин салфетки влажные д/интимной гигиены N15 Италия ;1.0;65.96;98.29;2015-02-18 00:00:00.00;ЗАО "Аптека-холдинг"; O-Pac s.r.l.;Россия
Санорин капли назальн. 0.1% фл 10мл Чехия ;2.0;82.72;103.8;2015-02-18 00:00:00.00;ЗАО "Аптека-холдинг"; Teva Czech Industries s.r.o.;Чехия
Чистотела трава  50г Россия ;2.0;28.05;35.2;2015-02-18 00:00:00.00;ЗАО "Аптека-холдинг"; Иван-Чай ЗАО;Россия
Чистотела трава  50г Россия ;3.0;27.83;34.92;2015-02-18 00:00:00.00;ЗАО "Аптека-холдинг"; Иван-Чай ЗАО;Россия
Санорин с маслом эвкалипта капли назальн. 0.1% фл 10мл Чехия ;2.0;93.5;117.33;2015-02-18 00:00:00.00;ЗАО "Аптека-холдинг"; Teva Czech Industries s.r.o.;Чехия
Тагиста табл. 24мг N30 Россия ;2.0;123.75;148.0;2015-02-18 00:00:00.00;ЗАО "Аптека-холдинг"; Макиз-Фарма ООО;Россия
Аспирин Кардио табл. п/о кишечнораств. 300мг N20 Германия ;1.0;72.05;85.9;2015-02-18 00:00:00.00;ЗАО "Аптека-холдинг"; Bayer Bitterfald GmbH;Германия
Стоматофит Фреш ополаскиватель д/полости рта фл. 250мл Польша ;1.0;96.05;143.13;2015-02-18 00:00:00.00;ЗАО "Аптека-холдинг"; Phytopharm Klenka AO;Россия
Бархатные ручки крем д/рук смягчающий туба 80мл Россия ;1.0;44.6;66.46;2015-02-18 00:00:00.00;ЗАО "Аптека-холдинг"; Концерн "Калина" ООО;Россия
Бархатные ручки крем д/рук увлажняющий туба 80мл Россия ;1.0;34.46;51.35;2015-02-18 00:00:00.00;ЗАО "Аптека-холдинг"; Концерн "Калина" ООО;Россия
Блоктран табл. п.п.о 12.5мг N30 Россия ;1.0;126.94;151.34;2015-02-18 00:00:00.00;ЗАО "Аптека-холдинг"; Фармстандарт- Лексредства ОАО;Россия
Валз табл. п.п.о. 160мг N28 Болгария ;2.0;282.48;354.48;2015-02-18 00:00:00.00;ЗАО "Аптека-холдинг"; Balkanpharma - Dupnitza AD;Болгария
Бархатные ручки гель д/рук антисептический туба 50мл Россия ;1.0;46.14;68.75;2015-02-18 00:00:00.00;ЗАО "Аптека-холдинг"; Концерн "Калина" ООО;Россия
Бархатные ручки крем д/рук защитный туба 80мл Россия ;1.0;36.93;55.03;2015-02-18 00:00:00.00;ЗАО "Аптека-холдинг"; Юнилевер Русь ООО;Россия
